2024/9/18 0:08 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1766,14:00〜15:00,,,9,92
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1618,14:00〜15:00,,
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1591,17:00〜18:00,,,6,95
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1506,17:00〜18:00,,
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),予備率(%),供給力想定値(万kW)
2024/9/17,0:00,943,947,85,18,1114
2024/9/17,1:00,887,891,83,20,1064
2024/9/17,2:00,873,876,83,21,1058
2024/9/17,3:00,885,889,82,22,1079
2024/9/17,4:00,910,915,84,19,1081
2024/9/17,5:00,962,969,88,14,1096
2024/9/17,6:00,982,991,86,16,1135
2024/9/17,7:00,1072,1063,86,16,1244
2024/9/17,8:00,1262,1221,90,12,1409
2024/9/17,9:00,1399,1381,89,12,1568
2024/9/17,10:00,1462,1493,87,14,1673
2024/9/17,11:00,1529,1558,86,17,1787
2024/9/17,12:00,1518,1555,84,19,1810
2024/9/17,13:00,1572,1591,88,13,1779
2024/9/17,14:00,1578,1618,89,12,1766
2024/9/17,15:00,1578,1599,91,10,1729
2024/9/17,16:00,1579,1587,94,7,1684
2024/9/17,17:00,1518,1516,95,5,1591
2024/9/17,18:00,1455,1459,96,4,1518
2024/9/17,19:00,1373,1394,94,6,1461
2024/9/17,20:00,1296,1294,92,8,1404
2024/9/17,21:00,1213,1214,87,15,1397
2024/9/17,22:00,1138,1142,82,22,1384
2024/9/17,23:00,1071,1073,78,27,1365
最大使用率(%),時間帯
96,18:00〜19:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1753,14:00〜15:00,,,7,93
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1638,14:00〜15:00,,
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1559,17:00〜18:00,,,2,98
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1526,17:00〜18:00,,
DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2024/9/17,0:00,988,0
2024/9/17,0:05,978,0
2024/9/17,0:10,966,0
2024/9/17,0:15,959,0
2024/9/17,0:20,959,0
2024/9/17,0:25,951,0
2024/9/17,0:30,946,0
2024/9/17,0:35,931,0
2024/9/17,0:40,930,0
2024/9/17,0:45,935,0
2024/9/17,0:50,919,0
2024/9/17,0:55,907,0
2024/9/17,1:00,906,0
2024/9/17,1:05,914,0
2024/9/17,1:10,907,0
2024/9/17,1:15,899,0
2024/9/17,1:20,881,0
2024/9/17,1:25,888,0
2024/9/17,1:30,888,0
2024/9/17,1:35,886,0
2024/9/17,1:40,871,0
2024/9/17,1:45,872,0
2024/9/17,1:50,884,0
2024/9/17,1:55,882,0
2024/9/17,2:00,879,0
2024/9/17,2:05,876,0
2024/9/17,2:10,868,0
2024/9/17,2:15,880,0
2024/9/17,2:20,868,0
2024/9/17,2:25,868,0
2024/9/17,2:30,864,0
2024/9/17,2:35,880,0
2024/9/17,2:40,884,0
2024/9/17,2:45,887,0
2024/9/17,2:50,884,0
2024/9/17,2:55,886,0
2024/9/17,3:00,883,0
2024/9/17,3:05,885,0
2024/9/17,3:10,870,0
2024/9/17,3:15,876,0
2024/9/17,3:20,884,0
2024/9/17,3:25,889,0
2024/9/17,3:30,891,0
2024/9/17,3:35,885,0
2024/9/17,3:40,887,0
2024/9/17,3:45,899,0
2024/9/17,3:50,902,0
2024/9/17,3:55,894,0
2024/9/17,4:00,897,0
2024/9/17,4:05,895,0
2024/9/17,4:10,900,0
2024/9/17,4:15,897,0
2024/9/17,4:20,903,0
2024/9/17,4:25,900,0
2024/9/17,4:30,910,0
2024/9/17,4:35,913,0
2024/9/17,4:40,926,0
2024/9/17,4:45,938,0
2024/9/17,4:50,943,0
2024/9/17,4:55,938,0
2024/9/17,5:00,941,0
2024/9/17,5:05,952,0
2024/9/17,5:10,961,0
2024/9/17,5:15,973,0
2024/9/17,5:20,969,0
2024/9/17,5:25,964,0
2024/9/17,5:30,982,0
2024/9/17,5:35,986,0
2024/9/17,5:40,983,0
2024/9/17,5:45,966,0
2024/9/17,5:50,962,0
2024/9/17,5:55,970,0
2024/9/17,6:00,979,0
2024/9/17,6:05,984,0
2024/9/17,6:10,972,1
2024/9/17,6:15,971,2
2024/9/17,6:20,978,6
2024/9/17,6:25,980,11
2024/9/17,6:30,982,17
2024/9/17,6:35,978,22
2024/9/17,6:40,989,32
2024/9/17,6:45,993,42
2024/9/17,6:50,1007,53
2024/9/17,6:55,1022,67
2024/9/17,7:00,1032,83
2024/9/17,7:05,1033,95
2024/9/17,7:10,1044,108
2024/9/17,7:15,1040,125
2024/9/17,7:20,1035,142
2024/9/17,7:25,1057,161
2024/9/17,7:30,1071,184
2024/9/17,7:35,1088,202
2024/9/17,7:40,1100,221
2024/9/17,7:45,1118,243
2024/9/17,7:50,1145,273
2024/9/17,7:55,1157,298
2024/9/17,8:00,1172,321
2024/9/17,8:05,1187,335
2024/9/17,8:10,1199,357
2024/9/17,8:15,1224,374
2024/9/17,8:20,1254,401
2024/9/17,8:25,1265,418
2024/9/17,8:30,1287,442
2024/9/17,8:35,1286,443
2024/9/17,8:40,1304,459
2024/9/17,8:45,1319,475
2024/9/17,8:50,1339,502
2024/9/17,8:55,1350,510
2024/9/17,9:00,1367,522
2024/9/17,9:05,1364,541
2024/9/17,9:10,1381,551
2024/9/17,9:15,1396,572
2024/9/17,9:20,1406,577
2024/9/17,9:25,1416,597
2024/9/17,9:30,1412,593
2024/9/17,9:35,1426,617
2024/9/17,9:40,1437,624
2024/9/17,9:45,1424,611
2024/9/17,9:50,1424,626
2024/9/17,9:55,1420,630
2024/9/17,10:00,1420,640
2024/9/17,10:05,1425,655
2024/9/17,10:10,1447,672
2024/9/17,10:15,1449,690
2024/9/17,10:20,1446,702
2024/9/17,10:25,1458,716
2024/9/17,10:30,1478,738
2024/9/17,10:35,1487,757
2024/9/17,10:40,1495,767
2024/9/17,10:45,1492,763
2024/9/17,10:50,1486,756
2024/9/17,10:55,1512,778
2024/9/17,11:00,1517,776
2024/9/17,11:05,1531,795
2024/9/17,11:10,1536,810
2024/9/17,11:15,1532,810
2024/9/17,11:20,1548,812
2024/9/17,11:25,1533,816
2024/9/17,11:30,1532,819
2024/9/17,11:35,1533,822
2024/9/17,11:40,1541,820
2024/9/17,11:45,1536,827
2024/9/17,11:50,1544,828
2024/9/17,11:55,1541,822
2024/9/17,12:00,1537,829
2024/9/17,12:05,1529,830
2024/9/17,12:10,1530,819
2024/9/17,12:15,1512,817
2024/9/17,12:20,1529,820
2024/9/17,12:25,1529,822
2024/9/17,12:30,1532,811
2024/9/17,12:35,1525,811
2024/9/17,12:40,1525,811
2024/9/17,12:45,1517,806
2024/9/17,12:50,1522,806
2024/9/17,12:55,1543,801
2024/9/17,13:00,1547,808
2024/9/17,13:05,1540,783
2024/9/17,13:10,1560,789
2024/9/17,13:15,1575,802
2024/9/17,13:20,1590,799
2024/9/17,13:25,1615,805
2024/9/17,13:30,1601,791
2024/9/17,13:35,1599,780
2024/9/17,13:40,1593,766
2024/9/17,13:45,1591,753
2024/9/17,13:50,1610,753
2024/9/17,13:55,1607,740
2024/9/17,14:00,1577,714
2024/9/17,14:05,1593,721
2024/9/17,14:10,1585,704
2024/9/17,14:15,1597,704
2024/9/17,14:20,1596,684
2024/9/17,14:25,1582,676
2024/9/17,14:30,1584,667
2024/9/17,14:35,1595,660
2024/9/17,14:40,1602,657
2024/9/17,14:45,1580,633
2024/9/17,14:50,1585,618
2024/9/17,14:55,1588,611
2024/9/17,15:00,1588,593
2024/9/17,15:05,1587,583
2024/9/17,15:10,1601,577
2024/9/17,15:15,1597,570
2024/9/17,15:20,1607,555
2024/9/17,15:25,1584,524
2024/9/17,15:30,1585,518
2024/9/17,15:35,1586,496
2024/9/17,15:40,1579,474
2024/9/17,15:45,1594,464
2024/9/17,15:50,1588,443
2024/9/17,15:55,1601,432
