2024/10/28 0:09 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1241,14:00〜15:00,10/17,22:48,6,94
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1166,14:00〜15:00,10/17,22:48
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1163,13:00〜14:00,10/17,22:48,0,100
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1159,13:00〜14:00,10/17,22:48
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),予備率(%),供給力想定値(万kW)
2024/10/17,0:00,792,796,90,11,881
2024/10/17,1:00,756,758,90,11,837
2024/10/17,2:00,761,764,90,11,844
2024/10/17,3:00,789,794,89,12,882
2024/10/17,4:00,836,838,89,12,936
2024/10/17,5:00,866,869,89,12,969
2024/10/17,6:00,857,862,89,13,965
2024/10/17,7:00,875,881,88,14,997
2024/10/17,8:00,949,957,89,12,1064
2024/10/17,9:00,1047,1041,91,9,1147
2024/10/17,10:00,1097,1089,92,9,1195
2024/10/17,11:00,1118,1116,89,12,1253
2024/10/17,12:00,1081,1112,90,11,1202
2024/10/17,13:00,1122,1159,96,4,1163
2024/10/17,14:00,1130,1166,91,10,1241
2024/10/17,15:00,1103,1152,92,8,1194
2024/10/17,16:00,1103,1139,93,7,1184
2024/10/17,17:00,1100,1101,93,8,1185
2024/10/17,18:00,1089,1082,91,10,1194
2024/10/17,19:00,1048,1028,89,12,1176
2024/10/17,20:00,986,962,87,15,1134
2024/10/17,21:00,943,911,86,17,1100
2024/10/17,22:00,902,881,83,20,1084
2024/10/17,23:00,868,846,80,24,1078
最大使用率(%),時間帯
96,13:00〜14:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1381,14:00〜15:00,10/18,18:48,11,90
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1241,14:00〜15:00,10/18,18:48
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1218,17:00〜18:00,10/18,18:48,5,95
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1160,17:00〜18:00,10/18,18:48
DATE,TIME,当日実績(５分間隔値）(万kW),太陽光発電実績(５分間隔値）(万kW)
2024/10/17,0:00,826,0
2024/10/17,0:05,827,0
2024/10/17,0:10,816,0
2024/10/17,0:15,815,0
2024/10/17,0:20,797,0
2024/10/17,0:25,791,0
2024/10/17,0:30,799,0
2024/10/17,0:35,786,0
2024/10/17,0:40,790,0
2024/10/17,0:45,774,0
2024/10/17,0:50,772,0
2024/10/17,0:55,776,0
2024/10/17,1:00,777,0
2024/10/17,1:05,772,0
2024/10/17,1:10,764,0
2024/10/17,1:15,769,0
2024/10/17,1:20,755,0
2024/10/17,1:25,757,0
2024/10/17,1:30,755,0
2024/10/17,1:35,759,0
2024/10/17,1:40,759,0
2024/10/17,1:45,756,0
2024/10/17,1:50,752,0
2024/10/17,1:55,740,0
2024/10/17,2:00,743,0
2024/10/17,2:05,758,0
2024/10/17,2:10,764,0
2024/10/17,2:15,764,0
2024/10/17,2:20,763,0
2024/10/17,2:25,759,0
2024/10/17,2:30,767,0
2024/10/17,2:35,760,0
2024/10/17,2:40,775,0
2024/10/17,2:45,771,0
2024/10/17,2:50,768,0
2024/10/17,2:55,783,0
2024/10/17,3:00,782,0
2024/10/17,3:05,783,0
2024/10/17,3:10,766,0
2024/10/17,3:15,789,0
2024/10/17,3:20,792,0
2024/10/17,3:25,792,0
2024/10/17,3:30,800,0
2024/10/17,3:35,791,0
2024/10/17,3:40,801,0
2024/10/17,3:45,802,0
