2021/10/8 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2366,14:00〜15:00,10/7,9:30,16,86
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2040,14:00〜15:00,10/7,9:30
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2366,14:00〜15:00,10/7,9:30,16,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2040,14:00〜15:00,10/7,9:30
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高)
89,20,29,19.9,30.5
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%),供給力想定値(万kW)
2021/10/7,0:00,1265,1240,72,1739
2021/10/7,1:00,1202,1190,71,1677
2021/10/7,2:00,1224,1200,73,1658
2021/10/7,3:00,1276,1250,76,1671
2021/10/7,4:00,1303,1280,77,1675
2021/10/7,5:00,1304,1290,77,1674
2021/10/7,6:00,1330,1330,77,1713
2021/10/7,7:00,1463,1460,86,1694
2021/10/7,8:00,1672,1670,86,1938
2021/10/7,9:00,1865,1860,86,2161
2021/10/7,10:00,1965,1950,86,2262
2021/10/7,11:00,2007,1970,87,2292
2021/10/7,12:00,1969,1920,88,2229
2021/10/7,13:00,2079,2020,88,2345
2021/10/7,14:00,2095,2040,88,2366
2021/10/7,15:00,2074,2020,88,2341
2021/10/7,16:00,2034,1970,89,2282
2021/10/7,17:00,1931,1890,88,2189
2021/10/7,18:00,1882,1820,89,2111
2021/10/7,19:00,1776,1720,88,1998
2021/10/7,20:00,1671,1620,88,1881
2021/10/7,21:00,1577,1530,87,1797
2021/10/7,22:00,1502,1450,87,1717
2021/10/7,23:00,1430,1390,83,1720
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2315,14:00〜15:00,10/7,18:30,14,87
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2030,14:00〜15:00,10/7,18:30
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2315,14:00〜15:00,10/7,18:30,14,87
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2030,14:00〜15:00,10/7,18:30
予想気温(最低),予想気温(最高)
22,29
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/10/7,0:00,1328,0
2021/10/7,0:05,1316,0
2021/10/7,0:10,1309,0
2021/10/7,0:15,1303,0
2021/10/7,0:20,1290,0
2021/10/7,0:25,1285,0
2021/10/7,0:30,1276,0
2021/10/7,0:35,1260,0
2021/10/7,0:40,1247,0
2021/10/7,0:45,1242,0
2021/10/7,0:50,1223,0
2021/10/7,0:55,1221,0
2021/10/7,1:00,1212,0
2021/10/7,1:05,1215,0
2021/10/7,1:10,1207,0
2021/10/7,1:15,1204,0
2021/10/7,1:20,1213,0
2021/10/7,1:25,1214,0
2021/10/7,1:30,1202,0
2021/10/7,1:35,1190,0
2021/10/7,1:40,1197,0
2021/10/7,1:45,1189,0
2021/10/7,1:50,1192,0
2021/10/7,1:55,1197,0
2021/10/7,2:00,1198,0
2021/10/7,2:05,1189,0
2021/10/7,2:10,1189,0
2021/10/7,2:15,1195,0
2021/10/7,2:20,1209,0
2021/10/7,2:25,1219,0
2021/10/7,2:30,1218,0
2021/10/7,2:35,1230,0
2021/10/7,2:40,1242,0
2021/10/7,2:45,1245,0
2021/10/7,2:50,1252,0
2021/10/7,2:55,1247,0
2021/10/7,3:00,1247,0
2021/10/7,3:05,1249,0
2021/10/7,3:10,1250,0
2021/10/7,3:15,1251,0
2021/10/7,3:20,1273,0
2021/10/7,3:25,1270,0
2021/10/7,3:30,1270,0
2021/10/7,3:35,1274,0
2021/10/7,3:40,1289,0
2021/10/7,3:45,1291,0
2021/10/7,3:50,1302,0
2021/10/7,3:55,1296,0
2021/10/7,4:00,1295,0
2021/10/7,4:05,1297,0
2021/10/7,4:10,1298,0
2021/10/7,4:15,1290,0
2021/10/7,4:20,1296,0
2021/10/7,4:25,1299,0
2021/10/7,4:30,1298,0
2021/10/7,4:35,1301,0
2021/10/7,4:40,1310,0
2021/10/7,4:45,1306,0
2021/10/7,4:50,1309,0
2021/10/7,4:55,1315,0
2021/10/7,5:00,1315,0
2021/10/7,5:05,1313,0
2021/10/7,5:10,1307,0
2021/10/7,5:15,1304,0
2021/10/7,5:20,1306,0
2021/10/7,5:25,1303,0
2021/10/7,5:30,1309,0
2021/10/7,5:35,1302,0
2021/10/7,5:40,1299,0
2021/10/7,5:45,1305,0
2021/10/7,5:50,1303,0
2021/10/7,5:55,1291,0
2021/10/7,6:00,1300,0
2021/10/7,6:05,1311,1
2021/10/7,6:10,1316,4
2021/10/7,6:15,1312,7
2021/10/7,6:20,1313,11
2021/10/7,6:25,1309,17
2021/10/7,6:30,1306,24
2021/10/7,6:35,1326,31
2021/10/7,6:40,1335,46
2021/10/7,6:45,1351,62
2021/10/7,6:50,1337,72
2021/10/7,6:55,1358,82
2021/10/7,7:00,1391,81
2021/10/7,7:05,1394,91
2021/10/7,7:10,1415,101
2021/10/7,7:15,1424,110
2021/10/7,7:20,1435,120
2021/10/7,7:25,1451,130
2021/10/7,7:30,1460,140
2021/10/7,7:35,1472,149
2021/10/7,7:40,1476,159
2021/10/7,7:45,1492,168
2021/10/7,7:50,1490,177
2021/10/7,7:55,1513,187
2021/10/7,8:00,1531,197
2021/10/7,8:05,1560,206
2021/10/7,8:10,1582,217
2021/10/7,8:15,1600,226
2021/10/7,8:20,1617,236
2021/10/7,8:25,1638,244
2021/10/7,8:30,1658,253
2021/10/7,8:35,1690,261
2021/10/7,8:40,1714,268
2021/10/7,8:45,1725,274
2021/10/7,8:50,1748,282
2021/10/7,8:55,1760,287
2021/10/7,9:00,1776,295
2021/10/7,9:05,1799,303
2021/10/7,9:10,1814,311
2021/10/7,9:15,1827,318
2021/10/7,9:20,1836,325
2021/10/7,9:25,1849,331
