2021/3/29 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
1767,18:00〜19:00,3/28,9:30,85
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1510,18:00〜19:00,3/28,9:30
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時使用率(%)
1767,18:00〜19:00,3/28,9:30,85
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1510,18:00〜19:00,3/28,9:30
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高)
85,14,17,14.6,17.4
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%),供給力想定値(万kW)
2021/3/28,0:00,1176,1180,75,1555
2021/3/28,1:00,1156,1160,74,1554
2021/3/28,2:00,1207,1210,78,1544
2021/3/28,3:00,1239,1250,79,1552
2021/3/28,4:00,1222,1240,79,1537
2021/3/28,5:00,1162,1190,75,1534
2021/3/28,6:00,1129,1150,72,1566
2021/3/28,7:00,1198,1210,83,1440
2021/3/28,8:00,1290,1310,82,1556
2021/3/28,9:00,1374,1380,83,1644
2021/3/28,10:00,1389,1400,83,1659
2021/3/28,11:00,1403,1410,84,1670
2021/3/28,12:00,1396,1410,83,1677
2021/3/28,13:00,1376,1400,82,1669
2021/3/28,14:00,1368,1400,82,1666
2021/3/28,15:00,1380,1410,82,1674
2021/3/28,16:00,1409,1430,83,1695
2021/3/28,17:00,1465,1480,83,1747
2021/3/28,18:00,1502,1510,85,1767
2021/3/28,19:00,1478,1490,84,1755
2021/3/28,20:00,1431,1450,83,1719
2021/3/28,21:00,1364,1380,83,1642
2021/3/28,22:00,1277,1310,82,1551
2021/3/28,23:00,1220,1250,81,1489
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
2031,10:00〜11:00,3/28,18:30,85
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1730,10:00〜11:00,3/28,18:30
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時使用率(%)
1883,17:00〜18:00,3/28,18:30,87
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1640,17:00〜18:00,3/28,18:30
予想気温(最低),予想気温(最高)
14,21
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2021/3/28,0:00,1227,0
2021/3/28,0:05,1227,0
2021/3/28,0:10,1214,0
2021/3/28,0:15,1200,0
2021/3/28,0:20,1189,0
2021/3/28,0:25,1183,0
2021/3/28,0:30,1177,0
2021/3/28,0:35,1178,0
2021/3/28,0:40,1167,0
2021/3/28,0:45,1142,0
2021/3/28,0:50,1142,0
2021/3/28,0:55,1150,0
2021/3/28,1:00,1139,0
2021/3/28,1:05,1136,0
2021/3/28,1:10,1155,0
2021/3/28,1:15,1159,0
2021/3/28,1:20,1157,0
2021/3/28,1:25,1141,0
2021/3/28,1:30,1151,0
2021/3/28,1:35,1150,0
2021/3/28,1:40,1156,0
