2022/7/8 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
403,16:00〜17:00,7月7日,22:41,7,93
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
376,16:00〜17:00,7月7日,22:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
376,10:00〜11:00,7月7日,22:41,6,94
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
356,10:00〜11:00,7月7日,22:41
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2022/7/7,0:00,270,266,83,324
2022/7/7,1:00,265,264,80,329
2022/7/7,2:00,278,273,83,332
2022/7/7,3:00,292,288,85,340
2022/7/7,4:00,292,290,84,347
2022/7/7,5:00,282,288,83,340
2022/7/7,6:00,283,289,82,345
2022/7/7,7:00,297,305,80,370
2022/7/7,8:00,334,329,91,363
2022/7/7,9:00,358,349,96,369
2022/7/7,10:00,366,356,97,376
2022/7/7,11:00,367,366,94,387
2022/7/7,12:00,351,355,91,381
2022/7/7,13:00,368,363,94,388
2022/7/7,14:00,379,358,97,388
2022/7/7,15:00,378,361,95,395
2022/7/7,16:00,387,376,95,403
2022/7/7,17:00,378,369,94,398
2022/7/7,18:00,367,364,94,388
2022/7/7,19:00,358,364,92,388
2022/7/7,20:00,339,346,89,378
2022/7/7,21:00,315,319,88,354
2022/7/7,22:00,298,298,88,335
2022/7/7,23:00,286,283,80,356
最大使用率(%),時間帯
97,14:00〜15:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
399,16:00〜17:00,7月8日,22:41,6,94
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
375,16:00〜17:00,7月8日,22:41
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
369,9:00〜10:00,7月8日,22:41,6,94
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
348,9:00〜10:00,7月8日,22:41
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/7/7,0:00,276,0
2022/7/7,0:05,273,0
2022/7/7,0:10,273,0
2022/7/7,0:15,273,0
2022/7/7,0:20,271,0
2022/7/7,0:25,269,0
2022/7/7,0:30,270,0
2022/7/7,0:35,269,0
2022/7/7,0:40,269,0
2022/7/7,0:45,264,0
2022/7/7,0:50,261,0
2022/7/7,0:55,264,0
2022/7/7,1:00,264,0
2022/7/7,1:05,264,0
2022/7/7,1:10,261,0
2022/7/7,1:15,263,0
2022/7/7,1:20,265,0
2022/7/7,1:25,264,0
2022/7/7,1:30,265,0
2022/7/7,1:35,265,0
2022/7/7,1:40,264,0
2022/7/7,1:45,267,0
2022/7/7,1:50,265,0
2022/7/7,1:55,265,0
2022/7/7,2:00,264,0
2022/7/7,2:05,268,0
2022/7/7,2:10,272,0
2022/7/7,2:15,276,0
2022/7/7,2:20,277,0
2022/7/7,2:25,273,0
2022/7/7,2:30,277,0
2022/7/7,2:35,281,0
2022/7/7,2:40,284,0
2022/7/7,2:45,284,0
2022/7/7,2:50,282,0
2022/7/7,2:55,286,0
2022/7/7,3:00,287,0
2022/7/7,3:05,290,0
2022/7/7,3:10,291,0
2022/7/7,3:15,289,0
2022/7/7,3:20,288,0
2022/7/7,3:25,292,0
2022/7/7,3:30,291,0
2022/7/7,3:35,292,0
2022/7/7,3:40,293,0
2022/7/7,3:45,294,0
2022/7/7,3:50,291,0
2022/7/7,3:55,289,0
2022/7/7,4:00,290,0
2022/7/7,4:05,290,0
2022/7/7,4:10,290,0
2022/7/7,4:15,290,0
2022/7/7,4:20,290,1
2022/7/7,4:25,290,1
2022/7/7,4:30,295,4
2022/7/7,4:35,294,4
2022/7/7,4:40,293,4
2022/7/7,4:45,291,5
2022/7/7,4:50,291,5
2022/7/7,4:55,288,5
2022/7/7,5:00,290,10
2022/7/7,5:05,290,11
2022/7/7,5:10,290,11
2022/7/7,5:15,287,11
2022/7/7,5:20,283,12
2022/7/7,5:25,281,12
2022/7/7,5:30,282,17
2022/7/7,5:35,279,17
2022/7/7,5:40,276,18
2022/7/7,5:45,274,18
2022/7/7,5:50,273,19
2022/7/7,5:55,273,19
2022/7/7,6:00,281,23
2022/7/7,6:05,282,23
2022/7/7,6:10,281,24
2022/7/7,6:15,280,25
2022/7/7,6:20,279,25
2022/7/7,6:25,280,26
2022/7/7,6:30,286,32
2022/7/7,6:35,285,33
2022/7/7,6:40,284,34
2022/7/7,6:45,282,34
2022/7/7,6:50,284,36
2022/7/7,6:55,283,36
2022/7/7,7:00,288,42
2022/7/7,7:05,290,43
2022/7/7,7:10,291,44
2022/7/7,7:15,291,45
2022/7/7,7:20,292,45
2022/7/7,7:25,292,46
2022/7/7,7:30,300,54
2022/7/7,7:35,301,55
2022/7/7,7:40,303,55
2022/7/7,7:45,301,56
2022/7/7,7:50,302,56
2022/7/7,7:55,303,57
2022/7/7,8:00,314,66
2022/7/7,8:05,318,67
2022/7/7,8:10,320,67
2022/7/7,8:15,323,68
2022/7/7,8:20,325,69
2022/7/7,8:25,329,70
2022/7/7,8:30,340,77
2022/7/7,8:35,344,77
2022/7/7,8:40,345,80
2022/7/7,8:45,347,81
2022/7/7,8:50,349,81
2022/7/7,8:55,350,82
2022/7/7,9:00,353,87
2022/7/7,9:05,353,89
2022/7/7,9:10,356,91
2022/7/7,9:15,355,93
2022/7/7,9:20,355,96
2022/7/7,9:25,356,96
2022/7/7,9:30,362,102
2022/7/7,9:35,362,103
