2022/11/22 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
439,16:00〜17:00,11月21日,22:41,11,90
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
397,16:00〜17:00,11月21日,22:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
321,0:00〜1:00,11月21日,22:41,8,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
296,0:00〜1:00,11月21日,22:41
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2022/11/21,0:00,294,296,91,321
2022/11/21,1:00,301,300,92,327
2022/11/21,2:00,313,311,92,340
2022/11/21,3:00,329,327,91,357
2022/11/21,4:00,340,339,91,371
2022/11/21,5:00,343,343,92,373
2022/11/21,6:00,345,347,91,378
2022/11/21,7:00,358,345,95,375
2022/11/21,8:00,375,361,94,395
2022/11/21,9:00,387,376,93,412
2022/11/21,10:00,387,377,94,410
2022/11/21,11:00,379,376,92,409
2022/11/21,12:00,357,365,89,397
2022/11/21,13:00,372,374,91,407
2022/11/21,14:00,371,370,91,405
2022/11/21,15:00,370,375,89,411
2022/11/21,16:00,390,397,88,439
2022/11/21,17:00,386,391,89,432
2022/11/21,18:00,373,375,88,420
2022/11/21,19:00,360,359,88,406
2022/11/21,20:00,339,342,87,387
2022/11/21,21:00,323,324,87,369
2022/11/21,22:00,315,307,86,362
2022/11/21,23:00,316,306,84,372
最大使用率(%),時間帯
95,7:00〜8:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
463,16:00〜17:00,11月22日,22:41,12,89
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
414,16:00〜17:00,11月22日,22:41
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
331,0:00〜1:00,11月22日,22:41,10,90
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
301,0:00〜1:00,11月22日,22:41
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/11/21,0:00,298,0
2022/11/21,0:05,301,0
2022/11/21,0:10,298,0
2022/11/21,0:15,297,0
2022/11/21,0:20,296,0
2022/11/21,0:25,295,0
2022/11/21,0:30,294,0
2022/11/21,0:35,290,0
2022/11/21,0:40,287,0
2022/11/21,0:45,286,0
2022/11/21,0:50,288,0
2022/11/21,0:55,289,0
2022/11/21,1:00,295,0
2022/11/21,1:05,297,0
2022/11/21,1:10,298,0
2022/11/21,1:15,296,0
2022/11/21,1:20,299,0
2022/11/21,1:25,301,0
2022/11/21,1:30,303,0
2022/11/21,1:35,302,0
2022/11/21,1:40,300,0
2022/11/21,1:45,303,0
2022/11/21,1:50,304,0
2022/11/21,1:55,304,0
2022/11/21,2:00,303,0
2022/11/21,2:05,307,0
2022/11/21,2:10,308,0
2022/11/21,2:15,307,0
2022/11/21,2:20,309,0
2022/11/21,2:25,311,0
2022/11/21,2:30,314,0
2022/11/21,2:35,314,0
2022/11/21,2:40,316,0
2022/11/21,2:45,318,0
2022/11/21,2:50,321,0
2022/11/21,2:55,321,0
2022/11/21,3:00,323,0
2022/11/21,3:05,327,0
2022/11/21,3:10,327,0
2022/11/21,3:15,328,0
2022/11/21,3:20,328,0
2022/11/21,3:25,327,0
2022/11/21,3:30,330,0
2022/11/21,3:35,329,0
2022/11/21,3:40,329,0
2022/11/21,3:45,329,0
2022/11/21,3:50,330,0
2022/11/21,3:55,332,0
2022/11/21,4:00,334,0
2022/11/21,4:05,336,0
2022/11/21,4:10,339,0
2022/11/21,4:15,339,0
2022/11/21,4:20,339,0
2022/11/21,4:25,341,0
2022/11/21,4:30,342,0
2022/11/21,4:35,341,0
2022/11/21,4:40,339,0
2022/11/21,4:45,340,0
2022/11/21,4:50,340,0
2022/11/21,4:55,341,0
2022/11/21,5:00,345,0
2022/11/21,5:05,346,0
2022/11/21,5:10,345,0
2022/11/21,5:15,345,0
2022/11/21,5:20,345,0
2022/11/21,5:25,344,0
2022/11/21,5:30,345,0
2022/11/21,5:35,342,0
2022/11/21,5:40,339,0
2022/11/21,5:45,339,0
2022/11/21,5:50,339,0
2022/11/21,5:55,341,0
2022/11/21,6:00,346,0
2022/11/21,6:05,347,0
2022/11/21,6:10,346,0
2022/11/21,6:15,345,0
2022/11/21,6:20,346,0
2022/11/21,6:25,345,0
2022/11/21,6:30,345,0
2022/11/21,6:35,343,0
2022/11/21,6:40,344,0
2022/11/21,6:45,342,0
2022/11/21,6:50,342,0
2022/11/21,6:55,343,0
2022/11/21,7:00,354,13
2022/11/21,7:05,358,13
2022/11/21,7:10,356,13
2022/11/21,7:15,358,13
2022/11/21,7:20,358,13
2022/11/21,7:25,356,14
2022/11/21,7:30,362,20
2022/11/21,7:35,360,20
2022/11/21,7:40,359,21
2022/11/21,7:45,358,21
2022/11/21,7:50,358,21
2022/11/21,7:55,358,22
2022/11/21,8:00,365,28
2022/11/21,8:05,368,29
2022/11/21,8:10,369,30
2022/11/21,8:15,371,31
2022/11/21,8:20,373,30
2022/11/21,8:25,375,30
2022/11/21,8:30,378,31
2022/11/21,8:35,379,31
2022/11/21,8:40,380,33
2022/11/21,8:45,382,34
2022/11/21,8:50,381,34
2022/11/21,8:55,380,34
2022/11/21,9:00,385,38
2022/11/21,9:05,385,40
2022/11/21,9:10,385,41
2022/11/21,9:15,385,43
2022/11/21,9:20,385,43
2022/11/21,9:25,385,44
2022/11/21,9:30,389,49
2022/11/21,9:35,388,53
2022/11/21,9:40,390,52
2022/11/21,9:45,389,50
2022/11/21,9:50,389,51
2022/11/21,9:55,387,50
2022/11/21,10:00,386,53
2022/11/21,10:05,385,54
2022/11/21,10:10,384,54
2022/11/21,10:15,384,56
2022/11/21,10:20,384,57
2022/11/21,10:25,384,55
2022/11/21,10:30,384,50
2022/11/21,10:35,387,49
2022/11/21,10:40,389,49
2022/11/21,10:45,389,49
2022/11/21,10:50,388,50
2022/11/21,10:55,389,49
2022/11/21,11:00,387,47
2022/11/21,11:05,386,48
2022/11/21,11:10,384,46
2022/11/21,11:15,381,47
2022/11/21,11:20,380,49
2022/11/21,11:25,379,49
2022/11/21,11:30,376,46
2022/11/21,11:35,376,45
2022/11/21,11:40,375,47
2022/11/21,11:45,375,48
2022/11/21,11:50,375,46
2022/11/21,11:55,373,49
2022/11/21,12:00,367,48
2022/11/21,12:05,364,48
2022/11/21,12:10,361,47
2022/11/21,12:15,359,45
2022/11/21,12:20,359,46
2022/11/21,12:25,357,46
2022/11/21,12:30,355,43
2022/11/21,12:35,354,43
2022/11/21,12:40,353,43
2022/11/21,12:45,353,43
2022/11/21,12:50,354,41
2022/11/21,12:55,356,42
2022/11/21,13:00,361,39
2022/11/21,13:05,367,39
2022/11/21,13:10,369,37
2022/11/21,13:15,371,37
2022/11/21,13:20,374,38
2022/11/21,13:25,375,36
2022/11/21,13:30,370,33
2022/11/21,13:35,370,31
2022/11/21,13:40,370,31
2022/11/21,13:45,373,33
2022/11/21,13:50,374,33
2022/11/21,13:55,375,31
2022/11/21,14:00,371,26
2022/11/21,14:05,371,25
2022/11/21,14:10,370,24
2022/11/21,14:15,371,25
2022/11/21,14:20,373,24
2022/11/21,14:25,372,24
2022/11/21,14:30,367,17
2022/11/21,14:35,368,17
2022/11/21,14:40,368,15
2022/11/21,14:45,370,15
2022/11/21,14:50,372,14
2022/11/21,14:55,370,13
2022/11/21,15:00,364,8
2022/11/21,15:05,363,6
2022/11/21,15:10,363,6
2022/11/21,15:15,365,5
2022/11/21,15:20,368,5
2022/11/21,15:25,369,4
2022/11/21,15:30,369,1
2022/11/21,15:35,371,1
2022/11/21,15:40,373,1
2022/11/21,15:45,375,0
