2023/04/17 00:13 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
139,19:00〜20:00,04月16日,22:41,53,65
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
91,19:00〜20:00,04月16日,22:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
127,11:00〜12:00,04月16日,22:41,55,64
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
82,11:00〜12:00,04月16日,22:41
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2023/04/16,00:00,70,70,60,115
2023/04/16,01:00,66,69,57,115
2023/04/16,02:00,67,70,58,115
2023/04/16,03:00,70,73,60,115
2023/04/16,04:00,71,71,61,115
2023/04/16,05:00,69,69,60,115
2023/04/16,06:00,65,65,56,115
2023/04/16,07:00,67,68,56,118
2023/04/16,08:00,72,72,64,111
2023/04/16,09:00,76,76,64,118
2023/04/16,10:00,80,79,65,123
2023/04/16,11:00,83,82,65,126
2023/04/16,12:00,84,83,65,128
2023/04/16,13:00,84,83,65,128
2023/04/16,14:00,84,82,62,134
2023/04/16,15:00,83,81,61,136
2023/04/16,16:00,83,81,63,131
2023/04/16,17:00,84,83,56,149
2023/04/16,18:00,85,85,59,142
2023/04/16,19:00,88,91,63,139
2023/04/16,20:00,86,89,61,139
2023/04/16,21:00,81,84,58,139
2023/04/16,22:00,77,77,60,127
2023/04/16,23:00,72,72,62,115
最大使用率(%),時間帯
65,13:00〜14:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
143,13:00〜14:00,04月17日,00:00,46,68
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
98,13:00〜14:00,04月17日,00:00
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
126,17:00〜18:00,04月17日,00:00,42,70
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
89,17:00〜18:00,04月17日,00:00
DATE,TIME,当日実績(5分間隔値)(万kW),太陽光発電実績(5分間値)(万kW)
2023/04/16,00:00,74,0
2023/04/16,00:05,72,0
2023/04/16,00:10,70,0
2023/04/16,00:15,71,0
2023/04/16,00:20,72,0
2023/04/16,00:25,71,0
2023/04/16,00:30,71,0
2023/04/16,00:35,69,0
2023/04/16,00:40,70,0
2023/04/16,00:45,70,0
2023/04/16,00:50,70,0
2023/04/16,00:55,70,0
2023/04/16,01:00,69,0
2023/04/16,01:05,66,0
2023/04/16,01:10,67,0
2023/04/16,01:15,68,0
2023/04/16,01:20,69,0
2023/04/16,01:25,68,0
2023/04/16,01:30,67,0
2023/04/16,01:35,66,0
2023/04/16,01:40,68,0
2023/04/16,01:45,68,0
2023/04/16,01:50,68,0
2023/04/16,01:55,68,0
2023/04/16,02:00,65,0
2023/04/16,02:05,65,0
2023/04/16,02:10,67,0
2023/04/16,02:15,68,0
2023/04/16,02:20,68,0
2023/04/16,02:25,69,0
2023/04/16,02:30,67,0
2023/04/16,02:35,70,0
2023/04/16,02:40,70,0
2023/04/16,02:45,70,0
2023/04/16,02:50,70,0
2023/04/16,02:55,68,0
2023/04/16,03:00,67,0
2023/04/16,03:05,70,0
2023/04/16,03:10,71,0
2023/04/16,03:15,71,0
2023/04/16,03:20,71,0
2023/04/16,03:25,70,0
2023/04/16,03:30,72,0
2023/04/16,03:35,72,0
2023/04/16,03:40,72,0
2023/04/16,03:45,72,0
2023/04/16,03:50,70,0
2023/04/16,03:55,69,0
2023/04/16,04:00,70,0
2023/04/16,04:05,72,0
2023/04/16,04:10,73,0
2023/04/16,04:15,73,0
2023/04/16,04:20,71,0
2023/04/16,04:25,72,0
2023/04/16,04:30,72,0
2023/04/16,04:35,73,0
2023/04/16,04:40,73,0
2023/04/16,04:45,72,0
2023/04/16,04:50,70,0
2023/04/16,04:55,70,0
2023/04/16,05:00,72,0
2023/04/16,05:05,72,0
2023/04/16,05:10,72,0
2023/04/16,05:15,71,0
2023/04/16,05:20,72,0
2023/04/16,05:25,72,0
2023/04/16,05:30,71,0
2023/04/16,05:35,71,0
2023/04/16,05:40,68,0
2023/04/16,05:45,67,0
2023/04/16,05:50,67,0
2023/04/16,05:55,68,0
2023/04/16,06:00,69,0
