2023/04/10 00:13 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2023/4/9,15:20,77,19,,
2023/4/9,15:25,79,17,,
2023/4/9,15:30,79,17,,
2023/4/9,15:35,73,16,,
2023/4/9,15:40,73,16,,
2023/4/9,15:45,75,13,,
2023/4/9,15:50,76,13,,
2023/4/9,15:55,77,13,,
2023/4/9,16:00,78,13,,
2023/4/9,16:05,72,10,,
2023/4/9,16:10,74,10,,
2023/4/9,16:15,75,10,,
2023/4/9,16:20,76,10,,
2023/4/9,16:25,75,9,,
2023/4/9,16:30,74,9,,
2023/4/9,16:35,71,8,,
2023/4/9,16:40,72,8,,
2023/4/9,16:45,72,7,,
2023/4/9,16:50,73,7,,
2023/4/9,16:55,75,6,,
2023/4/9,17:00,76,6,,
2023/4/9,17:05,75,5,,
2023/4/9,17:10,75,5,,
2023/4/9,17:15,74,4,,
2023/4/9,17:20,77,4,,
2023/4/9,17:25,78,4,,
2023/4/9,17:30,78,4,,
2023/4/9,17:35,76,3,,
2023/4/9,17:40,75,3,,
2023/4/9,17:45,75,3,,
2023/4/9,17:50,78,3,,
2023/4/9,17:55,78,2,,
2023/4/9,18:00,79,2,,
2023/4/9,18:05,76,2,,
2023/4/9,18:10,77,2,,
2023/4/9,18:15,80,1,,
2023/4/9,18:20,80,1,,
2023/4/9,18:25,81,1,,
2023/4/9,18:30,78,1,,
2023/4/9,18:35,78,1,,
2023/4/9,18:40,80,1,,
2023/4/9,18:45,82,0,,
2023/4/9,18:50,82,0,,
2023/4/9,18:55,82,0,,
2023/4/9,19:00,82,0,,
2023/4/9,19:05,84,0,,
2023/4/9,19:10,84,0,,
2023/4/9,19:15,85,0,,
2023/4/9,19:20,84,0,,
2023/4/9,19:25,81,0,,
2023/4/9,19:30,82,0,,
2023/4/9,19:35,83,0,,
2023/4/9,19:40,84,0,,
2023/4/9,19:45,84,0,,
2023/4/9,19:50,82,0,,
2023/4/9,19:55,84,0,,
2023/4/9,20:00,84,0,,
2023/4/9,20:05,84,0,,
2023/4/9,20:10,83,0,,
2023/4/9,20:15,80,0,,
2023/4/9,20:20,80,0,,
2023/4/9,20:25,82,0,,
2023/4/9,20:30,82,0,,
2023/4/9,20:35,83,0,,
2023/4/9,20:40,80,0,,
2023/4/9,20:45,81,0,,
2023/4/9,20:50,82,0,,
2023/4/9,20:55,82,0,,
2023/4/9,21:00,82,0,,
2023/4/9,21:05,79,0,,
2023/4/9,21:10,77,0,,
2023/4/9,21:15,77,0,,
2023/4/9,21:20,76,0,,
2023/4/9,21:25,77,0,,
2023/4/9,21:30,78,0,,
2023/4/9,21:35,78,0,,
2023/4/9,21:40,79,0,,
2023/4/9,21:45,76,0,,
2023/4/9,21:50,77,0,,
2023/4/9,21:55,77,0,,
2023/4/9,22:00,77,0,,
2023/4/9,22:05,76,0,,
2023/4/9,22:10,73,0,,
2023/4/9,22:15,72,0,,
2023/4/9,22:20,74,0,,
2023/4/9,22:25,74,0,,
2023/4/9,22:30,74,0,,
2023/4/9,22:35,73,0,,
2023/4/9,22:40,71,0,,
2023/4/9,22:45,72,0,,
2023/4/9,22:50,72,0,,
2023/4/9,22:55,72,0,,
2023/4/9,23:00,71,0,,
2023/4/9,23:05,69,0,,
2023/4/9,23:10,68,0,,
2023/4/9,23:15,69,0,,
2023/4/9,23:20,71,0,,
2023/4/9,23:25,71,0,,
2023/4/9,23:30,70,0,,
2023/4/9,23:35,68,0,,
2023/4/9,23:40,69,0,,
2023/4/9,23:45,69,0,,
2023/4/9,23:50,68,0,,
2023/4/9,23:55,68,0,,
