2021/9/27 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
330,18:00〜19:00,9月26日,8:36,19,84
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
278,18:00〜19:00,9月26日,7:41
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
265,0:00〜1:00,9月26日,8:36,14,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
232,0:00〜1:00,9月26日,8:36
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2021/9/26,0:00,232,232,87,265
2021/9/26,1:00,232,233,86,270
2021/9/26,2:00,244,245,86,283
2021/9/26,3:00,256,252,86,296
2021/9/26,4:00,261,259,87,299
2021/9/26,5:00,253,248,87,291
2021/9/26,6:00,237,229,83,284
2021/9/26,7:00,239,224,77,309
2021/9/26,8:00,248,237,78,317
2021/9/26,9:00,256,253,80,319
2021/9/26,10:00,261,261,81,323
2021/9/26,11:00,263,265,79,331
2021/9/26,12:00,266,266,81,327
2021/9/26,13:00,260,265,80,327
2021/9/26,14:00,258,263,81,318
2021/9/26,15:00,261,262,80,325
2021/9/26,16:00,262,265,84,313
2021/9/26,17:00,271,271,85,319
2021/9/26,18:00,278,278,84,330
2021/9/26,19:00,269,273,82,327
2021/9/26,20:00,260,262,82,316
2021/9/26,21:00,247,249,82,303
2021/9/26,22:00,237,240,81,291
2021/9/26,23:00,233,235,82,283
最大使用率(%),時間帯
87,5:00〜6:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
460,14:00〜15:00,9月27日,7:21,23,81
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
372,14:00〜15:00,9月27日,7:21
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
345,8:00〜9:00,9月27日,7:21,11,90
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
309,8:00〜9:00,9月27日,7:21
DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2021/9/26,0:00,237,0
2021/9/26,0:05,237,0
2021/9/26,0:10,235,0
2021/9/26,0:15,235,0
2021/9/26,0:20,235,0
2021/9/26,0:25,234,0
2021/9/26,0:30,230,0
2021/9/26,0:35,229,0
2021/9/26,0:40,229,0
2021/9/26,0:45,231,0
2021/9/26,0:50,231,0
2021/9/26,0:55,228,0
2021/9/26,1:00,230,0
2021/9/26,1:05,232,0
2021/9/26,1:10,232,0
2021/9/26,1:15,233,0
2021/9/26,1:20,231,0
2021/9/26,1:25,229,0
2021/9/26,1:30,228,0
2021/9/26,1:35,227,0
2021/9/26,1:40,231,0
2021/9/26,1:45,234,0
2021/9/26,1:50,235,0
2021/9/26,1:55,236,0
2021/9/26,2:00,237,0
2021/9/26,2:05,238,0
2021/9/26,2:10,239,0
2021/9/26,2:15,239,0
2021/9/26,2:20,240,0
2021/9/26,2:25,240,0
2021/9/26,2:30,242,0
2021/9/26,2:35,244,0
2021/9/26,2:40,248,0
2021/9/26,2:45,249,0
2021/9/26,2:50,247,0
2021/9/26,2:55,249,0
2021/9/26,3:00,252,0
2021/9/26,3:05,251,0
2021/9/26,3:10,252,0
2021/9/26,3:15,254,0
2021/9/26,3:20,255,0
2021/9/26,3:25,259,0
2021/9/26,3:30,259,0
2021/9/26,3:35,258,0
2021/9/26,3:40,256,0
2021/9/26,3:45,255,0
2021/9/26,3:50,258,0
2021/9/26,3:55,259,0
2021/9/26,4:00,259,0
2021/9/26,4:05,258,0
2021/9/26,4:10,259,0
2021/9/26,4:15,258,0
2021/9/26,4:20,259,0
2021/9/26,4:25,261,0
2021/9/26,4:30,260,0
2021/9/26,4:35,257,0
2021/9/26,4:40,261,0
2021/9/26,4:45,260,0
2021/9/26,4:50,262,0
2021/9/26,4:55,261,0
2021/9/26,5:00,260,0
2021/9/26,5:05,260,0
2021/9/26,5:10,260,0
2021/9/26,5:15,258,0
2021/9/26,5:20,256,0
2021/9/26,5:25,257,0
2021/9/26,5:30,256,0
2021/9/26,5:35,254,0
2021/9/26,5:40,251,0
2021/9/26,5:45,246,0
2021/9/26,5:50,246,0
2021/9/26,5:55,246,0
2021/9/26,6:00,245,0
2021/9/26,6:05,243,0
2021/9/26,6:10,243,0
2021/9/26,6:15,241,0
2021/9/26,6:20,238,0
2021/9/26,6:25,238,1
2021/9/26,6:30,236,1
