2020/12/24 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2545,09:00〜10:00,12月23日,07:14,17,85
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2172,09:00〜10:00,12月23日,07:14
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2451,08:00〜09:00,12月23日,07:14,16,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2116,08:00〜09:00,12月23日,07:14
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2020/12/23,00:00,1594,1596,82,1951
2020/12/23,01:00,1560,1565,79,1985
2020/12/23,02:00,1546,1560,78,1986
2020/12/23,03:00,1539,1550,79,1959
2020/12/23,04:00,1533,1543,80,1925
2020/12/23,05:00,1583,1587,82,1933
2020/12/23,06:00,1750,1740,84,2086
2020/12/23,07:00,1900,1916,84,2261
2020/12/23,08:00,2099,2116,86,2451
2020/12/23,09:00,2139,2172,84,2545
2020/12/23,10:00,2051,2096,83,2479
2020/12/23,11:00,1975,2010,83,2383
2020/12/23,12:00,1837,1876,78,2354
2020/12/23,13:00,1888,1930,82,2298
2020/12/23,14:00,1895,1938,83,2293
2020/12/23,15:00,1880,1943,82,2299
2020/12/23,16:00,1961,2001,83,2365
2020/12/23,17:00,2003,2057,83,2413
2020/12/23,18:00,1979,2034,83,2395
2020/12/23,19:00,1912,1969,82,2328
2020/12/23,20:00,1859,1908,82,2268
2020/12/23,21:00,1785,1830,82,2189
2020/12/23,22:00,1700,1744,82,2086
2020/12/23,23:00,1638,1676,80,2060
最大使用率(%),時間帯
86,08:00〜09:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2492,09:00〜10:00,12月23日,17:29,16,86
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2146,09:00〜10:00,12月23日,17:29
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2435,08:00〜09:00,12月23日,17:29,14,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2139,08:00〜09:00,12月23日,17:29
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2020/12/23,00:00,1644,0
2020/12/23,00:05,1635,0
2020/12/23,00:10,1622,0
2020/12/23,00:15,1624,0
2020/12/23,00:20,1606,0
2020/12/23,00:25,1599,0
2020/12/23,00:30,1586,0
2020/12/23,00:35,1590,0
2020/12/23,00:40,1583,0
2020/12/23,00:45,1574,0
2020/12/23,00:50,1554,0
2020/12/23,00:55,1558,0
2020/12/23,01:00,1570,0
2020/12/23,01:05,1570,0
2020/12/23,01:10,1572,0
2020/12/23,01:15,1552,0
2020/12/23,01:20,1561,0
2020/12/23,01:25,1551,0
2020/12/23,01:30,1564,0
2020/12/23,01:35,1569,0
2020/12/23,01:40,1567,0
2020/12/23,01:45,1568,0
2020/12/23,01:50,1552,0
2020/12/23,01:55,1548,0
2020/12/23,02:00,1540,0
2020/12/23,02:05,1533,0
2020/12/23,02:10,1535,0
2020/12/23,02:15,1545,0
2020/12/23,02:20,1550,0
2020/12/23,02:25,1541,0
2020/12/23,02:30,1555,0
2020/12/23,02:35,1546,0
2020/12/23,02:40,1552,0
2020/12/23,02:45,1550,0
2020/12/23,02:50,1547,0
2020/12/23,02:55,1553,0
2020/12/23,03:00,1541,0
2020/12/23,03:05,1531,0
2020/12/23,03:10,1530,0
2020/12/23,03:15,1539,0
2020/12/23,03:20,1536,0
2020/12/23,03:25,1535,0
2020/12/23,03:30,1539,0
2020/12/23,03:35,1551,0
2020/12/23,03:40,1534,0
2020/12/23,03:45,1548,0
2020/12/23,03:50,1548,0
2020/12/23,03:55,1546,0
2020/12/23,04:00,1551,0
2020/12/23,04:05,1546,0
2020/12/23,04:10,1529,0
2020/12/23,04:15,1524,0
2020/12/23,04:20,1530,0
2020/12/23,04:25,1522,0
2020/12/23,04:30,1529,0
2020/12/23,04:35,1531,0
2020/12/23,04:40,1533,0
2020/12/23,04:45,1534,0
2020/12/23,04:50,1534,0
2020/12/23,04:55,1540,0
2020/12/23,05:00,1526,0
2020/12/23,05:05,1550,0
2020/12/23,05:10,1561,0
2020/12/23,05:15,1564,0
2020/12/23,05:20,1578,0
2020/12/23,05:25,1573,0
2020/12/23,05:30,1571,0
2020/12/23,05:35,1584,0
2020/12/23,05:40,1596,0
2020/12/23,05:45,1610,0
2020/12/23,05:50,1608,0
2020/12/23,05:55,1611,0
2020/12/23,06:00,1641,0
2020/12/23,06:05,1660,0
2020/12/23,06:10,1694,0
2020/12/23,06:15,1711,0
2020/12/23,06:20,1717,0
2020/12/23,06:25,1733,0
2020/12/23,06:30,1739,0
2020/12/23,06:35,1771,0
2020/12/23,06:40,1799,0
2020/12/23,06:45,1814,0
2020/12/23,06:50,1823,0
2020/12/23,06:55,1832,0
2020/12/23,07:00,1836,0
2020/12/23,07:05,1839,0
2020/12/23,07:10,1847,0
2020/12/23,07:15,1858,2
2020/12/23,07:20,1879,5
2020/12/23,07:25,1897,10
2020/12/23,07:30,1904,20
2020/12/23,07:35,1919,32
2020/12/23,07:40,1929,43
2020/12/23,07:45,1930,55
2020/12/23,07:50,1950,68
2020/12/23,07:55,1967,82
2020/12/23,08:00,1988,97
2020/12/23,08:05,2010,111
2020/12/23,08:10,2041,124
2020/12/23,08:15,2062,135
2020/12/23,08:20,2090,143
2020/12/23,08:25,2111,154
2020/12/23,08:30,2127,174
2020/12/23,08:35,2121,200
2020/12/23,08:40,2138,222
2020/12/23,08:45,2152,236
2020/12/23,08:50,2147,250
2020/12/23,08:55,2156,263
2020/12/23,09:00,2146,284
2020/12/23,09:05,2162,307
2020/12/23,09:10,2160,320
2020/12/23,09:15,2161,341
2020/12/23,09:20,2155,363
2020/12/23,09:25,2149,378
2020/12/23,09:30,2151,397
2020/12/23,09:35,2132,402
2020/12/23,09:40,2134,404
2020/12/23,09:45,2132,419
2020/12/23,09:50,2109,439
2020/12/23,09:55,2107,452
2020/12/23,10:00,2092,464
2020/12/23,10:05,2075,474
2020/12/23,10:10,2065,488
2020/12/23,10:15,2063,508
2020/12/23,10:20,2061,516
2020/12/23,10:25,2054,519
2020/12/23,10:30,2060,527
2020/12/23,10:35,2053,534
2020/12/23,10:40,2042,542
2020/12/23,10:45,2027,552
2020/12/23,10:50,2014,560
2020/12/23,10:55,2021,564
2020/12/23,11:00,2001,565
2020/12/23,11:05,1993,574
2020/12/23,11:10,1992,584
2020/12/23,11:15,1988,588
2020/12/23,11:20,1978,589
2020/12/23,11:25,1978,591
2020/12/23,11:30,1981,594
2020/12/23,11:35,1970,596
2020/12/23,11:40,1982,598
