2023/3/19 1:10 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
1945,18:00〜19:00,3/19,0:13,79
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1660,18:00〜19:00,3/19,0:13
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時使用率(%)
1439,0:00〜1:00,3/19,0:13,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1330,0:00〜1:00,3/19,0:13
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高)
90,*,*,*,*
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%),供給力想定値(万kW)
2023/3/18,0:00,1301,1330,90,1439
2023/3/18,1:00,1266,1290,90,1406
2023/3/18,2:00,1307,1330,89,1453
2023/3/18,3:00,1337,1360,89,1490
2023/3/18,4:00,1328,1350,89,1484
2023/3/18,5:00,1302,1320,89,1455
2023/3/18,6:00,1295,1320,87,1478
2023/3/18,7:00,1376,1410,87,1567
2023/3/18,8:00,1500,1560,85,1745
2023/3/18,9:00,1551,1650,83,1850
2023/3/18,10:00,1531,1650,82,1849
2023/3/18,11:00,1506,1620,82,1836
2023/3/18,12:00,1454,1560,80,1803
2023/3/18,13:00,1461,1580,81,1798
2023/3/18,14:00,1441,1550,81,1769
2023/3/18,15:00,1447,1550,81,1776
2023/3/18,16:00,1461,1580,81,1799
2023/3/18,17:00,1497,1610,80,1864
2023/3/18,18:00,1549,1660,79,1945
2023/3/18,19:00,1548,1640,80,1935
2023/3/18,20:00,1507,1590,78,1924
2023/3/18,21:00,1455,1530,77,1884
2023/3/18,22:00,1403,1470,77,1799
2023/3/18,23:00,1342,1410,74,1791
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%)
1575,19:00〜20:00,3/18,23:43,92
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1450,19:00〜20:00,3/18,23:43
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時使用率(%)
1575,19:00〜20:00,3/18,23:43,92
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1450,19:00〜20:00,3/18,23:43
予想気温(最低),予想気温(最高)
*,*
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2023/3/18,0:00,1362,0
2023/3/18,0:05,1359,0
2023/3/18,0:10,1336,0
2023/3/18,0:15,1321,0
2023/3/18,0:20,1312,0
2023/3/18,0:25,1298,0
2023/3/18,0:30,1300,0
2023/3/18,0:35,1294,0
2023/3/18,0:40,1290,0
2023/3/18,0:45,1281,0
2023/3/18,0:50,1273,0
2023/3/18,0:55,1267,0
2023/3/18,1:00,1275,0
2023/3/18,1:05,1272,0
2023/3/18,1:10,1270,0
2023/3/18,1:15,1266,0
2023/3/18,1:20,1254,0
2023/3/18,1:25,1259,0
2023/3/18,1:30,1260,0
2023/3/18,1:35,1260,0
2023/3/18,1:40,1258,0
2023/3/18,1:45,1266,0
2023/3/18,1:50,1264,0
2023/3/18,1:55,1276,0
2023/3/18,2:00,1284,0
2023/3/18,2:05,1285,0
2023/3/18,2:10,1273,0
2023/3/18,2:15,1283,0
2023/3/18,2:20,1297,0
2023/3/18,2:25,1308,0
2023/3/18,2:30,1301,0
2023/3/18,2:35,1304,0
2023/3/18,2:40,1326,0
2023/3/18,2:45,1313,0
2023/3/18,2:50,1323,0
2023/3/18,2:55,1329,0
2023/3/18,3:00,1338,0
2023/3/18,3:05,1331,0
2023/3/18,3:10,1329,0
2023/3/18,3:15,1341,0
2023/3/18,3:20,1346,0
2023/3/18,3:25,1346,0
2023/3/18,3:30,1346,0
2023/3/18,3:35,1334,0
2023/3/18,3:40,1328,0
2023/3/18,3:45,1344,0
2023/3/18,3:50,1343,0
2023/3/18,3:55,1337,0
2023/3/18,4:00,1324,0
2023/3/18,4:05,1326,0
2023/3/18,4:10,1331,0
2023/3/18,4:15,1338,0
2023/3/18,4:20,1337,0
2023/3/18,4:25,1335,0
2023/3/18,4:30,1331,0
2023/3/18,4:35,1324,0
2023/3/18,4:40,1331,0
2023/3/18,4:45,1325,0
2023/3/18,4:50,1319,0
2023/3/18,4:55,1326,0
2023/3/18,5:00,1308,0
2023/3/18,5:05,1315,0
2023/3/18,5:10,1324,0
2023/3/18,5:15,1318,0
2023/3/18,5:20,1318,0
2023/3/18,5:25,1301,0
2023/3/18,5:30,1298,0
2023/3/18,5:35,1304,0
2023/3/18,5:40,1307,0
2023/3/18,5:45,1305,0
2023/3/18,5:50,1292,0
2023/3/18,5:55,1273,0
2023/3/18,6:00,1274,0
2023/3/18,6:05,1281,0
2023/3/18,6:10,1283,0
2023/3/18,6:15,1285,0
2023/3/18,6:20,1289,1
2023/3/18,6:25,1271,2
2023/3/18,6:30,1278,3
2023/3/18,6:35,1292,5
