2023/9/29 1:10 UPDATE,,,,,
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
2453,14:00〜15:00,9月29日,0:13,13,88
,,,,,
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻,,
2170,14:00〜15:00,9月29日,0:13,,
,,,,,
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1515,0:00〜1:00,9月29日,0:13,10,91
,,,,,
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻,,
1380,0:00〜1:00,9月29日,0:13,,
,,,,,
最大使用率(%),予想気温(最低),予想気温(最高),気温実績(最低),気温実績(最高),
92,*,*,*,*,
,,,,,
DATE,TIME,当日実績(万kW),予想値(万kW),使用率(%),供給力想定値(万kW)
2023/9/28,0:00,1383,1380,91,1515
2023/9/28,1:00,1302,1300,91,1430
2023/9/28,2:00,1300,1290,91,1418
2023/9/28,3:00,1327,1310,92,1441
2023/9/28,4:00,1325,1320,91,1455
2023/9/28,5:00,1341,1340,90,1480
2023/9/28,6:00,1397,1410,84,1662
2023/9/28,7:00,1589,1590,87,1823
2023/9/28,8:00,1856,1860,89,2065
2023/9/28,9:00,2065,2070,89,2306
2023/9/28,10:00,2157,2150,89,2404
2023/9/28,11:00,2178,2150,90,2405
2023/9/28,12:00,2132,2090,90,2348
2023/9/28,13:00,2223,2160,91,2431
2023/9/28,14:00,2204,2170,89,2453
2023/9/28,15:00,2153,2140,89,2411
2023/9/28,16:00,2118,2090,88,2382
2023/9/28,17:00,2014,2000,87,2306
2023/9/28,18:00,1956,1930,84,2312
2023/9/28,19:00,1845,1830,81,2251
2023/9/28,20:00,1730,1730,81,2131
2023/9/28,21:00,1638,1640,79,2053
2023/9/28,22:00,1542,1560,77,1984
2023/9/28,23:00,1455,1480,74,1954
,,,,,
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時使用率(%),
2418,14:00〜15:00,9月28日,23:43,90,
,,,,,
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻,,
2190,14:00〜15:00,9月28日,23:43,,
,,,,,
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時使用率(%),
2349,11:00〜12:00,9月28日,23:43,91,
,,,,,
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻,,
2140,11:00〜12:00,9月28日,23:43,,
,,,,,
予想気温(最低),予想気温(最高),,,,
*,*,,,,
,,,,,
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW),,
2023/9/28,0:00,1459,0,,
2023/9/28,0:05,1448,0,,
2023/9/28,0:10,1434,0,,
2023/9/28,0:15,1428,0,,
2023/9/28,0:20,1414,0,,
2023/9/28,0:25,1400,0,,
2023/9/28,0:30,1387,0,,
2023/9/28,0:35,1378,0,,
2023/9/28,0:40,1357,0,,
2023/9/28,0:45,1348,0,,
2023/9/28,0:50,1334,0,,
2023/9/28,0:55,1333,0,,
2023/9/28,1:00,1338,0,,
2023/9/28,1:05,1327,0,,
2023/9/28,1:10,1319,0,,
2023/9/28,1:15,1314,0,,
2023/9/28,1:20,1304,0,,
2023/9/28,1:25,1300,0,,
2023/9/28,1:30,1298,0,,
2023/9/28,1:35,1293,0,,
2023/9/28,1:40,1297,0,,
2023/9/28,1:45,1293,0,,
2023/9/28,1:50,1295,0,,
2023/9/28,1:55,1295,0,,
2023/9/28,2:00,1293,0,,
2023/9/28,2:05,1290,0,,
2023/9/28,2:10,1291,0,,
2023/9/28,2:15,1297,0,,
2023/9/28,2:20,1294,0,,
2023/9/28,2:25,1294,0,,
2023/9/28,2:30,1294,0,,
2023/9/28,2:35,1297,0,,
2023/9/28,2:40,1300,0,,
2023/9/28,2:45,1310,0,,
2023/9/28,2:50,1309,0,,
2023/9/28,2:55,1312,0,,
2023/9/28,3:00,1317,0,,
2023/9/28,3:05,1316,0,,
2023/9/28,3:10,1318,0,,
2023/9/28,3:15,1312,0,,
2023/9/28,3:20,1324,0,,
2023/9/28,3:25,1336,0,,
2023/9/28,3:30,1329,0,,
2023/9/28,3:35,1332,0,,
2023/9/28,3:40,1334,0,,
2023/9/28,3:45,1332,0,,
2023/9/28,3:50,1334,0,,
2023/9/28,3:55,1326,0,,
2023/9/28,4:00,1332,0,,
2023/9/28,4:05,1330,0,,
2023/9/28,4:10,1328,0,,
2023/9/28,4:15,1327,0,,
2023/9/28,4:20,1322,0,,
2023/9/28,4:25,1321,0,,
2023/9/28,4:30,1318,0,,
2023/9/28,4:35,1318,0,,
2023/9/28,4:40,1328,0,,
2023/9/28,4:45,1337,0,,
2023/9/28,4:50,1331,0,,
2023/9/28,4:55,1319,0,,
2023/9/28,5:00,1326,0,,
2023/9/28,5:05,1332,0,,
2023/9/28,5:10,1340,0,,
2023/9/28,5:15,1340,0,,
2023/9/28,5:20,1339,0,,
2023/9/28,5:25,1337,0,,
2023/9/28,5:30,1339,0,,
2023/9/28,5:35,1338,0,,
2023/9/28,5:40,1343,0,,
2023/9/28,5:45,1349,0,,
2023/9/28,5:50,1343,0,,
2023/9/28,5:55,1349,0,,
2023/9/28,6:00,1347,1,,
2023/9/28,6:05,1349,3,,
2023/9/28,6:10,1362,5,,
2023/9/28,6:15,1366,8,,
2023/9/28,6:20,1374,11,,
2023/9/28,6:25,1374,15,,
2023/9/28,6:30,1380,19,,
2023/9/28,6:35,1399,23,,
2023/9/28,6:40,1398,28,,
2023/9/28,6:45,1415,33,,
2023/9/28,6:50,1429,39,,
2023/9/28,6:55,1448,44,,
2023/9/28,7:00,1466,50,,
2023/9/28,7:05,1487,57,,
2023/9/28,7:10,1498,65,,
2023/9/28,7:15,1511,72,,
2023/9/28,7:20,1540,79,,
2023/9/28,7:25,1562,86,,
2023/9/28,7:30,1577,93,,
2023/9/28,7:35,1596,101,,
2023/9/28,7:40,1617,109,,
2023/9/28,7:45,1642,118,,
2023/9/28,7:50,1664,125,,
2023/9/28,7:55,1678,131,,
2023/9/28,8:00,1698,139,,
2023/9/28,8:05,1729,149,,
2023/9/28,8:10,1747,159,,
2023/9/28,8:15,1776,169,,
2023/9/28,8:20,1787,180,,
2023/9/28,8:25,1816,189,,
2023/9/28,8:30,1844,198,,
2023/9/28,8:35,1875,207,,
2023/9/28,8:40,1894,217,,
2023/9/28,8:45,1917,227,,
2023/9/28,8:50,1936,232,,
2023/9/28,8:55,1961,237,,
2023/9/28,9:00,1988,242,,
2023/9/28,9:05,2002,250,,
2023/9/28,9:10,2023,256,,
2023/9/28,9:15,2030,266,,
2023/9/28,9:20,2043,276,,
2023/9/28,9:25,2052,286,,
2023/9/28,9:30,2062,296,,
2023/9/28,9:35,2073,302,,
2023/9/28,9:40,2077,306,,
2023/9/28,9:45,2086,314,,
2023/9/28,9:50,2095,320,,
2023/9/28,9:55,2109,330,,
2023/9/28,10:00,2124,335,,
2023/9/28,10:05,2132,341,,
2023/9/28,10:10,2132,342,,
2023/9/28,10:15,2133,340,,
2023/9/28,10:20,2152,345,,
2023/9/28,10:25,2158,348,,
2023/9/28,10:30,2149,342,,
2023/9/28,10:35,2174,341,,
2023/9/28,10:40,2182,339,,
2023/9/28,10:45,2167,344,,
2023/9/28,10:50,2175,355,,
2023/9/28,10:55,2172,362,,
2023/9/28,11:00,2157,366,,
2023/9/28,11:05,2155,371,,
2023/9/28,11:10,2159,373,,
2023/9/28,11:15,2173,370,,
2023/9/28,11:20,2176,366,,
2023/9/28,11:25,2181,365,,
2023/9/28,11:30,2173,366,,
2023/9/28,11:35,2186,363,,
2023/9/28,11:40,2195,356,,
2023/9/28,11:45,2187,354,,
2023/9/28,11:50,2182,360,,
2023/9/28,11:55,2185,360,,
2023/9/28,12:00,2187,358,,
2023/9/28,12:05,2157,358,,
2023/9/28,12:10,2126,363,,
2023/9/28,12:15,2119,367,,
2023/9/28,12:20,2115,369,,
2023/9/28,12:25,2112,365,,
2023/9/28,12:30,2119,364,,
2023/9/28,12:35,2120,363,,
2023/9/28,12:40,2118,357,,
2023/9/28,12:45,2116,351,,
2023/9/28,12:50,2141,344,,
2023/9/28,12:55,2160,336,,
2023/9/28,13:00,2177,331,,
2023/9/28,13:05,2199,326,,
2023/9/28,13:10,2216,319,,
2023/9/28,13:15,2219,309,,
2023/9/28,13:20,2225,305,,
2023/9/28,13:25,2227,298,,
2023/9/28,13:30,2224,291,,
2023/9/28,13:35,2224,286,,
2023/9/28,13:40,2232,277,,
2023/9/28,13:45,2232,267,,
2023/9/28,13:50,2230,257,,
2023/9/28,13:55,2230,249,,
2023/9/28,14:00,2221,241,,
2023/9/28,14:05,2236,231,,
2023/9/28,14:10,2228,224,,
2023/9/28,14:15,2218,218,,
2023/9/28,14:20,2218,211,,
2023/9/28,14:25,2212,207,,
2023/9/28,14:30,2199,201,,
2023/9/28,14:35,2201,197,,
2023/9/28,14:40,2201,190,,
2023/9/28,14:45,2195,181,,
2023/9/28,14:50,2188,175,,
2023/9/28,14:55,2178,165,,
2023/9/28,15:00,2168,156,,
2023/9/28,15:05,2157,152,,
2023/9/28,15:10,2148,144,,
2023/9/28,15:15,2144,138,,
2023/9/28,15:20,2152,132,,
2023/9/28,15:25,2157,124,,
2023/9/28,15:30,2152,117,,
2023/9/28,15:35,2147,110,,
2023/9/28,15:40,2161,102,,
2023/9/28,15:45,2154,97,,
2023/9/28,15:50,2156,91,,
2023/9/28,15:55,2156,84,,
2023/9/28,16:00,2152,78,,
2023/9/28,16:05,2153,73,,
2023/9/28,16:10,2136,67,,
2023/9/28,16:15,2138,61,,
2023/9/28,16:20,2141,56,,
2023/9/28,16:25,2133,51,,
2023/9/28,16:30,2126,46,,
2023/9/28,16:35,2121,41,,
2023/9/28,16:40,2113,35,,
2023/9/28,16:45,2099,31,,
2023/9/28,16:50,2099,27,,
2023/9/28,16:55,2087,22,,
2023/9/28,17:00,2072,20,,
2023/9/28,17:05,2058,19,,
2023/9/28,17:10,2043,16,,
2023/9/28,17:15,2030,13,,
2023/9/28,17:20,2025,9,,
2023/9/28,17:25,2019,6,,
2023/9/28,17:30,2017,4,,
2023/9/28,17:35,2012,2,,
2023/9/28,17:40,2002,0,,
2023/9/28,17:45,1987,0,,
2023/9/28,17:50,1991,0,,
2023/9/28,17:55,1990,0,,
2023/9/28,18:00,1990,0,,
2023/9/28,18:05,1988,0,,
2023/9/28,18:10,1972,0,,
2023/9/28,18:15,1974,0,,
2023/9/28,18:20,1973,0,,
2023/9/28,18:25,1969,0,,
2023/9/28,18:30,1964,0,,
2023/9/28,18:35,1959,0,,
2023/9/28,18:40,1953,0,,
2023/9/28,18:45,1937,0,,
2023/9/28,18:50,1939,0,,
2023/9/28,18:55,1928,0,,
2023/9/28,19:00,1920,0,,
2023/9/28,19:05,1906,0,,
2023/9/28,19:10,1888,0,,
2023/9/28,19:15,1878,0,,
2023/9/28,19:20,1868,0,,
2023/9/28,19:25,1856,0,,
2023/9/28,19:30,1850,0,,
2023/9/28,19:35,1836,0,,
2023/9/28,19:40,1833,0,,
2023/9/28,19:45,1811,0,,
2023/9/28,19:50,1812,0,,
2023/9/28,19:55,1804,0,,
2023/9/28,20:00,1799,0,,
2023/9/28,20:05,1782,0,,
2023/9/28,20:10,1765,0,,
2023/9/28,20:15,1754,0,,
2023/9/28,20:20,1741,0,,
2023/9/28,20:25,1735,0,,
2023/9/28,20:30,1730,0,,
2023/9/28,20:35,1722,0,,
2023/9/28,20:40,1725,0,,
2023/9/28,20:45,1713,0,,
2023/9/28,20:50,1705,0,,
2023/9/28,20:55,1697,0,,
2023/9/28,21:00,1690,0,,
2023/9/28,21:05,1681,0,,
2023/9/28,21:10,1678,0,,
2023/9/28,21:15,1662,0,,
2023/9/28,21:20,1653,0,,
2023/9/28,21:25,1655,0,,
2023/9/28,21:30,1639,0,,
2023/9/28,21:35,1628,0,,
2023/9/28,21:40,1627,0,,
2023/9/28,21:45,1620,0,,
2023/9/28,21:50,1611,0,,
2023/9/28,21:55,1604,0,,
2023/9/28,22:00,1594,0,,
2023/9/28,22:05,1579,0,,
2023/9/28,22:10,1578,0,,
2023/9/28,22:15,1572,0,,
2023/9/28,22:20,1565,0,,
2023/9/28,22:25,1554,0,,
2023/9/28,22:30,1545,0,,
2023/9/28,22:35,1532,0,,
2023/9/28,22:40,1530,0,,
2023/9/28,22:45,1523,0,,
2023/9/28,22:50,1520,0,,
2023/9/28,22:55,1506,0,,
2023/9/28,23:00,1495,0,,
2023/9/28,23:05,1508,0,,
2023/9/28,23:10,1499,0,,
2023/9/28,23:15,1480,0,,
2023/9/28,23:20,1476,0,,
2023/9/28,23:25,1464,0,,
2023/9/28,23:30,1458,0,,
2023/9/28,23:35,1449,0,,
2023/9/28,23:40,1444,0,,
2023/9/28,23:45,1434,0,,
2023/9/28,23:50,1429,0,,
2023/9/28,23:55,1414,0,,
