2013/2/15 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1520,18:00〜19:00,2/15,6:55
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1280,18:00〜19:00,2/15,6:55
DATE,TIME,当日実績(万kW),予測値(万kW)
2013/2/15,0:00,939,956
2013/2/15,1:00,973,970
2013/2/15,2:00,1010,1012
2013/2/15,3:00,1033,1032
2013/2/15,4:00,1039,1041
2013/2/15,5:00,1033,1046
2013/2/15,6:00,1096,1125
2013/2/15,7:00,1171,1200
2013/2/15,8:00,1211,1244
2013/2/15,9:00,1241,1284
2013/2/15,10:00,1224,1268
2013/2/15,11:00,1206,1251
2013/2/15,12:00,1135,1147
2013/2/15,13:00,1144,1150
2013/2/15,14:00,1110,1144
2013/2/15,15:00,1095,1143
2013/2/15,16:00,1132,1164
2013/2/15,17:00,1179,1203
2013/2/15,18:00,1254,1275
2013/2/15,19:00,1233,1259
2013/2/15,20:00,1192,1212
2013/2/15,21:00,1140,1149
2013/2/15,22:00,1107,1106
2013/2/15,23:00,1044,1025
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1482,18:00〜19:00,2/16,6:55
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1250,18:00〜19:00,2/16,6:55
メッセージＮｏ,節電お願い文
0,節電にご協力いただき、ありがとうございます。皆さまのご協力により、電気の需給は、比較的余裕のある一日となりそうです。
,
DATE,TIME,当日実績(５分間隔値）(万kW)
2013/2/15,0:00,958
2013/2/15,0:05,951
2013/2/15,0:10,957
2013/2/15,0:15,957
2013/2/15,0:20,948
2013/2/15,0:25,938
2013/2/15,0:30,937
2013/2/15,0:35,936
2013/2/15,0:40,930
2013/2/15,0:45,926
2013/2/15,0:50,917
2013/2/15,0:55,921
2013/2/15,1:00,917
2013/2/15,1:05,954
2013/2/15,1:10,964
2013/2/15,1:15,970
2013/2/15,1:20,963
2013/2/15,1:25,970
2013/2/15,1:30,975
2013/2/15,1:35,976
2013/2/15,1:40,980
2013/2/15,1:45,984
2013/2/15,1:50,980
2013/2/15,1:55,989
2013/2/15,2:00,991
2013/2/15,2:05,1003
2013/2/15,2:10,1007
2013/2/15,2:15,1013
2013/2/15,2:20,1007
2013/2/15,2:25,1014
2013/2/15,2:30,1007
2013/2/15,2:35,1010
2013/2/15,2:40,1010
2013/2/15,2:45,1019
2013/2/15,2:50,1012
2013/2/15,2:55,1018
2013/2/15,3:00,1021
2013/2/15,3:05,1032
2013/2/15,3:10,1022
2013/2/15,3:15,1031
2013/2/15,3:20,1038
2013/2/15,3:25,1035
2013/2/15,3:30,1037
2013/2/15,3:35,1037
2013/2/15,3:40,1034
2013/2/15,3:45,1041
2013/2/15,3:50,1040
2013/2/15,3:55,1039
2013/2/15,4:00,1035
2013/2/15,4:05,1042
2013/2/15,4:10,1048
2013/2/15,4:15,1045
2013/2/15,4:20,1039
2013/2/15,4:25,1040
