2013/3/15 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1289,19:00〜20:00,3/15,6:55
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1150,19:00〜20:00,3/15,6:55
DATE,TIME,当日実績(万kW),予測値(万kW)
2013/3/15,0:00,944,949
2013/3/15,1:00,960,983
2013/3/15,2:00,1001,1019
2013/3/15,3:00,1032,1048
2013/3/15,4:00,1045,1063
2013/3/15,5:00,1043,1061
2013/3/15,6:00,1110,1115
2013/3/15,7:00,1139,1137
2013/3/15,8:00,1115,1119
2013/3/15,9:00,1109,1114
2013/3/15,10:00,1071,1084
2013/3/15,11:00,1049,1061
2013/3/15,12:00,979,1002
2013/3/15,13:00,1004,1027
2013/3/15,14:00,986,1016
2013/3/15,15:00,969,996
2013/3/15,16:00,983,1008
2013/3/15,17:00,1009,1038
2013/3/15,18:00,1087,1123
2013/3/15,19:00,1115,1146
2013/3/15,20:00,1084,1112
2013/3/15,21:00,1043,1061
2013/3/15,22:00,1002,1010
2013/3/15,23:00,947,945
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1193,19:00〜20:00,3/16,6:55
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1090,19:00〜20:00,3/16,6:55
メッセージＮｏ,節電お願い文
0,節電にご協力いただき、ありがとうございます。皆さまのご協力により、電気の需給は、比較的余裕のある一日となりそうです。
,
DATE,TIME,当日実績(５分間隔値）(万kW)
2013/3/15,0:00,964
2013/3/15,0:05,963
2013/3/15,0:10,959
2013/3/15,0:15,948
2013/3/15,0:20,950
2013/3/15,0:25,946
2013/3/15,0:30,948
2013/3/15,0:35,940
2013/3/15,0:40,941
2013/3/15,0:45,926
2013/3/15,0:50,925
2013/3/15,0:55,931
2013/3/15,1:00,936
2013/3/15,1:05,955
2013/3/15,1:10,961
2013/3/15,1:15,967
2013/3/15,1:20,973
2013/3/15,1:25,971
2013/3/15,1:30,970
2013/3/15,1:35,973
2013/3/15,1:40,971
2013/3/15,1:45,989
2013/3/15,1:50,990
2013/3/15,1:55,988
2013/3/15,2:00,994
2013/3/15,2:05,997
2013/3/15,2:10,1006
2013/3/15,2:15,1003
2013/3/15,2:20,1011
2013/3/15,2:25,1008
2013/3/15,2:30,1013
2013/3/15,2:35,1017
2013/3/15,2:40,1025
2013/3/15,2:45,1027
2013/3/15,2:50,1026
2013/3/15,2:55,1027
2013/3/15,3:00,1037
2013/3/15,3:05,1046
2013/3/15,3:10,1042
2013/3/15,3:15,1038
2013/3/15,3:20,1041
2013/3/15,3:25,1043
2013/3/15,3:30,1048
2013/3/15,3:35,1050
2013/3/15,3:40,1050
2013/3/15,3:45,1043
2013/3/15,3:50,1057
2013/3/15,3:55,1056
2013/3/15,4:00,1058
2013/3/15,4:05,1055
2013/3/15,4:10,1053
2013/3/15,4:15,1052
2013/3/15,4:20,1058
2013/3/15,4:25,1063
