2024/6/23 8:00 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
343,11:00〜12:00,6月22日,10:46,16,86
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
295,11:00〜12:00,6月22日,9:16
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
323,15:00〜16:00,6月22日,14:46,15,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
281,15:00〜16:00,6月22日,14:46
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2024/6/22,0:00,251,250,85,292
2024/6/22,1:00,245,243,85,287
2024/6/22,2:00,248,247,83,297
2024/6/22,3:00,259,255,83,309
2024/6/22,4:00,261,258,84,308
2024/6/22,5:00,256,253,84,303
2024/6/22,6:00,242,244,82,292
2024/6/22,7:00,239,240,75,316
2024/6/22,8:00,253,260,76,331
2024/6/22,9:00,270,286,79,340
2024/6/22,10:00,284,291,80,351
2024/6/22,11:00,290,295,84,343
2024/6/22,12:00,287,286,83,344
2024/6/22,13:00,288,287,85,337
2024/6/22,14:00,285,285,87,327
2024/6/22,15:00,284,281,88,323
2024/6/22,16:00,284,282,86,330
2024/6/22,17:00,282,284,84,333
2024/6/22,18:00,279,280,83,335
2024/6/22,19:00,273,270,82,332
2024/6/22,20:00,261,263,78,332
2024/6/22,21:00,249,253,75,332
2024/6/22,22:00,241,244,72,333
2024/6/22,23:00,233,233,71,328
最大使用率(%),時間帯
88,15:00〜16:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
359,19:00〜20:00,6月23日,7:46,37,72
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
262,19:00〜20:00,6月22日,23:16
翌日の使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
286,1:00〜2:00,6月23日,3:16,30,76
翌日の使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
220,1:00〜2:00,6月23日,3:16
DATE,TIME,当日実績（５分間隔値）(万kW),太陽光発電実績（５分間隔値）(万kW)
2024/6/22,0:00,256,0
2024/6/22,0:05,254,0
2024/6/22,0:10,251,0
2024/6/22,0:15,253,0
2024/6/22,0:20,251,0
2024/6/22,0:25,249,0
2024/6/22,0:30,252,0
2024/6/22,0:35,245,0
2024/6/22,0:40,247,0
2024/6/22,0:45,249,0
2024/6/22,0:50,246,0
2024/6/22,0:55,247,0
2024/6/22,1:00,248,0
2024/6/22,1:05,250,0
2024/6/22,1:10,248,0
2024/6/22,1:15,248,0
2024/6/22,1:20,244,0
2024/6/22,1:25,243,0
2024/6/22,1:30,242,0
2024/6/22,1:35,241,0
2024/6/22,1:40,241,0
2024/6/22,1:45,241,0
2024/6/22,1:50,242,0
2024/6/22,1:55,242,0
2024/6/22,2:00,242,0
2024/6/22,2:05,243,0
2024/6/22,2:10,246,0
2024/6/22,2:15,245,0
2024/6/22,2:20,245,0
2024/6/22,2:25,245,0
2024/6/22,2:30,246,0
2024/6/22,2:35,244,0
2024/6/22,2:40,246,0
2024/6/22,2:45,247,0
2024/6/22,2:50,249,0
2024/6/22,2:55,250,0
2024/6/22,3:00,253,0
2024/6/22,3:05,254,0
2024/6/22,3:10,253,0
2024/6/22,3:15,255,0
2024/6/22,3:20,256,0
2024/6/22,3:25,258,0
2024/6/22,3:30,259,0
2024/6/22,3:35,258,0
2024/6/22,3:40,259,0
2024/6/22,3:45,261,0
2024/6/22,3:50,260,0
2024/6/22,3:55,259,0
2024/6/22,4:00,258,0
2024/6/22,4:05,257,0
2024/6/22,4:10,257,0
2024/6/22,4:15,259,0
2024/6/22,4:20,256,0
2024/6/22,4:25,258,0
2024/6/22,4:30,257,0
2024/6/22,4:35,256,0
2024/6/22,4:40,261,0
2024/6/22,4:45,262,1
2024/6/22,4:50,261,1
2024/6/22,4:55,261,1
2024/6/22,5:00,258,2
2024/6/22,5:05,258,3
2024/6/22,5:10,258,4
2024/6/22,5:15,255,4
2024/6/22,5:20,255,5
2024/6/22,5:25,254,5
2024/6/22,5:30,256,6
2024/6/22,5:35,254,7
2024/6/22,5:40,253,7
2024/6/22,5:45,253,9
2024/6/22,5:50,248,10
2024/6/22,5:55,248,11
2024/6/22,6:00,246,13
2024/6/22,6:05,243,14
2024/6/22,6:10,244,15
2024/6/22,6:15,246,15
2024/6/22,6:20,240,16
2024/6/22,6:25,241,18
2024/6/22,6:30,237,19
2024/6/22,6:35,237,21
2024/6/22,6:40,237,23
2024/6/22,6:45,233,24
2024/6/22,6:50,235,25
2024/6/22,6:55,238,26
2024/6/22,7:00,233,27
2024/6/22,7:05,235,28
2024/6/22,7:10,236,28
2024/6/22,7:15,236,27
2024/6/22,7:20,237,27
2024/6/22,7:25,234,28
2024/6/22,7:30,235,30
2024/6/22,7:35,235,32
2024/6/22,7:40,239,32
2024/6/22,7:45,236,34
2024/6/22,7:50,238,36
2024/6/22,7:55,239,37
2024/6/22,8:00,239,41
2024/6/22,8:05,242,42
2024/6/22,8:10,241,42
2024/6/22,8:15,245,44
2024/6/22,8:20,246,45
2024/6/22,8:25,250,44
2024/6/22,8:30,249,43
2024/6/22,8:35,252,44
2024/6/22,8:40,250,44
2024/6/22,8:45,255,45
2024/6/22,8:50,257,45
2024/6/22,8:55,259,46
2024/6/22,9:00,261,49
2024/6/22,9:05,258,50
2024/6/22,9:10,262,55
2024/6/22,9:15,266,57
2024/6/22,9:20,269,60
2024/6/22,9:25,265,62
2024/6/22,9:30,271,66
2024/6/22,9:35,268,62
2024/6/22,9:40,271,66
2024/6/22,9:45,270,66
2024/6/22,9:50,273,69
2024/6/22,9:55,272,68
2024/6/22,10:00,272,72
2024/6/22,10:05,273,75
2024/6/22,10:10,275,80
2024/6/22,10:15,278,81
2024/6/22,10:20,281,86
2024/6/22,10:25,282,88
2024/6/22,10:30,281,86
2024/6/22,10:35,280,85
2024/6/22,10:40,285,86
2024/6/22,10:45,284,88
2024/6/22,10:50,290,87
2024/6/22,10:55,288,81
2024/6/22,11:00,287,78
2024/6/22,11:05,287,76
2024/6/22,11:10,288,75
2024/6/22,11:15,286,71
2024/6/22,11:20,290,69
2024/6/22,11:25,290,66
2024/6/22,11:30,290,69
2024/6/22,11:35,288,67
2024/6/22,11:40,291,71
2024/6/22,11:45,290,70
2024/6/22,11:50,287,73
2024/6/22,11:55,292,73
2024/6/22,12:00,289,68
2024/6/22,12:05,289,69
2024/6/22,12:10,286,68
2024/6/22,12:15,287,67
2024/6/22,12:20,285,66
2024/6/22,12:25,283,65
2024/6/22,12:30,285,66
2024/6/22,12:35,284,64
2024/6/22,12:40,286,62
2024/6/22,12:45,286,59
2024/6/22,12:50,284,56
2024/6/22,12:55,285,55
2024/6/22,13:00,284,55
2024/6/22,13:05,284,57
2024/6/22,13:10,284,56
2024/6/22,13:15,288,58
2024/6/22,13:20,288,58
2024/6/22,13:25,288,55
2024/6/22,13:30,291,53
2024/6/22,13:35,286,48
2024/6/22,13:40,286,45
2024/6/22,13:45,288,43
2024/6/22,13:50,287,42
2024/6/22,13:55,287,41
2024/6/22,14:00,283,38
2024/6/22,14:05,283,37
2024/6/22,14:10,285,39
2024/6/22,14:15,285,39
2024/6/22,14:20,282,37
2024/6/22,14:25,283,37
2024/6/22,14:30,283,36
2024/6/22,14:35,284,35
2024/6/22,14:40,283,34
2024/6/22,14:45,289,34
2024/6/22,14:50,286,33
2024/6/22,14:55,283,31
2024/6/22,15:00,284,31
2024/6/22,15:05,281,30
2024/6/22,15:10,285,30
2024/6/22,15:15,284,28
2024/6/22,15:20,283,26
2024/6/22,15:25,285,24
2024/6/22,15:30,285,22
2024/6/22,15:35,283,21
2024/6/22,15:40,280,20
2024/6/22,15:45,285,19
2024/6/22,15:50,284,19
2024/6/22,15:55,282,18
2024/6/22,16:00,284,17
2024/6/22,16:05,282,17
2024/6/22,16:10,285,16
2024/6/22,16:15,283,15
2024/6/22,16:20,281,15
2024/6/22,16:25,284,14
2024/6/22,16:30,283,13
2024/6/22,16:35,282,12
2024/6/22,16:40,282,12
2024/6/22,16:45,282,11
2024/6/22,16:50,283,10
2024/6/22,16:55,283,9
2024/6/22,17:00,284,8
2024/6/22,17:05,282,8
2024/6/22,17:10,282,7
2024/6/22,17:15,283,6
2024/6/22,17:20,282,6
2024/6/22,17:25,284,5
2024/6/22,17:30,283,5
2024/6/22,17:35,283,4
2024/6/22,17:40,281,4
2024/6/22,17:45,283,3
2024/6/22,17:50,280,3
2024/6/22,17:55,279,3
2024/6/22,18:00,277,3
2024/6/22,18:05,277,2
2024/6/22,18:10,278,2
2024/6/22,18:15,278,2
2024/6/22,18:20,278,2
2024/6/22,18:25,278,1
2024/6/22,18:30,280,1
2024/6/22,18:35,276,1
2024/6/22,18:40,279,1
2024/6/22,18:45,280,1
2024/6/22,18:50,274,0
2024/6/22,18:55,280,0
2024/6/22,19:00,279,0
2024/6/22,19:05,276,0
2024/6/22,19:10,276,0
2024/6/22,19:15,275,0
2024/6/22,19:20,273,0
2024/6/22,19:25,275,0
2024/6/22,19:30,274,0
2024/6/22,19:35,270,0
2024/6/22,19:40,269,0
2024/6/22,19:45,272,0
2024/6/22,19:50,268,0
2024/6/22,19:55,268,0
2024/6/22,20:00,267,0
2024/6/22,20:05,266,0
2024/6/22,20:10,263,0
2024/6/22,20:15,264,0
2024/6/22,20:20,261,0
2024/6/22,20:25,261,0
2024/6/22,20:30,262,0
2024/6/22,20:35,260,0
2024/6/22,20:40,258,0
2024/6/22,20:45,260,0
2024/6/22,20:50,256,0
2024/6/22,20:55,256,0
2024/6/22,21:00,255,0
2024/6/22,21:05,251,0
2024/6/22,21:10,253,0
2024/6/22,21:15,250,0
2024/6/22,21:20,249,0
2024/6/22,21:25,249,0
2024/6/22,21:30,249,0
2024/6/22,21:35,246,0
2024/6/22,21:40,245,0
2024/6/22,21:45,247,0
2024/6/22,21:50,244,0
2024/6/22,21:55,242,0
2024/6/22,22:00,242,0
2024/6/22,22:05,241,0
2024/6/22,22:10,242,0
2024/6/22,22:15,241,0
2024/6/22,22:20,239,0
2024/6/22,22:25,238,0
2024/6/22,22:30,238,0
2024/6/22,22:35,243,0
2024/6/22,22:40,239,0
2024/6/22,22:45,238,0
2024/6/22,22:50,239,0
2024/6/22,22:55,236,0
2024/6/22,23:00,238,0
2024/6/22,23:05,240,0
2024/6/22,23:10,238,0
2024/6/22,23:15,238,0
2024/6/22,23:20,236,0
2024/6/22,23:25,234,0
2024/6/22,23:30,231,0
2024/6/22,23:35,229,0
2024/6/22,23:40,226,0
2024/6/22,23:45,225,0
2024/6/22,23:50,226,0
2024/6/22,23:55,226,0
