2022/12/14 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2291,09:00〜10:00,12月12日,23:15,21,82
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1896,09:00〜10:00,12月12日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1313,01:00〜02:00,12月12日,23:15,15,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1140,01:00〜02:00,12月12日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/12/12,00:00,1148,1157,85,1338
2022/12/12,01:00,1141,1140,86,1313
2022/12/12,02:00,1172,1172,86,1357
2022/12/12,03:00,1208,1196,86,1393
2022/12/12,04:00,1241,1231,86,1439
2022/12/12,05:00,1306,1287,86,1512
2022/12/12,06:00,1455,1459,84,1722
2022/12/12,07:00,1640,1623,84,1936
2022/12/12,08:00,1838,1812,84,2179
2022/12/12,09:00,1907,1896,83,2291
2022/12/12,10:00,1858,1848,82,2256
2022/12/12,11:00,1807,1806,80,2232
2022/12/12,12:00,1697,1706,79,2128
2022/12/12,13:00,1762,1749,79,2229
2022/12/12,14:00,1757,1754,78,2224
2022/12/12,15:00,1745,1759,78,2215
2022/12/12,16:00,1793,1812,80,2227
2022/12/12,17:00,1812,1836,80,2246
2022/12/12,18:00,1782,1807,79,2235
2022/12/12,19:00,1722,1739,79,2173
2022/12/12,20:00,1666,1680,78,2124
2022/12/12,21:00,1608,1618,77,2080
2022/12/12,22:00,1527,1543,77,1983
2022/12/12,23:00,1458,1483,75,1933
最大使用率(%),時間帯
86,05:00〜06:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2238,09:00〜10:00,12月12日,16:32,14,87
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1968,09:00〜10:00,12月12日,16:32
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1961,20:00〜21:00,12月12日,16:32,14,87
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1725,20:00〜21:00,12月12日,16:32
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/12/12,00:00,1175,0
2022/12/12,00:05,1153,0
2022/12/12,00:10,1146,0
2022/12/12,00:15,1151,0
2022/12/12,00:20,1140,0
2022/12/12,00:25,1144,0
2022/12/12,00:30,1131,0
2022/12/12,00:35,1142,0
2022/12/12,00:40,1146,0
2022/12/12,00:45,1143,0
2022/12/12,00:50,1137,0
2022/12/12,00:55,1114,0
2022/12/12,01:00,1110,0
2022/12/12,01:05,1114,0
2022/12/12,01:10,1113,0
2022/12/12,01:15,1125,0
2022/12/12,01:20,1129,0
2022/12/12,01:25,1129,0
2022/12/12,01:30,1138,0
2022/12/12,01:35,1137,0
2022/12/12,01:40,1140,0
2022/12/12,01:45,1143,0
2022/12/12,01:50,1148,0
2022/12/12,01:55,1134,0
2022/12/12,02:00,1140,0
2022/12/12,02:05,1139,0
2022/12/12,02:10,1127,0
2022/12/12,02:15,1137,0
2022/12/12,02:20,1144,0
2022/12/12,02:25,1157,0
2022/12/12,02:30,1165,0
2022/12/12,02:35,1177,0
2022/12/12,02:40,1184,0
2022/12/12,02:45,1196,0
2022/12/12,02:50,1192,0
2022/12/12,02:55,1197,0
2022/12/12,03:00,1192,0
2022/12/12,03:05,1184,0
2022/12/12,03:10,1184,0
2022/12/12,03:15,1185,0
2022/12/12,03:20,1186,0
2022/12/12,03:25,1184,0
2022/12/12,03:30,1203,0
2022/12/12,03:35,1209,0
2022/12/12,03:40,1210,0
2022/12/12,03:45,1216,0
2022/12/12,03:50,1211,0
2022/12/12,03:55,1222,0
2022/12/12,04:00,1224,0
2022/12/12,04:05,1232,0
2022/12/12,04:10,1235,0
2022/12/12,04:15,1222,0
2022/12/12,04:20,1213,0
2022/12/12,04:25,1219,0
2022/12/12,04:30,1220,0
2022/12/12,04:35,1238,0
2022/12/12,04:40,1239,0
2022/12/12,04:45,1246,0
2022/12/12,04:50,1261,0
2022/12/12,04:55,1257,0
2022/12/12,05:00,1257,0
2022/12/12,05:05,1283,0
2022/12/12,05:10,1261,0
2022/12/12,05:15,1269,0
2022/12/12,05:20,1278,0
2022/12/12,05:25,1282,0
2022/12/12,05:30,1300,0
2022/12/12,05:35,1313,0
2022/12/12,05:40,1315,0
2022/12/12,05:45,1307,0
2022/12/12,05:50,1321,0
