2022/02/21 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1984,18:00〜19:00,02月20日,15:59,16,86
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1710,18:00〜19:00,02月20日,15:59
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1580,14:00〜15:00,02月20日,15:59,13,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1402,14:00〜15:00,02月20日,15:59
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2022/02/20,00:00,1356,1362,83,1636
2022/02/20,01:00,1330,1330,83,1601
2022/02/20,02:00,1331,1334,83,1606
2022/02/20,03:00,1328,1333,83,1605
2022/02/20,04:00,1313,1305,83,1573
2022/02/20,05:00,1302,1301,83,1569
2022/02/20,06:00,1325,1320,85,1552
2022/02/20,07:00,1374,1383,84,1627
2022/02/20,08:00,1454,1454,89,1640
2022/02/20,09:00,1474,1470,89,1660
2022/02/20,10:00,1454,1448,87,1662
2022/02/20,11:00,1445,1440,88,1635
2022/02/20,12:00,1399,1395,84,1663
2022/02/20,13:00,1387,1381,88,1582
2022/02/20,14:00,1404,1402,89,1580
2022/02/20,15:00,1401,1420,80,1751
2022/02/20,16:00,1486,1492,81,1841
2022/02/20,17:00,1617,1638,82,1960
2022/02/20,18:00,1721,1710,87,1984
2022/02/20,19:00,1732,1691,86,2013
2022/02/20,20:00,1703,1682,82,2082
2022/02/20,21:00,1647,1613,79,2090
2022/02/20,22:00,1542,1521,78,1977
2022/02/20,23:00,1508,1495,78,1945
最大使用率(%),時間帯
89,14:00〜15:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2588,09:00〜10:00,02月20日,23:48,12,89
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2306,09:00〜10:00,02月20日,23:48
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2443,18:00〜19:00,02月20日,23:48,8,92
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2256,18:00〜19:00,02月20日,23:48
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/02/20,00:00,1402,0
2022/02/20,00:05,1404,0
2022/02/20,00:10,1395,0
2022/02/20,00:15,1378,0
2022/02/20,00:20,1377,0
2022/02/20,00:25,1360,0
2022/02/20,00:30,1349,0
2022/02/20,00:35,1326,0
2022/02/20,00:40,1336,0
2022/02/20,00:45,1336,0
2022/02/20,00:50,1326,0
2022/02/20,00:55,1314,0
2022/02/20,01:00,1310,0
2022/02/20,01:05,1309,0
2022/02/20,01:10,1318,0
2022/02/20,01:15,1338,0
2022/02/20,01:20,1338,0
2022/02/20,01:25,1338,0
2022/02/20,01:30,1343,0
2022/02/20,01:35,1335,0
2022/02/20,01:40,1332,0
2022/02/20,01:45,1323,0
2022/02/20,01:50,1326,0
2022/02/20,01:55,1324,0
2022/02/20,02:00,1317,0
2022/02/20,02:05,1314,0
2022/02/20,02:10,1323,0
2022/02/20,02:15,1324,0
2022/02/20,02:20,1332,0
