2022/04/01 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2176,09:00〜10:00,03月30日,23:15,32,75
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1644,09:00〜10:00,03月30日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1483,01:00〜02:00,03月30日,23:15,16,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1283,01:00〜02:00,03月30日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/03/30,00:00,1309,1302,86,1508
2022/03/30,01:00,1284,1283,86,1483
2022/03/30,02:00,1302,1294,86,1511
2022/03/30,03:00,1326,1323,85,1550
2022/03/30,04:00,1328,1319,84,1580
2022/03/30,05:00,1337,1334,82,1611
2022/03/30,06:00,1372,1368,82,1662
2022/03/30,07:00,1459,1446,81,1783
2022/03/30,08:00,1606,1582,82,1945
2022/03/30,09:00,1687,1644,77,2176
2022/03/30,10:00,1668,1635,75,2209
2022/03/30,11:00,1659,1599,76,2172
2022/03/30,12:00,1544,1556,74,2068
2022/03/30,13:00,1607,1607,76,2113
2022/03/30,14:00,1589,1608,76,2069
2022/03/30,15:00,1546,1578,77,1993
2022/03/30,16:00,1535,1557,75,2026
2022/03/30,17:00,1501,1530,76,1964
2022/03/30,18:00,1536,1530,79,1937
2022/03/30,19:00,1495,1477,78,1898
2022/03/30,20:00,1456,1443,79,1830
2022/03/30,21:00,1413,1407,79,1770
2022/03/30,22:00,1356,1367,79,1710
2022/03/30,23:00,1315,1323,79,1658
最大使用率(%),時間帯
86,02:00〜03:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1909,10:00〜11:00,03月30日,16:53,14,88
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1681,10:00〜11:00,03月30日,16:53
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1443,04:00〜05:00,03月30日,16:53,14,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1271,04:00〜05:00,03月30日,16:53
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/03/30,00:00,1335,0
2022/03/30,00:05,1331,0
2022/03/30,00:10,1327,0
2022/03/30,00:15,1322,0
2022/03/30,00:20,1310,0
2022/03/30,00:25,1307,0
2022/03/30,00:30,1299,0
2022/03/30,00:35,1275,0
2022/03/30,00:40,1288,0
2022/03/30,00:45,1273,0
2022/03/30,00:50,1290,0
2022/03/30,00:55,1283,0
2022/03/30,01:00,1278,0
2022/03/30,01:05,1287,0
2022/03/30,01:10,1279,0
2022/03/30,01:15,1275,0
2022/03/30,01:20,1266,0
2022/03/30,01:25,1263,0
2022/03/30,01:30,1271,0
2022/03/30,01:35,1282,0
2022/03/30,01:40,1262,0
2022/03/30,01:45,1256,0
2022/03/30,01:50,1288,0
2022/03/30,01:55,1282,0
2022/03/30,02:00,1285,0
2022/03/30,02:05,1282,0
2022/03/30,02:10,1294,0
2022/03/30,02:15,1293,0
2022/03/30,02:20,1289,0
2022/03/30,02:25,1308,0
2022/03/30,02:30,1289,0
2022/03/30,02:35,1278,0
2022/03/30,02:40,1285,0
2022/03/30,02:45,1293,0
2022/03/30,02:50,1303,0
2022/03/30,02:55,1316,0
2022/03/30,03:00,1314,0
2022/03/30,03:05,1310,0
2022/03/30,03:10,1308,0
2022/03/30,03:15,1310,0
2022/03/30,03:20,1313,0
2022/03/30,03:25,1333,0
2022/03/30,03:30,1335,0
2022/03/30,03:35,1335,0
2022/03/30,03:40,1309,0
2022/03/30,03:45,1306,0
2022/03/30,03:50,1304,0
2022/03/30,03:55,1321,0
2022/03/30,04:00,1327,0
2022/03/30,04:05,1317,0
2022/03/30,04:10,1312,0
2022/03/30,04:15,1313,0
2022/03/30,04:20,1318,0
2022/03/30,04:25,1326,0
2022/03/30,04:30,1323,0
2022/03/30,04:35,1319,0
2022/03/30,04:40,1313,0
2022/03/30,04:45,1326,0
2022/03/30,04:50,1321,0
2022/03/30,04:55,1319,0
2022/03/30,05:00,1325,0
2022/03/30,05:05,1333,0
2022/03/30,05:10,1331,0
2022/03/30,05:15,1336,0
2022/03/30,05:20,1334,0
2022/03/30,05:25,1328,0
2022/03/30,05:30,1325,0
2022/03/30,05:35,1330,0
2022/03/30,05:40,1310,0
2022/03/30,05:45,1318,0
2022/03/30,05:50,1330,0
2022/03/30,05:55,1335,0
2022/03/30,06:00,1338,0
2022/03/30,06:05,1346,1
2022/03/30,06:10,1351,2
2022/03/30,06:15,1348,4
2022/03/30,06:20,1344,8
2022/03/30,06:25,1337,14
2022/03/30,06:30,1345,22
2022/03/30,06:35,1347,31
2022/03/30,06:40,1372,41
2022/03/30,06:45,1378,53
2022/03/30,06:50,1400,66
2022/03/30,06:55,1408,77
2022/03/30,07:00,1411,90
2022/03/30,07:05,1431,106
2022/03/30,07:10,1423,124
2022/03/30,07:15,1443,142
2022/03/30,07:20,1427,156
2022/03/30,07:25,1444,171
2022/03/30,07:30,1428,188
2022/03/30,07:35,1444,200
2022/03/30,07:40,1449,210
2022/03/30,07:45,1448,226
2022/03/30,07:50,1464,244
2022/03/30,07:55,1466,256
2022/03/30,08:00,1475,267
2022/03/30,08:05,1506,280
2022/03/30,08:10,1545,300
2022/03/30,08:15,1552,321
2022/03/30,08:20,1550,332
2022/03/30,08:25,1568,340
2022/03/30,08:30,1572,356
2022/03/30,08:35,1584,378
2022/03/30,08:40,1595,403
2022/03/30,08:45,1615,427
2022/03/30,08:50,1626,448
2022/03/30,08:55,1641,469
2022/03/30,09:00,1644,489
2022/03/30,09:05,1642,512
2022/03/30,09:10,1656,530
2022/03/30,09:15,1649,540
2022/03/30,09:20,1640,555
2022/03/30,09:25,1647,565
2022/03/30,09:30,1655,568
2022/03/30,09:35,1664,582
2022/03/30,09:40,1676,614
2022/03/30,09:45,1678,642
2022/03/30,09:50,1677,649
2022/03/30,09:55,1665,658
2022/03/30,10:00,1662,665
2022/03/30,10:05,1633,657
2022/03/30,10:10,1627,661
2022/03/30,10:15,1635,675
2022/03/30,10:20,1627,684
2022/03/30,10:25,1652,696
2022/03/30,10:30,1645,712
2022/03/30,10:35,1634,728
2022/03/30,10:40,1640,746
2022/03/30,10:45,1644,762
2022/03/30,10:50,1634,769
2022/03/30,10:55,1640,774
2022/03/30,11:00,1632,787
2022/03/30,11:05,1632,792
2022/03/30,11:10,1631,777
2022/03/30,11:15,1645,772
2022/03/30,11:20,1642,785
2022/03/30,11:25,1662,804
2022/03/30,11:30,1655,816
2022/03/30,11:35,1638,810
2022/03/30,11:40,1648,808
2022/03/30,11:45,1645,810
2022/03/30,11:50,1629,803
2022/03/30,11:55,1628,796
2022/03/30,12:00,1591,786
2022/03/30,12:05,1535,782
2022/03/30,12:10,1539,797
2022/03/30,12:15,1531,805
2022/03/30,12:20,1520,799
2022/03/30,12:25,1520,786
2022/03/30,12:30,1510,779
2022/03/30,12:35,1499,781
2022/03/30,12:40,1501,776
2022/03/30,12:45,1501,772
2022/03/30,12:50,1508,767
2022/03/30,12:55,1520,764
2022/03/30,13:00,1542,774
2022/03/30,13:05,1574,768
2022/03/30,13:10,1585,753
2022/03/30,13:15,1601,748
2022/03/30,13:20,1598,744
2022/03/30,13:25,1602,741
2022/03/30,13:30,1593,733
2022/03/30,13:35,1573,726
2022/03/30,13:40,1593,720
