2022/06/30 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2721,14:00〜15:00,06月28日,23:15,12,89
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2429,14:00〜15:00,06月28日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2555,16:00〜17:00,06月28日,23:15,9,91
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2337,16:00〜17:00,06月28日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/06/28,00:00,1450,1444,87,1650
2022/06/28,01:00,1369,1344,82,1662
2022/06/28,02:00,1334,1312,78,1707
2022/06/28,03:00,1345,1316,78,1724
2022/06/28,04:00,1342,1318,77,1743
2022/06/28,05:00,1345,1313,75,1785
2022/06/28,06:00,1446,1385,76,1882
2022/06/28,07:00,1657,1610,81,2036
2022/06/28,08:00,2011,1998,88,2272
2022/06/28,09:00,2243,2233,90,2465
2022/06/28,10:00,2320,2316,90,2576
2022/06/28,11:00,2344,2354,88,2637
2022/06/28,12:00,2265,2294,86,2609
2022/06/28,13:00,2383,2416,88,2704
2022/06/28,14:00,2394,2429,87,2721
2022/06/28,15:00,2358,2381,87,2682
2022/06/28,16:00,2338,2337,91,2555
2022/06/28,17:00,2208,2176,92,2391
2022/06/28,18:00,2094,2082,91,2289
2022/06/28,19:00,2006,2010,89,2239
2022/06/28,20:00,1908,1900,86,2193
2022/06/28,21:00,1810,1779,83,2165
2022/06/28,22:00,1716,1678,80,2130
2022/06/28,23:00,1621,1588,77,2087
最大使用率(%),時間帯
92,17:00〜18:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2834,14:00〜15:00,06月28日,16:59,18,84
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2407,14:00〜15:00,06月28日,16:59
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2322,18:00〜19:00,06月28日,16:59,13,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
2056,18:00〜19:00,06月28日,16:59
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/06/28,00:00,1515,0
2022/06/28,00:05,1498,0
2022/06/28,00:10,1490,0
2022/06/28,00:15,1474,0
2022/06/28,00:20,1454,0
2022/06/28,00:25,1448,0
2022/06/28,00:30,1444,0
2022/06/28,00:35,1436,0
2022/06/28,00:40,1431,0
2022/06/28,00:45,1423,0
2022/06/28,00:50,1420,0
2022/06/28,00:55,1416,0
2022/06/28,01:00,1395,0
2022/06/28,01:05,1395,0
2022/06/28,01:10,1398,0
2022/06/28,01:15,1397,0
2022/06/28,01:20,1388,0
2022/06/28,01:25,1376,0
2022/06/28,01:30,1369,0
2022/06/28,01:35,1361,0
2022/06/28,01:40,1370,0
2022/06/28,01:45,1344,0
2022/06/28,01:50,1351,0
2022/06/28,01:55,1328,0
2022/06/28,02:00,1326,0
2022/06/28,02:05,1337,0
2022/06/28,02:10,1343,0
2022/06/28,02:15,1347,0
2022/06/28,02:20,1331,0
2022/06/28,02:25,1330,0
2022/06/28,02:30,1332,0
2022/06/28,02:35,1331,0
2022/06/28,02:40,1338,0
2022/06/28,02:45,1327,0
2022/06/28,02:50,1324,0
2022/06/28,02:55,1328,0
2022/06/28,03:00,1322,0
2022/06/28,03:05,1333,0
2022/06/28,03:10,1342,0
2022/06/28,03:15,1347,0
2022/06/28,03:20,1349,0
2022/06/28,03:25,1354,0
2022/06/28,03:30,1334,0
2022/06/28,03:35,1328,0
2022/06/28,03:40,1349,0
2022/06/28,03:45,1353,0
2022/06/28,03:50,1345,0
2022/06/28,03:55,1343,0
2022/06/28,04:00,1345,0
2022/06/28,04:05,1346,0
2022/06/28,04:10,1336,0
2022/06/28,04:15,1337,0
2022/06/28,04:20,1340,0
2022/06/28,04:25,1332,0
2022/06/28,04:30,1339,0
2022/06/28,04:35,1344,0
2022/06/28,04:40,1353,0
2022/06/28,04:45,1349,0
2022/06/28,04:50,1336,0
2022/06/28,04:55,1345,0
2022/06/28,05:00,1357,0
2022/06/28,05:05,1350,0
2022/06/28,05:10,1350,1
2022/06/28,05:15,1348,2
2022/06/28,05:20,1328,6
2022/06/28,05:25,1311,11
2022/06/28,05:30,1318,18
2022/06/28,05:35,1320,26
2022/06/28,05:40,1330,35
2022/06/28,05:45,1348,46
2022/06/28,05:50,1349,58
2022/06/28,05:55,1347,69
2022/06/28,06:00,1367,78
2022/06/28,06:05,1386,87
2022/06/28,06:10,1394,98
2022/06/28,06:15,1393,110
2022/06/28,06:20,1413,125
2022/06/28,06:25,1430,144
2022/06/28,06:30,1440,162
2022/06/28,06:35,1464,177
2022/06/28,06:40,1477,193
2022/06/28,06:45,1482,211
2022/06/28,06:50,1491,224
2022/06/28,06:55,1503,233
2022/06/28,07:00,1524,246
2022/06/28,07:05,1531,263
2022/06/28,07:10,1541,288
2022/06/28,07:15,1593,312
2022/06/28,07:20,1591,330
2022/06/28,07:25,1624,349
2022/06/28,07:30,1649,369
2022/06/28,07:35,1680,386
2022/06/28,07:40,1690,402
2022/06/28,07:45,1711,413
2022/06/28,07:50,1725,425
2022/06/28,07:55,1771,443
2022/06/28,08:00,1799,458
2022/06/28,08:05,1853,471
2022/06/28,08:10,1881,489
2022/06/28,08:15,1897,508
2022/06/28,08:20,1933,523
2022/06/28,08:25,1984,538
2022/06/28,08:30,2011,553
2022/06/28,08:35,2035,567
2022/06/28,08:40,2060,576
2022/06/28,08:45,2089,584
2022/06/28,08:50,2124,596
2022/06/28,08:55,2147,609
2022/06/28,09:00,2157,617
2022/06/28,09:05,2177,626
2022/06/28,09:10,2190,639
2022/06/28,09:15,2185,651
2022/06/28,09:20,2192,662
2022/06/28,09:25,2220,666
2022/06/28,09:30,2228,673
2022/06/28,09:35,2236,681
2022/06/28,09:40,2249,683
2022/06/28,09:45,2255,688
2022/06/28,09:50,2270,698
2022/06/28,09:55,2279,714
2022/06/28,10:00,2280,728
2022/06/28,10:05,2264,731
2022/06/28,10:10,2261,730
