2022/01/02 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1817,20:00〜21:00,01月01日,16:10,26,79
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1437,20:00〜21:00,01月01日,16:10
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1566,09:00〜10:00,01月01日,16:10,13,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1387,09:00〜10:00,01月01日,16:10
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2022/01/01,00:00,1376,1375,83,1654
2022/01/01,01:00,1325,1322,83,1594
2022/01/01,02:00,1294,1295,83,1563
2022/01/01,03:00,1265,1266,83,1530
2022/01/01,04:00,1231,1230,83,1490
2022/01/01,05:00,1204,1201,83,1457
2022/01/01,06:00,1224,1221,84,1460
2022/01/01,07:00,1305,1297,84,1555
2022/01/01,08:00,1393,1395,88,1575
2022/01/01,09:00,1378,1387,88,1566
2022/01/01,10:00,1313,1320,88,1493
2022/01/01,11:00,1270,1268,88,1440
2022/01/01,12:00,1232,1232,87,1417
2022/01/01,13:00,1188,1193,83,1437
2022/01/01,14:00,1170,1173,82,1422
2022/01/01,15:00,1192,1188,81,1474
2022/01/01,16:00,1268,1265,81,1556
2022/01/01,17:00,1408,1400,82,1723
2022/01/01,18:00,1439,1432,82,1761
2022/01/01,19:00,1445,1435,82,1765
2022/01/01,20:00,1454,1437,80,1817
2022/01/01,21:00,1437,1413,78,1838
2022/01/01,22:00,1375,1351,78,1763
2022/01/01,23:00,1356,1327,78,1733
最大使用率(%),時間帯
88,11:00〜12:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1797,18:00〜19:00,01月01日,23:54,23,81
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1461,18:00〜19:00,01月01日,23:54
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1782,19:00〜20:00,01月01日,23:54,23,81
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1449,19:00〜20:00,01月01日,23:54
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/01/01,00:00,1409,0
2022/01/01,00:05,1402,0
2022/01/01,00:10,1396,0
2022/01/01,00:15,1386,0
2022/01/01,00:20,1383,0
2022/01/01,00:25,1376,0
2022/01/01,00:30,1368,0
2022/01/01,00:35,1357,0
2022/01/01,00:40,1354,0
2022/01/01,00:45,1347,0
2022/01/01,00:50,1338,0
2022/01/01,00:55,1336,0
2022/01/01,01:00,1340,0
2022/01/01,01:05,1335,0
2022/01/01,01:10,1331,0
2022/01/01,01:15,1327,0
2022/01/01,01:20,1322,0
2022/01/01,01:25,1320,0
2022/01/01,01:30,1318,0
2022/01/01,01:35,1315,0
2022/01/01,01:40,1309,0
2022/01/01,01:45,1309,0
2022/01/01,01:50,1307,0
2022/01/01,01:55,1306,0
2022/01/01,02:00,1302,0
2022/01/01,02:05,1300,0
2022/01/01,02:10,1296,0
2022/01/01,02:15,1293,0
2022/01/01,02:20,1291,0
2022/01/01,02:25,1289,0
2022/01/01,02:30,1289,0
2022/01/01,02:35,1290,0
2022/01/01,02:40,1286,0
2022/01/01,02:45,1284,0
2022/01/01,02:50,1279,0
2022/01/01,02:55,1279,0
2022/01/01,03:00,1276,0
2022/01/01,03:05,1277,0
2022/01/01,03:10,1273,0
2022/01/01,03:15,1269,0
2022/01/01,03:20,1264,0
2022/01/01,03:25,1259,0
2022/01/01,03:30,1261,0
2022/01/01,03:35,1250,0
2022/01/01,03:40,1247,0
2022/01/01,03:45,1249,0
2022/01/01,03:50,1245,0
2022/01/01,03:55,1241,0
2022/01/01,04:00,1240,0
2022/01/01,04:05,1241,0
2022/01/01,04:10,1236,0
2022/01/01,04:15,1233,0
2022/01/01,04:20,1228,0
2022/01/01,04:25,1224,0
2022/01/01,04:30,1221,0
2022/01/01,04:35,1218,0
2022/01/01,04:40,1216,0
2022/01/01,04:45,1216,0
