2022/01/10 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1846,18:00〜19:00,01月09日,16:10,16,87
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1598,18:00〜19:00,01月09日,16:10
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1795,08:00〜09:00,01月09日,16:10,14,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1580,08:00〜09:00,01月09日,16:10
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2022/01/09,00:00,1482,1492,82,1797
2022/01/09,01:00,1451,1453,83,1752
2022/01/09,02:00,1445,1449,83,1745
2022/01/09,03:00,1430,1442,82,1740
2022/01/09,04:00,1402,1410,82,1703
2022/01/09,05:00,1396,1401,82,1692
2022/01/09,06:00,1433,1453,84,1701
2022/01/09,07:00,1505,1511,86,1757
2022/01/09,08:00,1571,1580,88,1795
2022/01/09,09:00,1554,1559,81,1926
2022/01/09,10:00,1465,1490,76,1919
2022/01/09,11:00,1399,1423,72,1937
2022/01/09,12:00,1347,1366,73,1849
2022/01/09,13:00,1328,1323,76,1739
2022/01/09,14:00,1316,1319,79,1664
2022/01/09,15:00,1341,1350,75,1796
2022/01/09,16:00,1412,1422,76,1866
2022/01/09,17:00,1567,1556,85,1838
2022/01/09,18:00,1597,1598,87,1846
2022/01/09,19:00,1586,1590,85,1864
2022/01/09,20:00,1560,1569,80,1959
2022/01/09,21:00,1503,1507,74,2034
2022/01/09,22:00,1412,1418,72,1970
2022/01/09,23:00,1372,1381,71,1927
最大使用率(%),時間帯
88,08:00〜09:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2379,09:00〜10:00,01月09日,17:15,24,80
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1913,09:00〜10:00,01月09日,17:15
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2188,18:00〜19:00,01月09日,17:15,17,86
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1874,18:00〜19:00,01月09日,17:15
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/01/09,00:00,1534,0
2022/01/09,00:05,1523,0
2022/01/09,00:10,1505,0
2022/01/09,00:15,1491,0
2022/01/09,00:20,1499,0
2022/01/09,00:25,1488,0
2022/01/09,00:30,1485,0
2022/01/09,00:35,1481,0
2022/01/09,00:40,1485,0
2022/01/09,00:45,1453,0
2022/01/09,00:50,1429,0
2022/01/09,00:55,1424,0
2022/01/09,01:00,1431,0
2022/01/09,01:05,1436,0
2022/01/09,01:10,1456,0
2022/01/09,01:15,1455,0
2022/01/09,01:20,1459,0
2022/01/09,01:25,1458,0
2022/01/09,01:30,1458,0
2022/01/09,01:35,1465,0
2022/01/09,01:40,1447,0
2022/01/09,01:45,1449,0
2022/01/09,01:50,1457,0
2022/01/09,01:55,1425,0
2022/01/09,02:00,1431,0
2022/01/09,02:05,1431,0
2022/01/09,02:10,1437,0
2022/01/09,02:15,1432,0
2022/01/09,02:20,1438,0
2022/01/09,02:25,1449,0
2022/01/09,02:30,1442,0
2022/01/09,02:35,1447,0
2022/01/09,02:40,1448,0
2022/01/09,02:45,1441,0
2022/01/09,02:50,1444,0
2022/01/09,02:55,1451,0
2022/01/09,03:00,1447,0
2022/01/09,03:05,1452,0
2022/01/09,03:10,1436,0
2022/01/09,03:15,1435,0
2022/01/09,03:20,1432,0
2022/01/09,03:25,1423,0
2022/01/09,03:30,1419,0
2022/01/09,03:35,1405,0
2022/01/09,03:40,1408,0
2022/01/09,03:45,1425,0
2022/01/09,03:50,1429,0
2022/01/09,03:55,1431,0
2022/01/09,04:00,1414,0
2022/01/09,04:05,1413,0
2022/01/09,04:10,1409,0
2022/01/09,04:15,1410,0
2022/01/09,04:20,1396,0
2022/01/09,04:25,1402,0
2022/01/09,04:30,1390,0
2022/01/09,04:35,1389,0
2022/01/09,04:40,1383,0
2022/01/09,04:45,1379,0
2022/01/09,04:50,1395,0
2022/01/09,04:55,1404,0
2022/01/09,05:00,1399,0
2022/01/09,05:05,1393,0
2022/01/09,05:10,1395,0
2022/01/09,05:15,1409,0
2022/01/09,05:20,1405,0
2022/01/09,05:25,1401,0
2022/01/09,05:30,1372,0
2022/01/09,05:35,1378,0
2022/01/09,05:40,1378,0
2022/01/09,05:45,1383,0
2022/01/09,05:50,1396,0
2022/01/09,05:55,1401,0
2022/01/09,06:00,1403,0
2022/01/09,06:05,1408,0
2022/01/09,06:10,1420,0
2022/01/09,06:15,1424,0
2022/01/09,06:20,1428,0
2022/01/09,06:25,1438,0
2022/01/09,06:30,1420,0
2022/01/09,06:35,1409,0
2022/01/09,06:40,1435,0
2022/01/09,06:45,1449,0
2022/01/09,06:50,1459,0
2022/01/09,06:55,1450,0
2022/01/09,07:00,1465,0
2022/01/09,07:05,1460,0
2022/01/09,07:10,1476,0
2022/01/09,07:15,1510,1
2022/01/09,07:20,1514,5
2022/01/09,07:25,1522,17
2022/01/09,07:30,1516,32
2022/01/09,07:35,1508,46
2022/01/09,07:40,1500,60
2022/01/09,07:45,1505,78
2022/01/09,07:50,1514,100
2022/01/09,07:55,1523,118
