2022/04/13 15:27 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1927,09:00〜10:00,04月07日,23:15,18,84
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1637,09:00〜10:00,04月07日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1396,01:00〜02:00,04月07日,23:15,11,90
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1263,01:00〜02:00,04月07日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/04/07,00:00,1286,1264,91,1408
2022/04/07,01:00,1251,1263,89,1396
2022/04/07,02:00,1276,1280,89,1419
2022/04/07,03:00,1306,1311,89,1456
2022/04/07,04:00,1318,1315,90,1460
2022/04/07,05:00,1323,1335,88,1490
2022/04/07,06:00,1359,1367,88,1538
2022/04/07,07:00,1426,1412,87,1624
2022/04/07,08:00,1582,1557,87,1818
2022/04/07,09:00,1665,1637,86,1927
2022/04/07,10:00,1662,1597,85,1945
2022/04/07,11:00,1636,1623,84,1932
2022/04/07,12:00,1528,1522,80,1893
2022/04/07,13:00,1599,1603,84,1900
2022/04/07,14:00,1598,1583,84,1896
2022/04/07,15:00,1568,1570,84,1849
2022/04/07,16:00,1564,1557,84,1843
2022/04/07,17:00,1539,1546,86,1787
2022/04/07,18:00,1560,1576,87,1773
2022/04/07,19:00,1519,1517,86,1760
2022/04/07,20:00,1467,1469,85,1717
2022/04/07,21:00,1421,1427,81,1736
2022/04/07,22:00,1371,1379,81,1687
2022/04/07,23:00,1324,1335,82,1611
最大使用率(%),時間帯
91,00:00〜01:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1905,09:00〜10:00,04月07日,17:18,14,87
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1669,09:00〜10:00,04月07日,17:18
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1773,18:00〜19:00,04月07日,17:18,14,87
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1560,18:00〜19:00,04月07日,17:18
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/04/07,00:00,1335,0
2022/04/07,00:05,1323,0
2022/04/07,00:10,1303,0
2022/04/07,00:15,1281,0
2022/04/07,00:20,1277,0
2022/04/07,00:25,1288,0
2022/04/07,00:30,1269,0
2022/04/07,00:35,1268,0
2022/04/07,00:40,1279,0
2022/04/07,00:45,1272,0
2022/04/07,00:50,1264,0
2022/04/07,00:55,1257,0
2022/04/07,01:00,1275,0
2022/04/07,01:05,1264,0
2022/04/07,01:10,1264,0
2022/04/07,01:15,1260,0
2022/04/07,01:20,1227,0
2022/04/07,01:25,1228,0
2022/04/07,01:30,1232,0
2022/04/07,01:35,1238,0
2022/04/07,01:40,1254,0
2022/04/07,01:45,1253,0
