2023/01/01 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1769,18:00〜19:00,12月30日,23:15,27,78
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1391,18:00〜19:00,12月30日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1367,00:00〜01:00,12月30日,23:15,18,84
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1158,00:00〜01:00,12月30日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/12/30,00:00,1165,1158,85,1367
2022/12/30,01:00,1149,1125,86,1331
2022/12/30,02:00,1163,1122,87,1333
2022/12/30,03:00,1166,1117,87,1331
2022/12/30,04:00,1155,1099,87,1314
2022/12/30,05:00,1154,1137,84,1362
2022/12/30,06:00,1197,1169,85,1408
2022/12/30,07:00,1266,1237,84,1496
2022/12/30,08:00,1329,1308,83,1591
2022/12/30,09:00,1298,1301,81,1594
2022/12/30,10:00,1235,1244,80,1533
2022/12/30,11:00,1210,1207,81,1493
2022/12/30,12:00,1186,1170,81,1454
2022/12/30,13:00,1165,1156,80,1444
2022/12/30,14:00,1173,1147,81,1446
2022/12/30,15:00,1203,1179,81,1479
2022/12/30,16:00,1278,1270,80,1590
2022/12/30,17:00,1389,1376,79,1744
2022/12/30,18:00,1400,1391,79,1769
2022/12/30,19:00,1404,1391,79,1756
2022/12/30,20:00,1386,1366,79,1742
2022/12/30,21:00,1335,1321,77,1727
2022/12/30,22:00,1252,1255,72,1729
2022/12/30,23:00,1218,1222,72,1669
最大使用率(%),時間帯
87,04:00〜05:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1621,18:00〜19:00,12月30日,16:32,19,83
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1360,18:00〜19:00,12月30日,16:32
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1470,16:00〜17:00,12月30日,16:32,19,83
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1233,16:00〜17:00,12月30日,16:32
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/12/30,00:00,1188,0
2022/12/30,00:05,1185,0
2022/12/30,00:10,1177,0
2022/12/30,00:15,1173,0
2022/12/30,00:20,1168,0
2022/12/30,00:25,1164,0
2022/12/30,00:30,1154,0
2022/12/30,00:35,1153,0
2022/12/30,00:40,1149,0
2022/12/30,00:45,1139,0
2022/12/30,00:50,1138,0
2022/12/30,00:55,1135,0
2022/12/30,01:00,1131,0
2022/12/30,01:05,1133,0
2022/12/30,01:10,1135,0
2022/12/30,01:15,1132,0
2022/12/30,01:20,1144,0
2022/12/30,01:25,1147,0
2022/12/30,01:30,1144,0
2022/12/30,01:35,1144,0
2022/12/30,01:40,1149,0
2022/12/30,01:45,1150,0
2022/12/30,01:50,1150,0
2022/12/30,01:55,1153,0
2022/12/30,02:00,1148,0
2022/12/30,02:05,1157,0
2022/12/30,02:10,1138,0
2022/12/30,02:15,1152,0
2022/12/30,02:20,1141,0
2022/12/30,02:25,1143,0
2022/12/30,02:30,1155,0
2022/12/30,02:35,1161,0
2022/12/30,02:40,1167,0
2022/12/30,02:45,1163,0
2022/12/30,02:50,1167,0
2022/12/30,02:55,1166,0
2022/12/30,03:00,1171,0
2022/12/30,03:05,1174,0
2022/12/30,03:10,1168,0
2022/12/30,03:15,1153,0
2022/12/30,03:20,1150,0
2022/12/30,03:25,1151,0
2022/12/30,03:30,1157,0
2022/12/30,03:35,1163,0
2022/12/30,03:40,1157,0
2022/12/30,03:45,1165,0
2022/12/30,03:50,1158,0
2022/12/30,03:55,1159,0
2022/12/30,04:00,1158,0
2022/12/30,04:05,1157,0
