2022/03/07 23:59 UPDATE
電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
1832,19:00〜20:00,03月06日,16:09,13,88
電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1618,19:00〜20:00,03月06日,16:09
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1832,19:00〜20:00,03月06日,16:09,13,88
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1618,19:00〜20:00,03月06日,16:09
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力想定値(万kW)
2022/03/06,00:00,1266,1270,84,1515
2022/03/06,01:00,1266,1269,84,1513
2022/03/06,02:00,1289,1291,84,1537
2022/03/06,03:00,1297,1312,83,1560
2022/03/06,04:00,1302,1318,83,1567
2022/03/06,05:00,1296,1302,84,1549
2022/03/06,06:00,1308,1314,85,1536
2022/03/06,07:00,1351,1346,86,1571
2022/03/06,08:00,1410,1405,86,1648
2022/03/06,09:00,1418,1408,87,1625
2022/03/06,10:00,1394,1378,86,1624
2022/03/06,11:00,1397,1347,89,1562
2022/03/06,12:00,1369,1367,86,1587
2022/03/06,13:00,1352,1348,86,1568
2022/03/06,14:00,1338,1333,86,1551
2022/03/06,15:00,1355,1351,87,1557
2022/03/06,16:00,1416,1415,88,1606
2022/03/06,17:00,1539,1525,89,1728
2022/03/06,18:00,1641,1616,90,1830
2022/03/06,19:00,1643,1618,90,1832
2022/03/06,20:00,1616,1599,87,1863
2022/03/06,21:00,1554,1534,85,1838
2022/03/06,22:00,1458,1440,83,1752
2022/03/06,23:00,1422,1410,83,1711
最大使用率(%),時間帯
90,19:00〜20:00
翌日電力需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,電力需要ピーク時予備率(%),電力需要ピーク時使用率(%)
2321,09:00〜10:00,03月06日,17:19,13,89
翌日電力需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
2055,09:00〜10:00,03月06日,17:19
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2196,18:00〜19:00,03月06日,17:19,12,89
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1953,18:00〜19:00,03月06日,17:19
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/03/06,00:00,1308,0
2022/03/06,00:05,1281,0
2022/03/06,00:10,1285,0
2022/03/06,00:15,1280,0
2022/03/06,00:20,1269,0
2022/03/06,00:25,1269,0
2022/03/06,00:30,1252,0
2022/03/06,00:35,1239,0
2022/03/06,00:40,1254,0
2022/03/06,00:45,1261,0
2022/03/06,00:50,1258,0
2022/03/06,00:55,1250,0
2022/03/06,01:00,1257,0
2022/03/06,01:05,1267,0
2022/03/06,01:10,1274,0
2022/03/06,01:15,1256,0
2022/03/06,01:20,1264,0
2022/03/06,01:25,1254,0
2022/03/06,01:30,1261,0
2022/03/06,01:35,1243,0
2022/03/06,01:40,1255,0
2022/03/06,01:45,1276,0
2022/03/06,01:50,1272,0
2022/03/06,01:55,1272,0
2022/03/06,02:00,1284,0
2022/03/06,02:05,1274,0
2022/03/06,02:10,1275,0
2022/03/06,02:15,1294,0
2022/03/06,02:20,1296,0
2022/03/06,02:25,1283,0
2022/03/06,02:30,1292,0
2022/03/06,02:35,1293,0
2022/03/06,02:40,1276,0
2022/03/06,02:45,1290,0
2022/03/06,02:50,1285,0
2022/03/06,02:55,1299,0
2022/03/06,03:00,1305,0
2022/03/06,03:05,1297,0
2022/03/06,03:10,1297,0
2022/03/06,03:15,1288,0
2022/03/06,03:20,1293,0
2022/03/06,03:25,1295,0
2022/03/06,03:30,1291,0
2022/03/06,03:35,1285,0
2022/03/06,03:40,1291,0
2022/03/06,03:45,1294,0
2022/03/06,03:50,1300,0
2022/03/06,03:55,1287,0
2022/03/06,04:00,1318,0
2022/03/06,04:05,1314,0
2022/03/06,04:10,1312,0
2022/03/06,04:15,1309,0
2022/03/06,04:20,1310,0
2022/03/06,04:25,1307,0
2022/03/06,04:30,1298,0
2022/03/06,04:35,1303,0
2022/03/06,04:40,1301,0
2022/03/06,04:45,1282,0
2022/03/06,04:50,1273,0
2022/03/06,04:55,1278,0
2022/03/06,05:00,1279,0
2022/03/06,05:05,1309,0
2022/03/06,05:10,1309,0
2022/03/06,05:15,1310,0
2022/03/06,05:20,1306,0
2022/03/06,05:25,1294,0
2022/03/06,05:30,1306,0
2022/03/06,05:35,1310,0
2022/03/06,05:40,1301,0
2022/03/06,05:45,1283,0
2022/03/06,05:50,1264,0
2022/03/06,05:55,1269,0
2022/03/06,06:00,1296,0
2022/03/06,06:05,1296,0
2022/03/06,06:10,1301,0
2022/03/06,06:15,1290,0
2022/03/06,06:20,1312,0
2022/03/06,06:25,1316,0
2022/03/06,06:30,1314,0
2022/03/06,06:35,1309,1
2022/03/06,06:40,1302,6
2022/03/06,06:45,1297,14
2022/03/06,06:50,1296,23
2022/03/06,06:55,1329,35
2022/03/06,07:00,1341,48
2022/03/06,07:05,1338,61
2022/03/06,07:10,1334,74
2022/03/06,07:15,1361,88
2022/03/06,07:20,1340,106
2022/03/06,07:25,1353,130
2022/03/06,07:30,1359,152
2022/03/06,07:35,1364,172
2022/03/06,07:40,1359,187
2022/03/06,07:45,1355,199
2022/03/06,07:50,1335,215
2022/03/06,07:55,1358,233
