2022/09/28 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2394,14:00〜15:00,09月26日,23:15,20,83
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1988,14:00〜15:00,09月26日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1962,18:00〜19:00,09月26日,23:15,12,89
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1753,18:00〜19:00,09月26日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/09/26,00:00,1045,1014,85,1224
2022/09/26,01:00,1001,975,80,1238
2022/09/26,02:00,1013,983,82,1233
2022/09/26,03:00,1049,1021,85,1233
2022/09/26,04:00,1077,1054,86,1241
2022/09/26,05:00,1123,1096,87,1277
2022/09/26,06:00,1183,1165,84,1397
2022/09/26,07:00,1361,1329,83,1638
2022/09/26,08:00,1635,1615,85,1906
2022/09/26,09:00,1845,1794,87,2100
2022/09/26,10:00,1910,1859,87,2195
2022/09/26,11:00,1952,1896,86,2254
2022/09/26,12:00,1889,1839,85,2202
2022/09/26,13:00,2013,1952,86,2334
2022/09/26,14:00,2042,1988,85,2394
2022/09/26,15:00,2022,1971,84,2400
2022/09/26,16:00,1989,1932,88,2235
2022/09/26,17:00,1863,1826,87,2136
2022/09/26,18:00,1807,1753,92,1962
2022/09/26,19:00,1684,1640,87,1936
2022/09/26,20:00,1611,1558,81,1988
2022/09/26,21:00,1553,1490,78,1979
2022/09/26,22:00,1499,1436,78,1915
2022/09/26,23:00,1446,1386,76,1878
最大使用率(%),時間帯
92,18:00〜19:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2309,13:00〜14:00,09月26日,16:46,16,86
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1986,13:00〜14:00,09月26日,16:46
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
2089,17:00〜18:00,09月26日,16:46,16,86
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1797,17:00〜18:00,09月26日,16:46
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/09/26,00:00,1081,0
2022/09/26,00:05,1068,0
2022/09/26,00:10,1070,0
2022/09/26,00:15,1058,0
2022/09/26,00:20,1044,0
2022/09/26,00:25,1038,0
2022/09/26,00:30,1039,0
2022/09/26,00:35,1044,0
2022/09/26,00:40,1040,0
2022/09/26,00:45,1024,0
2022/09/26,00:50,1021,0
2022/09/26,00:55,1032,0
2022/09/26,01:00,1025,0
2022/09/26,01:05,1019,0
2022/09/26,01:10,1018,0
2022/09/26,01:15,1011,0
2022/09/26,01:20,989,0
2022/09/26,01:25,991,0
2022/09/26,01:30,991,0
2022/09/26,01:35,986,0
2022/09/26,01:40,992,0
2022/09/26,01:45,987,0
2022/09/26,01:50,988,0
2022/09/26,01:55,993,0
2022/09/26,02:00,978,0
2022/09/26,02:05,979,0
2022/09/26,02:10,1006,0
2022/09/26,02:15,1013,0
2022/09/26,02:20,1018,0
2022/09/26,02:25,1006,0
2022/09/26,02:30,1015,0
2022/09/26,02:35,1011,0
2022/09/26,02:40,1013,0
2022/09/26,02:45,1015,0
2022/09/26,02:50,1024,0
2022/09/26,02:55,1037,0
2022/09/26,03:00,1035,0
2022/09/26,03:05,1040,0
2022/09/26,03:10,1037,0
2022/09/26,03:15,1038,0
2022/09/26,03:20,1049,0
2022/09/26,03:25,1067,0
2022/09/26,03:30,1063,0
2022/09/26,03:35,1064,0
2022/09/26,03:40,1048,0
2022/09/26,03:45,1045,0
2022/09/26,03:50,1053,0
2022/09/26,03:55,1044,0
2022/09/26,04:00,1043,0
2022/09/26,04:05,1047,0
2022/09/26,04:10,1058,0
2022/09/26,04:15,1058,0
2022/09/26,04:20,1059,0
2022/09/26,04:25,1059,0
2022/09/26,04:30,1077,0
2022/09/26,04:35,1089,0
2022/09/26,04:40,1098,0
2022/09/26,04:45,1097,0
2022/09/26,04:50,1096,0
2022/09/26,04:55,1104,0
2022/09/26,05:00,1113,0
2022/09/26,05:05,1096,0
2022/09/26,05:10,1102,0
2022/09/26,05:15,1099,0
2022/09/26,05:20,1107,0
