2022/09/05 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2114,13:00〜14:00,09月03日,23:15,29,77
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1644,13:00〜14:00,09月03日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1526,03:00〜04:00,09月03日,23:15,21,82
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1263,03:00〜04:00,09月03日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/09/03,00:00,1377,1374,82,1661
2022/09/03,01:00,1310,1288,83,1578
2022/09/03,02:00,1275,1258,83,1530
2022/09/03,03:00,1276,1263,83,1526
2022/09/03,04:00,1273,1253,84,1516
2022/09/03,05:00,1254,1233,84,1491
2022/09/03,06:00,1226,1207,83,1462
2022/09/03,07:00,1291,1286,82,1566
2022/09/03,08:00,1433,1411,82,1728
2022/09/03,09:00,1531,1530,81,1881
2022/09/03,10:00,1599,1594,80,1975
2022/09/03,11:00,1614,1631,79,2032
2022/09/03,12:00,1628,1628,80,2032
2022/09/03,13:00,1658,1644,78,2114
2022/09/03,14:00,1644,1629,78,2104
2022/09/03,15:00,1625,1590,78,2075
2022/09/03,16:00,1567,1570,75,2076
2022/09/03,17:00,1520,1528,74,2038
2022/09/03,18:00,1538,1539,74,2074
2022/09/03,19:00,1489,1506,73,2013
2022/09/03,20:00,1430,1434,72,1978
2022/09/03,21:00,1371,1372,70,1931
2022/09/03,22:00,1294,1307,70,1844
2022/09/03,23:00,1246,1252,71,1754
最大使用率(%),時間帯
84,05:00〜06:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1943,18:00〜19:00,09月03日,16:50,27,78
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1529,18:00〜19:00,09月03日,16:50
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1406,01:00〜02:00,09月03日,16:50,27,78
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1106,01:00〜02:00,09月03日,16:50
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/09/03,00:00,1432,0
2022/09/03,00:05,1416,0
2022/09/03,00:10,1426,0
2022/09/03,00:15,1396,0
2022/09/03,00:20,1386,0
2022/09/03,00:25,1373,0
2022/09/03,00:30,1362,0
2022/09/03,00:35,1365,0
2022/09/03,00:40,1362,0
2022/09/03,00:45,1348,0
2022/09/03,00:50,1353,0
2022/09/03,00:55,1347,0
2022/09/03,01:00,1354,0
2022/09/03,01:05,1352,0
2022/09/03,01:10,1337,0
2022/09/03,01:15,1335,0
2022/09/03,01:20,1313,0
2022/09/03,01:25,1288,0
2022/09/03,01:30,1291,0
2022/09/03,01:35,1302,0
2022/09/03,01:40,1305,0
2022/09/03,01:45,1309,0
2022/09/03,01:50,1300,0
2022/09/03,01:55,1304,0
2022/09/03,02:00,1279,0
2022/09/03,02:05,1279,0
2022/09/03,02:10,1273,0
2022/09/03,02:15,1275,0
2022/09/03,02:20,1256,0
2022/09/03,02:25,1262,0
2022/09/03,02:30,1266,0
2022/09/03,02:35,1293,0
2022/09/03,02:40,1295,0
2022/09/03,02:45,1293,0
2022/09/03,02:50,1287,0
2022/09/03,02:55,1283,0
2022/09/03,03:00,1282,0
2022/09/03,03:05,1283,0
2022/09/03,03:10,1284,0
2022/09/03,03:15,1272,0
2022/09/03,03:20,1274,0
2022/09/03,03:25,1262,0
2022/09/03,03:30,1281,0
2022/09/03,03:35,1286,0
2022/09/03,03:40,1288,0
2022/09/03,03:45,1280,0
2022/09/03,03:50,1279,0
2022/09/03,03:55,1275,0
2022/09/03,04:00,1278,0
2022/09/03,04:05,1282,0
2022/09/03,04:10,1253,0
2022/09/03,04:15,1246,0
2022/09/03,04:20,1254,0
2022/09/03,04:25,1272,0
2022/09/03,04:30,1283,0
2022/09/03,04:35,1276,0
2022/09/03,04:40,1295,0
2022/09/03,04:45,1285,0
2022/09/03,04:50,1288,0
2022/09/03,04:55,1293,0
2022/09/03,05:00,1274,0
2022/09/03,05:05,1283,0
2022/09/03,05:10,1250,0
2022/09/03,05:15,1250,0
2022/09/03,05:20,1246,0
2022/09/03,05:25,1258,0
2022/09/03,05:30,1265,0
2022/09/03,05:35,1262,0
2022/09/03,05:40,1265,0
2022/09/03,05:45,1248,0
2022/09/03,05:50,1244,2
2022/09/03,05:55,1238,3
2022/09/03,06:00,1232,5
2022/09/03,06:05,1248,7
2022/09/03,06:10,1216,10
2022/09/03,06:15,1204,15
2022/09/03,06:20,1209,20
2022/09/03,06:25,1219,25
2022/09/03,06:30,1217,30
2022/09/03,06:35,1205,36
2022/09/03,06:40,1231,44
2022/09/03,06:45,1232,54
2022/09/03,06:50,1231,65
2022/09/03,06:55,1226,75
2022/09/03,07:00,1207,83
2022/09/03,07:05,1214,87
2022/09/03,07:10,1232,85
2022/09/03,07:15,1224,88
2022/09/03,07:20,1246,100
2022/09/03,07:25,1250,113
2022/09/03,07:30,1262,126
2022/09/03,07:35,1307,138
2022/09/03,07:40,1290,149
2022/09/03,07:45,1304,160
2022/09/03,07:50,1308,171
2022/09/03,07:55,1343,188
2022/09/03,08:00,1352,207
2022/09/03,08:05,1366,219
2022/09/03,08:10,1390,232
2022/09/03,08:15,1369,246
2022/09/03,08:20,1389,268
2022/09/03,08:25,1398,296
2022/09/03,08:30,1410,315
2022/09/03,08:35,1419,336
2022/09/03,08:40,1455,353
2022/09/03,08:45,1454,346
2022/09/03,08:50,1476,337
2022/09/03,08:55,1476,346
2022/09/03,09:00,1492,356
2022/09/03,09:05,1486,354
2022/09/03,09:10,1480,346
2022/09/03,09:15,1485,335
2022/09/03,09:20,1474,341
2022/09/03,09:25,1515,373
2022/09/03,09:30,1521,405
2022/09/03,09:35,1516,403
2022/09/03,09:40,1507,398
2022/09/03,09:45,1514,422
2022/09/03,09:50,1520,466
2022/09/03,09:55,1561,491
2022/09/03,10:00,1566,455
2022/09/03,10:05,1538,430
2022/09/03,10:10,1564,445
2022/09/03,10:15,1564,452
2022/09/03,10:20,1558,453
2022/09/03,10:25,1560,464
2022/09/03,10:30,1560,478
2022/09/03,10:35,1553,486
2022/09/03,10:40,1553,493
2022/09/03,10:45,1560,495
2022/09/03,10:50,1570,497
2022/09/03,10:55,1594,507
2022/09/03,11:00,1572,499
2022/09/03,11:05,1576,477
2022/09/03,11:10,1585,495
2022/09/03,11:15,1609,522
2022/09/03,11:20,1609,540
2022/09/03,11:25,1643,546
2022/09/03,11:30,1624,530
2022/09/03,11:35,1626,518
2022/09/03,11:40,1638,512
2022/09/03,11:45,1629,499
2022/09/03,11:50,1626,480
2022/09/03,11:55,1618,479
2022/09/03,12:00,1616,493
2022/09/03,12:05,1611,499
2022/09/03,12:10,1597,488
2022/09/03,12:15,1594,492
2022/09/03,12:20,1592,528
2022/09/03,12:25,1600,557
2022/09/03,12:30,1593,560
2022/09/03,12:35,1574,557
2022/09/03,12:40,1568,556
2022/09/03,12:45,1581,540
2022/09/03,12:50,1577,534
2022/09/03,12:55,1595,545
2022/09/03,13:00,1585,531
2022/09/03,13:05,1586,503
2022/09/03,13:10,1605,504
2022/09/03,13:15,1598,514
2022/09/03,13:20,1611,527
2022/09/03,13:25,1616,550
2022/09/03,13:30,1640,553
2022/09/03,13:35,1607,558
2022/09/03,13:40,1632,559
2022/09/03,13:45,1647,522
2022/09/03,13:50,1646,505
2022/09/03,13:55,1639,513
2022/09/03,14:00,1629,501
2022/09/03,14:05,1630,482
2022/09/03,14:10,1622,446
2022/09/03,14:15,1614,423
2022/09/03,14:20,1612,419
2022/09/03,14:25,1589,416
2022/09/03,14:30,1569,409
2022/09/03,14:35,1562,404
2022/09/03,14:40,1580,419
2022/09/03,14:45,1598,428
2022/09/03,14:50,1607,421
2022/09/03,14:55,1614,393
2022/09/03,15:00,1603,372
2022/09/03,15:05,1613,374
2022/09/03,15:10,1625,361
2022/09/03,15:15,1605,360
2022/09/03,15:20,1611,349
2022/09/03,15:25,1598,314
2022/09/03,15:30,1581,286
2022/09/03,15:35,1583,272
2022/09/03,15:40,1593,263
2022/09/03,15:45,1588,245
2022/09/03,15:50,1576,234
2022/09/03,15:55,1590,241
2022/09/03,16:00,1582,240
2022/09/03,16:05,1590,217
2022/09/03,16:10,1583,183
2022/09/03,16:15,1580,161
2022/09/03,16:20,1557,140
2022/09/03,16:25,1557,125
2022/09/03,16:30,1536,117
2022/09/03,16:35,1531,110
2022/09/03,16:40,1547,98
2022/09/03,16:45,1524,90
2022/09/03,16:50,1528,87
2022/09/03,16:55,1537,82
2022/09/03,17:00,1535,71
2022/09/03,17:05,1535,60
2022/09/03,17:10,1548,52
2022/09/03,17:15,1536,45
2022/09/03,17:20,1514,36
2022/09/03,17:25,1498,26
2022/09/03,17:30,1496,19
2022/09/03,17:35,1507,14
2022/09/03,17:40,1523,9
2022/09/03,17:45,1521,5
2022/09/03,17:50,1527,2
2022/09/03,17:55,1540,0
2022/09/03,18:00,1538,0
2022/09/03,18:05,1531,0
2022/09/03,18:10,1534,0
2022/09/03,18:15,1550,0
2022/09/03,18:20,1554,0
2022/09/03,18:25,1561,0
2022/09/03,18:30,1552,0
2022/09/03,18:35,1535,0
2022/09/03,18:40,1531,0
2022/09/03,18:45,1541,0
2022/09/03,18:50,1530,0
2022/09/03,18:55,1543,0
2022/09/03,19:00,1528,0
2022/09/03,19:05,1526,0
2022/09/03,19:10,1528,0
2022/09/03,19:15,1511,0
2022/09/03,19:20,1509,0
2022/09/03,19:25,1484,0
2022/09/03,19:30,1469,0
2022/09/03,19:35,1467,0
2022/09/03,19:40,1473,0
2022/09/03,19:45,1479,0
2022/09/03,19:50,1451,0
2022/09/03,19:55,1465,0
2022/09/03,20:00,1449,0
2022/09/03,20:05,1461,0
2022/09/03,20:10,1457,0
2022/09/03,20:15,1452,0
2022/09/03,20:20,1452,0
2022/09/03,20:25,1439,0
2022/09/03,20:30,1434,0
2022/09/03,20:35,1436,0
2022/09/03,20:40,1434,0
2022/09/03,20:45,1406,0
2022/09/03,20:50,1400,0
2022/09/03,20:55,1398,0
2022/09/03,21:00,1396,0
2022/09/03,21:05,1409,0
2022/09/03,21:10,1386,0
2022/09/03,21:15,1386,0
2022/09/03,21:20,1385,0
2022/09/03,21:25,1391,0
2022/09/03,21:30,1382,0
2022/09/03,21:35,1376,0
2022/09/03,21:40,1382,0
2022/09/03,21:45,1342,0
2022/09/03,21:50,1329,0
2022/09/03,21:55,1353,0
2022/09/03,22:00,1324,0
2022/09/03,22:05,1316,0
2022/09/03,22:10,1312,0
2022/09/03,22:15,1317,0
2022/09/03,22:20,1324,0
