2022/06/04 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2182,14:00〜15:00,06月02日,23:15,19,84
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1841,14:00〜15:00,06月02日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1433,00:00〜01:00,06月02日,23:15,15,87
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1250,00:00〜01:00,06月02日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2022/06/02,00:00,1240,1250,86,1433
2022/06/02,01:00,1181,1190,86,1370
2022/06/02,02:00,1187,1187,85,1384
2022/06/02,03:00,1227,1217,86,1420
2022/06/02,04:00,1239,1235,85,1444
2022/06/02,05:00,1222,1217,85,1424
2022/06/02,06:00,1251,1247,83,1500
2022/06/02,07:00,1365,1360,82,1658
2022/06/02,08:00,1594,1586,83,1898
2022/06/02,09:00,1759,1748,85,2055
2022/06/02,10:00,1804,1786,85,2104
2022/06/02,11:00,1816,1800,85,2123
2022/06/02,12:00,1721,1717,83,2070
2022/06/02,13:00,1831,1822,85,2149
2022/06/02,14:00,1838,1841,84,2182
2022/06/02,15:00,1791,1789,83,2135
2022/06/02,16:00,1775,1770,83,2126
2022/06/02,17:00,1667,1667,82,2026
2022/06/02,18:00,1608,1616,82,1945
2022/06/02,19:00,1565,1572,82,1894
2022/06/02,20:00,1503,1505,83,1795
2022/06/02,21:00,1441,1440,81,1769
2022/06/02,22:00,1395,1383,80,1736
2022/06/02,23:00,1346,1339,78,1704
最大使用率(%),時間帯
86,03:00〜04:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2081,14:00〜15:00,06月02日,17:20,13,88
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1842,14:00〜15:00,06月02日,17:20
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1960,16:00〜17:00,06月02日,17:20,13,88
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1735,16:00〜17:00,06月02日,17:20
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2022/06/02,00:00,1283,0
2022/06/02,00:05,1279,0
2022/06/02,00:10,1267,0
2022/06/02,00:15,1257,0
2022/06/02,00:20,1247,0
2022/06/02,00:25,1253,0
2022/06/02,00:30,1233,0
2022/06/02,00:35,1226,0
2022/06/02,00:40,1224,0
2022/06/02,00:45,1220,0
2022/06/02,00:50,1214,0
2022/06/02,00:55,1204,0
2022/06/02,01:00,1187,0
2022/06/02,01:05,1191,0
2022/06/02,01:10,1176,0
2022/06/02,01:15,1188,0
2022/06/02,01:20,1188,0
2022/06/02,01:25,1188,0
2022/06/02,01:30,1193,0
2022/06/02,01:35,1177,0
2022/06/02,01:40,1162,0
2022/06/02,01:45,1157,0
2022/06/02,01:50,1161,0
2022/06/02,01:55,1187,0
2022/06/02,02:00,1183,0
2022/06/02,02:05,1186,0
2022/06/02,02:10,1177,0
2022/06/02,02:15,1167,0
2022/06/02,02:20,1173,0
2022/06/02,02:25,1184,0
2022/06/02,02:30,1188,0
2022/06/02,02:35,1201,0
2022/06/02,02:40,1189,0
2022/06/02,02:45,1192,0
2022/06/02,02:50,1192,0
2022/06/02,02:55,1187,0
2022/06/02,03:00,1194,0
2022/06/02,03:05,1210,0
2022/06/02,03:10,1223,0
2022/06/02,03:15,1239,0
2022/06/02,03:20,1217,0
2022/06/02,03:25,1227,0
2022/06/02,03:30,1228,0
2022/06/02,03:35,1225,0
2022/06/02,03:40,1242,0
2022/06/02,03:45,1234,0
2022/06/02,03:50,1219,0
2022/06/02,03:55,1231,0
2022/06/02,04:00,1238,0
2022/06/02,04:05,1226,0
2022/06/02,04:10,1233,0
2022/06/02,04:15,1235,0
2022/06/02,04:20,1246,0
2022/06/02,04:25,1253,0
2022/06/02,04:30,1248,0
2022/06/02,04:35,1246,0
2022/06/02,04:40,1235,0
2022/06/02,04:45,1237,0
2022/06/02,04:50,1235,0
2022/06/02,04:55,1222,0
2022/06/02,05:00,1222,0
2022/06/02,05:05,1219,1
2022/06/02,05:10,1210,2
2022/06/02,05:15,1215,5
2022/06/02,05:20,1211,11
2022/06/02,05:25,1188,18
2022/06/02,05:30,1188,26
2022/06/02,05:35,1205,34
2022/06/02,05:40,1222,43
2022/06/02,05:45,1222,54
2022/06/02,05:50,1225,65
2022/06/02,05:55,1230,77
2022/06/02,06:00,1240,90
2022/06/02,06:05,1242,104
2022/06/02,06:10,1245,121
2022/06/02,06:15,1240,138
2022/06/02,06:20,1224,151
2022/06/02,06:25,1234,164
2022/06/02,06:30,1227,178
2022/06/02,06:35,1240,198
2022/06/02,06:40,1255,223
2022/06/02,06:45,1248,243
2022/06/02,06:50,1268,258
2022/06/02,06:55,1258,273
2022/06/02,07:00,1268,288
2022/06/02,07:05,1284,309
2022/06/02,07:10,1288,329
2022/06/02,07:15,1320,346
2022/06/02,07:20,1312,364
2022/06/02,07:25,1335,382
2022/06/02,07:30,1346,399
2022/06/02,07:35,1365,416
2022/06/02,07:40,1381,435
2022/06/02,07:45,1392,454
2022/06/02,07:50,1404,468
2022/06/02,07:55,1419,482
2022/06/02,08:00,1420,499
2022/06/02,08:05,1463,517
2022/06/02,08:10,1498,532
2022/06/02,08:15,1496,545
2022/06/02,08:20,1543,563
2022/06/02,08:25,1565,580
2022/06/02,08:30,1577,591
2022/06/02,08:35,1591,602
2022/06/02,08:40,1627,619
2022/06/02,08:45,1640,635
2022/06/02,08:50,1652,645
2022/06/02,08:55,1674,650
2022/06/02,09:00,1672,658
2022/06/02,09:05,1686,668
2022/06/02,09:10,1690,679
2022/06/02,09:15,1697,692
2022/06/02,09:20,1716,703
2022/06/02,09:25,1739,716
2022/06/02,09:30,1761,725
2022/06/02,09:35,1756,735
2022/06/02,09:40,1772,749
2022/06/02,09:45,1776,758
2022/06/02,09:50,1778,767
2022/06/02,09:55,1787,770
2022/06/02,10:00,1776,766
2022/06/02,10:05,1746,764
2022/06/02,10:10,1755,775
2022/06/02,10:15,1780,789
2022/06/02,10:20,1794,799
2022/06/02,10:25,1806,809
2022/06/02,10:30,1812,815
2022/06/02,10:35,1807,817
2022/06/02,10:40,1812,820
2022/06/02,10:45,1800,823
2022/06/02,10:50,1799,819
2022/06/02,10:55,1801,826
2022/06/02,11:00,1795,829
2022/06/02,11:05,1776,806
2022/06/02,11:10,1793,801
2022/06/02,11:15,1810,815
2022/06/02,11:20,1810,823
2022/06/02,11:25,1825,837
2022/06/02,11:30,1815,849
2022/06/02,11:35,1819,846
2022/06/02,11:40,1819,836
2022/06/02,11:45,1817,836
2022/06/02,11:50,1806,844
2022/06/02,11:55,1799,841
2022/06/02,12:00,1760,841
2022/06/02,12:05,1738,841
2022/06/02,12:10,1711,835
2022/06/02,12:15,1713,840
2022/06/02,12:20,1705,847
2022/06/02,12:25,1708,846
2022/06/02,12:30,1695,840
2022/06/02,12:35,1695,833
2022/06/02,12:40,1695,829
2022/06/02,12:45,1707,833
2022/06/02,12:50,1720,833
2022/06/02,12:55,1742,826
2022/06/02,13:00,1756,818
2022/06/02,13:05,1794,815
2022/06/02,13:10,1813,820
2022/06/02,13:15,1816,813
2022/06/02,13:20,1821,789
2022/06/02,13:25,1833,781
2022/06/02,13:30,1840,785
2022/06/02,13:35,1837,765
2022/06/02,13:40,1833,745
2022/06/02,13:45,1829,746
2022/06/02,13:50,1831,744
2022/06/02,13:55,1836,737
2022/06/02,14:00,1830,719
2022/06/02,14:05,1813,712
2022/06/02,14:10,1826,711
2022/06/02,14:15,1829,693
2022/06/02,14:20,1831,680
2022/06/02,14:25,1843,683
2022/06/02,14:30,1842,680
2022/06/02,14:35,1832,663
2022/06/02,14:40,1841,647
2022/06/02,14:45,1830,625
2022/06/02,14:50,1811,613
2022/06/02,14:55,1812,605
2022/06/02,15:00,1801,591
2022/06/02,15:05,1777,581
2022/06/02,15:10,1781,560
2022/06/02,15:15,1784,535
2022/06/02,15:20,1788,518
2022/06/02,15:25,1792,500
2022/06/02,15:30,1782,483
2022/06/02,15:35,1763,468
2022/06/02,15:40,1781,456
2022/06/02,15:45,1767,440
2022/06/02,15:50,1757,425
2022/06/02,15:55,1768,415
2022/06/02,16:00,1759,402
2022/06/02,16:05,1770,394
2022/06/02,16:10,1769,390
2022/06/02,16:15,1773,380
2022/06/02,16:20,1786,358
2022/06/02,16:25,1785,332
2022/06/02,16:30,1790,320
2022/06/02,16:35,1783,307
2022/06/02,16:40,1787,291
2022/06/02,16:45,1783,281
2022/06/02,16:50,1761,269
2022/06/02,16:55,1748,256
2022/06/02,17:00,1724,243
2022/06/02,17:05,1698,227
2022/06/02,17:10,1714,209
2022/06/02,17:15,1704,190
2022/06/02,17:20,1681,169
2022/06/02,17:25,1676,151
2022/06/02,17:30,1657,137
2022/06/02,17:35,1645,123
2022/06/02,17:40,1654,110
2022/06/02,17:45,1646,96
2022/06/02,17:50,1643,83
2022/06/02,17:55,1646,70
2022/06/02,18:00,1643,58
2022/06/02,18:05,1629,47
2022/06/02,18:10,1621,36
2022/06/02,18:15,1600,26
2022/06/02,18:20,1590,18
2022/06/02,18:25,1609,12
2022/06/02,18:30,1588,6
2022/06/02,18:35,1597,2
2022/06/02,18:40,1615,0
2022/06/02,18:45,1602,0
2022/06/02,18:50,1605,0
2022/06/02,18:55,1609,0
2022/06/02,19:00,1593,0
2022/06/02,19:05,1579,0
2022/06/02,19:10,1590,0
2022/06/02,19:15,1587,0
2022/06/02,19:20,1563,0
2022/06/02,19:25,1564,0
2022/06/02,19:30,1558,0
2022/06/02,19:35,1553,0
2022/06/02,19:40,1560,0
2022/06/02,19:45,1547,0
2022/06/02,19:50,1541,0
2022/06/02,19:55,1536,0
2022/06/02,20:00,1532,0
2022/06/02,20:05,1521,0
2022/06/02,20:10,1515,0
2022/06/02,20:15,1507,0
2022/06/02,20:20,1506,0
2022/06/02,20:25,1505,0
2022/06/02,20:30,1494,0
2022/06/02,20:35,1480,0
2022/06/02,20:40,1498,0
2022/06/02,20:45,1487,0
2022/06/02,20:50,1479,0
2022/06/02,20:55,1478,0
2022/06/02,21:00,1463,0
2022/06/02,21:05,1455,0
2022/06/02,21:10,1462,0
2022/06/02,21:15,1445,0
2022/06/02,21:20,1439,0
2022/06/02,21:25,1442,0
2022/06/02,21:30,1456,0
2022/06/02,21:35,1432,0
2022/06/02,21:40,1442,0
2022/06/02,21:45,1432,0
2022/06/02,21:50,1432,0
2022/06/02,21:55,1410,0
2022/06/02,22:00,1406,0
2022/06/02,22:05,1412,0
2022/06/02,22:10,1414,0
2022/06/02,22:15,1411,0
2022/06/02,22:20,1401,0
2022/06/02,22:25,1402,0
2022/06/02,22:30,1403,0
2022/06/02,22:35,1380,0
2022/06/02,22:40,1388,0
2022/06/02,22:45,1366,0
2022/06/02,22:50,1373,0
2022/06/02,22:55,1358,0
2022/06/02,23:00,1377,0
2022/06/02,23:05,1370,0
2022/06/02,23:10,1371,0
2022/06/02,23:15,1359,0
2022/06/02,23:20,1358,0
2022/06/02,23:25,1358,0
2022/06/02,23:30,1343,0
2022/06/02,23:35,1344,0
2022/06/02,23:40,1332,0
2022/06/02,23:45,1324,0
2022/06/02,23:50,1309,0
2022/06/02,23:55,1318,0
