2025/05/23 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1982,14:00〜15:00,05月21日,23:15,10,91
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1808,14:00〜15:00,05月21日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1895,16:00〜17:00,05月21日,23:15,8,92
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1760,16:00〜17:00,05月21日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/05/21,00:00,1249,1238,92,1356
2025/05/21,01:00,1193,1182,91,1307
2025/05/21,02:00,1179,1179,89,1320
2025/05/21,03:00,1196,1200,90,1325
2025/05/21,04:00,1212,1214,90,1344
2025/05/21,05:00,1194,1198,89,1330
2025/05/21,06:00,1212,1215,88,1368
2025/05/21,07:00,1332,1323,89,1488
2025/05/21,08:00,1567,1533,92,1696
2025/05/21,09:00,1731,1691,89,1932
2025/05/21,10:00,1800,1717,91,1975
2025/05/21,11:00,1817,1733,95,1895
2025/05/21,12:00,1736,1682,90,1909
2025/05/21,13:00,1841,1799,94,1958
2025/05/21,14:00,1843,1808,93,1982
2025/05/21,15:00,1799,1769,92,1945
2025/05/21,16:00,1744,1760,92,1895
2025/05/21,17:00,1635,1656,90,1808
2025/05/21,18:00,1602,1609,89,1791
2025/05/21,19:00,1542,1560,88,1747
2025/05/21,20:00,1480,1496,87,1691
2025/05/21,21:00,1427,1432,85,1674
2025/05/21,22:00,1372,1386,81,1678
2025/05/21,23:00,1327,1335,78,1691
最大使用率(%),時間帯
95,11:00〜12:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
2050,14:00〜15:00,05月21日,16:51,13,88
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1818,14:00〜15:00,05月21日,16:51
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1719,08:00〜09:00,05月21日,16:51,10,90
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1562,08:00〜09:00,05月21日,16:51
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2025/05/21,00:00,1293,0
2025/05/21,00:05,1289,0
2025/05/21,00:10,1280,0
2025/05/21,00:15,1266,0
2025/05/21,00:20,1249,0
2025/05/21,00:25,1247,0
2025/05/21,00:30,1240,0
2025/05/21,00:35,1237,0
2025/05/21,00:40,1242,0
2025/05/21,00:45,1235,0
2025/05/21,00:50,1222,0
2025/05/21,00:55,1224,0
2025/05/21,01:00,1218,0
2025/05/21,01:05,1215,0
2025/05/21,01:10,1204,0
2025/05/21,01:15,1203,0
2025/05/21,01:20,1194,0
2025/05/21,01:25,1189,0
2025/05/21,01:30,1190,0
2025/05/21,01:35,1187,0
2025/05/21,01:40,1188,0
2025/05/21,01:45,1192,0
2025/05/21,01:50,1176,0
2025/05/21,01:55,1171,0
2025/05/21,02:00,1174,0
2025/05/21,02:05,1164,0
2025/05/21,02:10,1170,0
2025/05/21,02:15,1178,0
2025/05/21,02:20,1177,0
2025/05/21,02:25,1170,0
2025/05/21,02:30,1176,0
2025/05/21,02:35,1181,0
2025/05/21,02:40,1182,0
2025/05/21,02:45,1183,0
2025/05/21,02:50,1178,0
2025/05/21,02:55,1183,0
2025/05/21,03:00,1189,0
2025/05/21,03:05,1185,0
2025/05/21,03:10,1185,0
2025/05/21,03:15,1200,0
2025/05/21,03:20,1196,0
2025/05/21,03:25,1198,0
2025/05/21,03:30,1191,0
2025/05/21,03:35,1194,0
2025/05/21,03:40,1200,0
2025/05/21,03:45,1205,0
2025/05/21,03:50,1204,0
2025/05/21,03:55,1214,0
2025/05/21,04:00,1210,0
2025/05/21,04:05,1212,0
2025/05/21,04:10,1213,0
2025/05/21,04:15,1214,0
2025/05/21,04:20,1208,0
2025/05/21,04:25,1213,0
2025/05/21,04:30,1208,0
2025/05/21,04:35,1217,0
2025/05/21,04:40,1217,0
2025/05/21,04:45,1221,0
2025/05/21,04:50,1214,0
2025/05/21,04:55,1211,0
2025/05/21,05:00,1212,0
2025/05/21,05:05,1208,0
2025/05/21,05:10,1210,0
2025/05/21,05:15,1206,1
2025/05/21,05:20,1192,2
2025/05/21,05:25,1192,4
2025/05/21,05:30,1189,6
2025/05/21,05:35,1181,10
2025/05/21,05:40,1171,15
2025/05/21,05:45,1167,20
2025/05/21,05:50,1162,27
2025/05/21,05:55,1156,35
2025/05/21,06:00,1175,43
2025/05/21,06:05,1176,51
2025/05/21,06:10,1169,59
2025/05/21,06:15,1167,67
2025/05/21,06:20,1169,77
2025/05/21,06:25,1169,88
2025/05/21,06:30,1172,100
2025/05/21,06:35,1196,114
2025/05/21,06:40,1199,129
2025/05/21,06:45,1207,139
2025/05/21,06:50,1214,145
2025/05/21,06:55,1239,157
2025/05/21,07:00,1250,167
2025/05/21,07:05,1251,172
2025/05/21,07:10,1250,178
2025/05/21,07:15,1264,193
2025/05/21,07:20,1268,213
2025/05/21,07:25,1278,228
2025/05/21,07:30,1288,250
2025/05/21,07:35,1304,266
2025/05/21,07:40,1313,299
2025/05/21,07:45,1323,334
2025/05/21,07:50,1352,365
2025/05/21,07:55,1370,387
2025/05/21,08:00,1402,412
2025/05/21,08:05,1446,430
2025/05/21,08:10,1479,451
2025/05/21,08:15,1471,463
2025/05/21,08:20,1492,472
2025/05/21,08:25,1531,493
2025/05/21,08:30,1560,515
2025/05/21,08:35,1563,515
2025/05/21,08:40,1583,509
2025/05/21,08:45,1592,513
2025/05/21,08:50,1608,530
2025/05/21,08:55,1625,536
2025/05/21,09:00,1629,541
2025/05/21,09:05,1652,560
2025/05/21,09:10,1675,578
2025/05/21,09:15,1653,572
2025/05/21,09:20,1661,569
2025/05/21,09:25,1696,587
2025/05/21,09:30,1697,594
2025/05/21,09:35,1705,599
2025/05/21,09:40,1716,609
