2025/05/28 00:00 UPDATE
需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1843,10:00〜11:00,05月26日,23:15,16,86
需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1594,10:00〜11:00,05月26日,23:15
使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1800,09:00〜10:00,05月26日,23:15,15,86
使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1563,09:00〜10:00,05月26日,23:15
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%),供給力(万kW)
2025/05/26,00:00,934,938,85,1093
2025/05/26,01:00,919,912,82,1112
2025/05/26,02:00,937,931,82,1135
2025/05/26,03:00,989,976,87,1135
2025/05/26,04:00,1028,1021,86,1190
2025/05/26,05:00,1044,1036,85,1214
2025/05/26,06:00,1078,1084,85,1267
2025/05/26,07:00,1201,1216,83,1438
2025/05/26,08:00,1413,1422,85,1650
2025/05/26,09:00,1540,1563,85,1800
2025/05/26,10:00,1551,1594,84,1843
2025/05/26,11:00,1540,1573,84,1828
2025/05/26,12:00,1444,1454,84,1704
2025/05/26,13:00,1533,1531,85,1801
2025/05/26,14:00,1540,1550,82,1868
2025/05/26,15:00,1523,1528,83,1815
2025/05/26,16:00,1511,1520,84,1780
2025/05/26,17:00,1446,1441,84,1714
2025/05/26,18:00,1441,1438,84,1707
2025/05/26,19:00,1404,1408,82,1699
2025/05/26,20:00,1356,1359,81,1664
2025/05/26,21:00,1309,1317,79,1637
2025/05/26,22:00,1286,1285,80,1592
2025/05/26,23:00,1257,1249,79,1589
最大使用率(%),時間帯
87,03:00〜04:00
翌日需要ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,需要ピーク時予備率(%),需要ピーク時使用率(%)
1768,10:00〜11:00,05月26日,16:38,12,88
翌日需要ピーク時予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1573,10:00〜11:00,05月26日,16:38
翌日使用率ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,使用率ピーク時予備率(%),使用率ピーク時使用率(%)
1743,11:00〜12:00,05月26日,16:38,11,89
翌日使用率ピーク時予想電力(万kW),時間帯,予想電力情報更新日,予想電力情報更新時刻
1568,11:00〜12:00,05月26日,16:38
DATE,TIME,当日実績(５分間隔値)(万kW),太陽光発電実績(５分間隔値)(万kW)
2025/05/26,00:00,947,0
2025/05/26,00:05,958,0
2025/05/26,00:10,962,0
2025/05/26,00:15,953,0
2025/05/26,00:20,954,0
2025/05/26,00:25,940,0
2025/05/26,00:30,928,0
2025/05/26,00:35,930,0
2025/05/26,00:40,926,0
2025/05/26,00:45,921,0
2025/05/26,00:50,901,0
2025/05/26,00:55,896,0
2025/05/26,01:00,907,0
2025/05/26,01:05,906,0
2025/05/26,01:10,914,0
2025/05/26,01:15,920,0
2025/05/26,01:20,915,0
2025/05/26,01:25,923,0
2025/05/26,01:30,924,0
2025/05/26,01:35,919,0
2025/05/26,01:40,900,0
2025/05/26,01:45,911,0
2025/05/26,01:50,904,0
2025/05/26,01:55,897,0
2025/05/26,02:00,893,0
2025/05/26,02:05,896,0
2025/05/26,02:10,901,0
2025/05/26,02:15,904,0
2025/05/26,02:20,913,0
2025/05/26,02:25,913,0
2025/05/26,02:30,923,0
2025/05/26,02:35,927,0
2025/05/26,02:40,936,0
2025/05/26,02:45,947,0
2025/05/26,02:50,965,0
2025/05/26,02:55,971,0
2025/05/26,03:00,962,0
2025/05/26,03:05,950,0
2025/05/26,03:10,959,0
2025/05/26,03:15,972,0
2025/05/26,03:20,974,0
2025/05/26,03:25,981,0
2025/05/26,03:30,982,0
2025/05/26,03:35,988,0
2025/05/26,03:40,990,0
2025/05/26,03:45,993,0
2025/05/26,03:50,984,0
2025/05/26,03:55,993,0
2025/05/26,04:00,1004,0
2025/05/26,04:05,1013,0
2025/05/26,04:10,1002,0
2025/05/26,04:15,1014,0
2025/05/26,04:20,996,0
2025/05/26,04:25,1014,0
2025/05/26,04:30,1012,0
2025/05/26,04:35,1026,0
2025/05/26,04:40,1033,0
2025/05/26,04:45,1037,0
2025/05/26,04:50,1029,0
2025/05/26,04:55,1038,0
2025/05/26,05:00,1036,0
2025/05/26,05:05,1047,0
2025/05/26,05:10,1032,0
2025/05/26,05:15,1026,0
2025/05/26,05:20,1016,1
2025/05/26,05:25,1010,2
2025/05/26,05:30,1007,5
2025/05/26,05:35,1014,8
2025/05/26,05:40,1015,12
2025/05/26,05:45,1030,16
2025/05/26,05:50,1032,21
2025/05/26,05:55,1030,27
2025/05/26,06:00,1035,33
2025/05/26,06:05,1047,38
2025/05/26,06:10,1033,44
2025/05/26,06:15,1031,51
2025/05/26,06:20,1016,59
2025/05/26,06:25,1021,68
2025/05/26,06:30,1030,80
2025/05/26,06:35,1042,95
2025/05/26,06:40,1060,108
2025/05/26,06:45,1048,114
2025/05/26,06:50,1076,123
2025/05/26,06:55,1092,134
2025/05/26,07:00,1101,141
2025/05/26,07:05,1128,146
2025/05/26,07:10,1142,152
2025/05/26,07:15,1145,157
2025/05/26,07:20,1141,159
2025/05/26,07:25,1158,166
2025/05/26,07:30,1160,174
2025/05/26,07:35,1193,180
2025/05/26,07:40,1191,184
2025/05/26,07:45,1200,190
2025/05/26,07:50,1229,193
2025/05/26,07:55,1255,200
2025/05/26,08:00,1274,207
2025/05/26,08:05,1316,217
2025/05/26,08:10,1328,223
2025/05/26,08:15,1346,226
2025/05/26,08:20,1362,234
2025/05/26,08:25,1390,242
2025/05/26,08:30,1366,257
2025/05/26,08:35,1382,272
2025/05/26,08:40,1422,285
