2016/7/14 15:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1416,14:00〜15:00,6/9,10:55,26,79
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1121,14:00〜15:00,6/9,10:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/6/9,0:00,780,782,55
2016/6/9,1:00,769,769,54
2016/6/9,2:00,794,797,56
2016/6/9,3:00,843,836,60
2016/6/9,4:00,872,884,62
2016/6/9,5:00,868,874,61
2016/6/9,6:00,876,862,62
2016/6/9,7:00,898,864,63
2016/6/9,8:00,962,903,68
2016/6/9,9:00,1049,968,74
2016/6/9,10:00,1085,1019,77
2016/6/9,11:00,1109,1057,78
2016/6/9,12:00,1083,1009,76
2016/6/9,13:00,1125,1051,79
2016/6/9,14:00,1121,1066,79
2016/6/9,15:00,1122,1060,79
2016/6/9,16:00,1110,1053,78
2016/6/9,17:00,1092,1044,77
2016/6/9,18:00,1075,1035,76
2016/6/9,19:00,1066,1033,75
2016/6/9,20:00,1027,999,73
2016/6/9,21:00,968,954,68
2016/6/9,22:00,917,907,65
2016/6/9,23:00,852,842,60
最大使用率(%),時間帯
79,15:00〜16:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1431,14:00〜15:00,6/10,13:25,25,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1143,14:00〜15:00,6/10,13:25
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/6/9,0:00,786
2016/6/9,0:05,785
2016/6/9,0:10,778
2016/6/9,0:15,787
2016/6/9,0:20,765
2016/6/9,0:25,764
2016/6/9,0:30,768
2016/6/9,0:35,756
2016/6/9,0:40,748
2016/6/9,0:45,752
2016/6/9,0:50,750
2016/6/9,0:55,740
2016/6/9,1:00,747
2016/6/9,1:05,747
2016/6/9,1:10,757
2016/6/9,1:15,759
2016/6/9,1:20,752
2016/6/9,1:25,745
2016/6/9,1:30,745
2016/6/9,1:35,759
2016/6/9,1:40,756
2016/6/9,1:45,763
2016/6/9,1:50,759
2016/6/9,1:55,754
2016/6/9,2:00,758
2016/6/9,2:05,772
2016/6/9,2:10,777
2016/6/9,2:15,773
2016/6/9,2:20,766
2016/6/9,2:25,779
2016/6/9,2:30,790
2016/6/9,2:35,785
2016/6/9,2:40,788
2016/6/9,2:45,786
2016/6/9,2:50,791
2016/6/9,2:55,800
2016/6/9,3:00,813
2016/6/9,3:05,814
2016/6/9,3:10,818
2016/6/9,3:15,818
2016/6/9,3:20,829
2016/6/9,3:25,826
2016/6/9,3:30,835
2016/6/9,3:35,821
2016/6/9,3:40,828
2016/6/9,3:45,844
2016/6/9,3:50,848
2016/6/9,3:55,850
2016/6/9,4:00,853
2016/6/9,4:05,849
2016/6/9,4:10,854
2016/6/9,4:15,866
2016/6/9,4:20,860
2016/6/9,4:25,852
2016/6/9,4:30,844
2016/6/9,4:35,860
2016/6/9,4:40,870
2016/6/9,4:45,861
2016/6/9,4:50,868
2016/6/9,4:55,858
2016/6/9,5:00,869
2016/6/9,5:05,863
2016/6/9,5:10,866
2016/6/9,5:15,865
2016/6/9,5:20,846
2016/6/9,5:25,853
2016/6/9,5:30,853
2016/6/9,5:35,851
2016/6/9,5:40,853
2016/6/9,5:45,844
2016/6/9,5:50,840
2016/6/9,5:55,835
2016/6/9,6:00,837
2016/6/9,6:05,857
2016/6/9,6:10,851
2016/6/9,6:15,859
2016/6/9,6:20,867
2016/6/9,6:25,863
