2016/7/14 15:46 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1167,19:00〜20:00,5/10,8:55,21,83
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
967,19:00〜20:00,5/10,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/10,0:00,728,719,62
2016/5/10,1:00,733,729,63
2016/5/10,2:00,775,770,66
2016/5/10,3:00,827,818,71
2016/5/10,4:00,855,855,73
2016/5/10,5:00,847,849,73
2016/5/10,6:00,850,853,73
2016/5/10,7:00,872,876,75
2016/5/10,8:00,904,901,77
2016/5/10,9:00,971,942,83
2016/5/10,10:00,999,950,86
2016/5/10,11:00,1015,960,87
2016/5/10,12:00,956,924,82
2016/5/10,13:00,996,957,85
2016/5/10,14:00,1007,953,86
2016/5/10,15:00,1002,925,86
2016/5/10,16:00,1013,945,87
2016/5/10,17:00,1013,948,87
2016/5/10,18:00,1011,959,87
2016/5/10,19:00,992,950,85
2016/5/10,20:00,937,907,80
2016/5/10,21:00,899,865,77
2016/5/10,22:00,862,834,74
2016/5/10,23:00,799,783,68
最大使用率(%),時間帯
87,18:00〜19:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1107,19:00〜20:00,5/11,8:55,16,87
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
958,19:00〜20:00,5/11,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/10,0:00,750
2016/5/10,0:05,746
2016/5/10,0:10,737
2016/5/10,0:15,736
2016/5/10,0:20,740
2016/5/10,0:25,723
2016/5/10,0:30,729
2016/5/10,0:35,725
2016/5/10,0:40,715
2016/5/10,0:45,712
2016/5/10,0:50,718
2016/5/10,0:55,700
2016/5/10,1:00,725
2016/5/10,1:05,730
2016/5/10,1:10,735
2016/5/10,1:15,732
2016/5/10,1:20,732
2016/5/10,1:25,716
2016/5/10,1:30,732
2016/5/10,1:35,737
2016/5/10,1:40,736
2016/5/10,1:45,742
2016/5/10,1:50,737
2016/5/10,1:55,737
2016/5/10,2:00,746
2016/5/10,2:05,763
2016/5/10,2:10,766
2016/5/10,2:15,764
2016/5/10,2:20,761
2016/5/10,2:25,776
2016/5/10,2:30,777
2016/5/10,2:35,777
2016/5/10,2:40,791
2016/5/10,2:45,786
2016/5/10,2:50,791
2016/5/10,2:55,799
2016/5/10,3:00,799
2016/5/10,3:05,813
2016/5/10,3:10,815
2016/5/10,3:15,825
2016/5/10,3:20,829
2016/5/10,3:25,836
2016/5/10,3:30,831
2016/5/10,3:35,824
2016/5/10,3:40,823
2016/5/10,3:45,842
2016/5/10,3:50,839
2016/5/10,3:55,846
2016/5/10,4:00,838
2016/5/10,4:05,851
2016/5/10,4:10,853
2016/5/10,4:15,859
2016/5/10,4:20,862
2016/5/10,4:25,855
2016/5/10,4:30,850
2016/5/10,4:35,857
2016/5/10,4:40,845
2016/5/10,4:45,870
2016/5/10,4:50,867
2016/5/10,4:55,850
2016/5/10,5:00,867
2016/5/10,5:05,861
2016/5/10,5:10,861
2016/5/10,5:15,856
2016/5/10,5:20,849
2016/5/10,5:25,839
2016/5/10,5:30,843
2016/5/10,5:35,842
2016/5/10,5:40,843
2016/5/10,5:45,841
2016/5/10,5:50,830
2016/5/10,5:55,840
2016/5/10,6:00,840
2016/5/10,6:05,837
2016/5/10,6:10,835
2016/5/10,6:15,835
2016/5/10,6:20,836
2016/5/10,6:25,844
2016/5/10,6:30,847
2016/5/10,6:35,852
2016/5/10,6:40,865
2016/5/10,6:45,860
2016/5/10,6:50,866
2016/5/10,6:55,876
2016/5/10,7:00,862
2016/5/10,7:05,866
2016/5/10,7:10,873
2016/5/10,7:15,872
2016/5/10,7:20,875
2016/5/10,7:25,865
2016/5/10,7:30,878
2016/5/10,7:35,882
2016/5/10,7:40,876
2016/5/10,7:45,867
2016/5/10,7:50,873
2016/5/10,7:55,871
2016/5/10,8:00,881
2016/5/10,8:05,889
2016/5/10,8:10,898
2016/5/10,8:15,887
2016/5/10,8:20,890
2016/5/10,8:25,892
2016/5/10,8:30,906
2016/5/10,8:35,917
2016/5/10,8:40,920
2016/5/10,8:45,919
2016/5/10,8:50,922
2016/5/10,8:55,935
2016/5/10,9:00,947
2016/5/10,9:05,953
2016/5/10,9:10,962
2016/5/10,9:15,967
2016/5/10,9:20,968
2016/5/10,9:25,965
2016/5/10,9:30,969
2016/5/10,9:35,979
2016/5/10,9:40,978
2016/5/10,9:45,981
2016/5/10,9:50,991
2016/5/10,9:55,995
2016/5/10,10:00,998
2016/5/10,10:05,989
2016/5/10,10:10,989
2016/5/10,10:15,988
