2016/2/6 23:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1396,18:00〜19:00,2/6,6:55
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1230,18:00〜19:00,2/6,6:55
DATE,TIME,当日実績(万kW),予測値(万kW)
2016/2/6,0:00,986,959
2016/2/6,1:00,1006,994
2016/2/6,2:00,1036,1023
2016/2/6,3:00,1049,1042
2016/2/6,4:00,1043,1048
2016/2/6,5:00,1032,1032
2016/2/6,6:00,1057,1053
2016/2/6,7:00,1118,1134
2016/2/6,8:00,1153,1167
2016/2/6,9:00,1150,1166
2016/2/6,10:00,1113,1131
2016/2/6,11:00,1108,1127
2016/2/6,12:00,1068,1106
2016/2/6,13:00,1057,1112
2016/2/6,14:00,1021,1083
2016/2/6,15:00,1022,1086
2016/2/6,16:00,1075,1099
2016/2/6,17:00,1160,1160
2016/2/6,18:00,1220,1231
2016/2/6,19:00,1206,1213
2016/2/6,20:00,1173,1169
2016/2/6,21:00,1117,1111
2016/2/6,22:00,1066,1052
2016/2/6,23:00,1003,989
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻
1376,18:00〜19:00,2/7,6:55
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1200,18:00〜19:00,2/7,6:55
メッセージＮｏ,節電お願い文
0,節電にご協力いただき、ありがとうございます。皆さまのご協力により、安定した需給状況となりそうです。
,
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/2/6,0:00,1001
2016/2/6,0:05,999
2016/2/6,0:10,998
2016/2/6,0:15,999
2016/2/6,0:20,999
2016/2/6,0:25,993
2016/2/6,0:30,988
2016/2/6,0:35,984
2016/2/6,0:40,977
2016/2/6,0:45,980
2016/2/6,0:50,969
2016/2/6,0:55,965
2016/2/6,1:00,972
2016/2/6,1:05,997
2016/2/6,1:10,997
2016/2/6,1:15,1007
2016/2/6,1:20,1004
2016/2/6,1:25,1004
2016/2/6,1:30,1007
2016/2/6,1:35,1010
2016/2/6,1:40,1013
2016/2/6,1:45,1010
2016/2/6,1:50,1010
2016/2/6,1:55,1017
2016/2/6,2:00,1023
2016/2/6,2:05,1028
2016/2/6,2:10,1030
2016/2/6,2:15,1031
2016/2/6,2:20,1031
2016/2/6,2:25,1032
2016/2/6,2:30,1032
2016/2/6,2:35,1033
2016/2/6,2:40,1040
2016/2/6,2:45,1045
2016/2/6,2:50,1050
2016/2/6,2:55,1050
2016/2/6,3:00,1047
2016/2/6,3:05,1052
2016/2/6,3:10,1049
2016/2/6,3:15,1051
2016/2/6,3:20,1044
2016/2/6,3:25,1053
2016/2/6,3:30,1054
2016/2/6,3:35,1050
2016/2/6,3:40,1050
2016/2/6,3:45,1047
2016/2/6,3:50,1047
2016/2/6,3:55,1046
2016/2/6,4:00,1044
2016/2/6,4:05,1043
2016/2/6,4:10,1043
2016/2/6,4:15,1049
