2016/7/13 17:03 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1093,19:00〜20:00,4/28,8:55,12,89
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
975,19:00〜20:00,4/28,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/28,0:00,715,726,65
2016/4/28,1:00,726,723,66
2016/4/28,2:00,772,758,71
2016/4/28,3:00,828,797,76
2016/4/28,4:00,853,821,78
2016/4/28,5:00,843,816,77
2016/4/28,6:00,841,817,77
2016/4/28,7:00,843,822,77
2016/4/28,8:00,874,845,80
2016/4/28,9:00,915,876,84
2016/4/28,10:00,943,890,86
2016/4/28,11:00,930,910,85
2016/4/28,12:00,885,878,81
2016/4/28,13:00,914,926,84
2016/4/28,14:00,928,925,85
2016/4/28,15:00,920,921,84
2016/4/28,16:00,926,938,85
2016/4/28,17:00,928,951,85
2016/4/28,18:00,939,965,86
2016/4/28,19:00,941,958,86
2016/4/28,20:00,903,910,83
2016/4/28,21:00,866,873,79
2016/4/28,22:00,826,834,76
2016/4/28,23:00,768,776,70
最大使用率(%),時間帯
86,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1066,19:00〜20:00,4/29,8:55,20,83
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
890,19:00〜20:00,4/29,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/28,0:00,739
2016/4/28,0:05,729
2016/4/28,0:10,730
2016/4/28,0:15,719
2016/4/28,0:20,719
2016/4/28,0:25,708
2016/4/28,0:30,712
2016/4/28,0:35,707
2016/4/28,0:40,703
2016/4/28,0:45,706
2016/4/28,0:50,705
2016/4/28,0:55,709
2016/4/28,1:00,718
2016/4/28,1:05,713
2016/4/28,1:10,716
2016/4/28,1:15,711
2016/4/28,1:20,723
2016/4/28,1:25,720
2016/4/28,1:30,720
2016/4/28,1:35,720
2016/4/28,1:40,739
2016/4/28,1:45,743
2016/4/28,1:50,747
2016/4/28,1:55,746
2016/4/28,2:00,752
2016/4/28,2:05,742
2016/4/28,2:10,756
2016/4/28,2:15,768
2016/4/28,2:20,769
2016/4/28,2:25,780
2016/4/28,2:30,772
2016/4/28,2:35,783
2016/4/28,2:40,789
2016/4/28,2:45,784
2016/4/28,2:50,785
2016/4/28,2:55,789
2016/4/28,3:00,791
2016/4/28,3:05,807
2016/4/28,3:10,814
2016/4/28,3:15,819
2016/4/28,3:20,822
2016/4/28,3:25,838
2016/4/28,3:30,834
2016/4/28,3:35,843
2016/4/28,3:40,842
2016/4/28,3:45,841
2016/4/28,3:50,840
2016/4/28,3:55,844
2016/4/28,4:00,851
2016/4/28,4:05,846
2016/4/28,4:10,847
2016/4/28,4:15,848
2016/4/28,4:20,857
2016/4/28,4:25,852
2016/4/28,4:30,854
2016/4/28,4:35,857
2016/4/28,4:40,847
2016/4/28,4:45,848
2016/4/28,4:50,862
2016/4/28,4:55,866
2016/4/28,5:00,858
2016/4/28,5:05,851
