2016/7/13 17:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1153,19:00〜20:00,4/10,8:55,26,80
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
918,19:00〜20:00,4/10,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/10,0:00,694,715,60
2016/4/10,1:00,718,725,62
2016/4/10,2:00,780,786,68
2016/4/10,3:00,826,858,72
2016/4/10,4:00,842,875,73
2016/4/10,5:00,810,860,70
2016/4/10,6:00,751,832,65
2016/4/10,7:00,728,794,63
2016/4/10,8:00,724,755,63
2016/4/10,9:00,745,758,65
2016/4/10,10:00,739,763,64
2016/4/10,11:00,729,749,63
2016/4/10,12:00,732,743,63
2016/4/10,13:00,723,737,63
2016/4/10,14:00,715,736,62
2016/4/10,15:00,725,739,63
2016/4/10,16:00,742,777,64
2016/4/10,17:00,813,838,71
2016/4/10,18:00,889,894,77
2016/4/10,19:00,910,916,79
2016/4/10,20:00,879,893,76
2016/4/10,21:00,834,854,72
2016/4/10,22:00,767,817,67
2016/4/10,23:00,719,764,62
最大使用率(%),時間帯
79,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1244,19:00〜20:00,4/11,8:55,24,81
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1007,19:00〜20:00,4/11,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/10,0:00,717
2016/4/10,0:05,722
2016/4/10,0:10,710
2016/4/10,0:15,699
2016/4/10,0:20,703
2016/4/10,0:25,681
2016/4/10,0:30,693
2016/4/10,0:35,682
2016/4/10,0:40,688
2016/4/10,0:45,681
2016/4/10,0:50,677
2016/4/10,0:55,675
2016/4/10,1:00,693
2016/4/10,1:05,708
2016/4/10,1:10,701
2016/4/10,1:15,701
2016/4/10,1:20,706
2016/4/10,1:25,721
2016/4/10,1:30,715
2016/4/10,1:35,719
2016/4/10,1:40,728
2016/4/10,1:45,729
2016/4/10,1:50,740
2016/4/10,1:55,750
2016/4/10,2:00,758
2016/4/10,2:05,761
2016/4/10,2:10,752
2016/4/10,2:15,761
2016/4/10,2:20,778
2016/4/10,2:25,784
2016/4/10,2:30,774
2016/4/10,2:35,792
2016/4/10,2:40,798
2016/4/10,2:45,794
2016/4/10,2:50,797
2016/4/10,2:55,809
2016/4/10,3:00,810
2016/4/10,3:05,802
2016/4/10,3:10,811
2016/4/10,3:15,821
2016/4/10,3:20,822
2016/4/10,3:25,834
2016/4/10,3:30,831
2016/4/10,3:35,826
2016/4/10,3:40,833
2016/4/10,3:45,842
2016/4/10,3:50,846
2016/4/10,3:55,841
2016/4/10,4:00,844
2016/4/10,4:05,831
2016/4/10,4:10,849
2016/4/10,4:15,849
2016/4/10,4:20,844
2016/4/10,4:25,850
2016/4/10,4:30,848
2016/4/10,4:35,840
2016/4/10,4:40,836
2016/4/10,4:45,855
2016/4/10,4:50,834
2016/4/10,4:55,830
2016/4/10,5:00,827
2016/4/10,5:05,825
2016/4/10,5:10,838
2016/4/10,5:15,839
2016/4/10,5:20,827
2016/4/10,5:25,810
2016/4/10,5:30,807
2016/4/10,5:35,801
2016/4/10,5:40,791
2016/4/10,5:45,806
2016/4/10,5:50,777
2016/4/10,5:55,771
2016/4/10,6:00,781
2016/4/10,6:05,768
2016/4/10,6:10,768
2016/4/10,6:15,764
2016/4/10,6:20,759
2016/4/10,6:25,751
2016/4/10,6:30,745
2016/4/10,6:35,735
2016/4/10,6:40,745
2016/4/10,6:45,732
2016/4/10,6:50,737
2016/4/10,6:55,729
2016/4/10,7:00,734
2016/4/10,7:05,744
2016/4/10,7:10,736
2016/4/10,7:15,740
2016/4/10,7:20,728
2016/4/10,7:25,740
2016/4/10,7:30,726
2016/4/10,7:35,729
2016/4/10,7:40,721
2016/4/10,7:45,711
2016/4/10,7:50,715
2016/4/10,7:55,711
2016/4/10,8:00,713
2016/4/10,8:05,722
2016/4/10,8:10,722
2016/4/10,8:15,730
2016/4/10,8:20,730
2016/4/10,8:25,717
2016/4/10,8:30,717
2016/4/10,8:35,730
2016/4/10,8:40,727
2016/4/10,8:45,727
2016/4/10,8:50,730
2016/4/10,8:55,724
2016/4/10,9:00,739
2016/4/10,9:05,744
2016/4/10,9:10,732
2016/4/10,9:15,753
2016/4/10,9:20,748
2016/4/10,9:25,744
2016/4/10,9:30,745
2016/4/10,9:35,746
2016/4/10,9:40,744
2016/4/10,9:45,740
2016/4/10,9:50,747
2016/4/10,9:55,755
2016/4/10,10:00,753
2016/4/10,10:05,747
2016/4/10,10:10,744
2016/4/10,10:15,743
2016/4/10,10:20,740
2016/4/10,10:25,751
2016/4/10,10:30,731
2016/4/10,10:35,738
2016/4/10,10:40,732
2016/4/10,10:45,729
2016/4/10,10:50,741
2016/4/10,10:55,724
2016/4/10,11:00,735
2016/4/10,11:05,739
2016/4/10,11:10,736
2016/4/10,11:15,727
2016/4/10,11:20,729
2016/4/10,11:25,739
2016/4/10,11:30,716
2016/4/10,11:35,710
2016/4/10,11:40,725
2016/4/10,11:45,731
2016/4/10,11:50,728
2016/4/10,11:55,734
2016/4/10,12:00,743
2016/4/10,12:05,749
2016/4/10,12:10,737
2016/4/10,12:15,720
2016/4/10,12:20,709
2016/4/10,12:25,728
2016/4/10,12:30,732
2016/4/10,12:35,726
2016/4/10,12:40,743
2016/4/10,12:45,715
2016/4/10,12:50,738
2016/4/10,12:55,741
2016/4/10,13:00,733
2016/4/10,13:05,735
2016/4/10,13:10,729
2016/4/10,13:15,719
2016/4/10,13:20,734
2016/4/10,13:25,731
2016/4/10,13:30,730
2016/4/10,13:35,712
2016/4/10,13:40,707
2016/4/10,13:45,720
2016/4/10,13:50,712
2016/4/10,13:55,719
2016/4/10,14:00,723
2016/4/10,14:05,702
2016/4/10,14:10,713
2016/4/10,14:15,692
2016/4/10,14:20,705
2016/4/10,14:25,724
2016/4/10,14:30,726
2016/4/10,14:35,745
2016/4/10,14:40,730
2016/4/10,14:45,692
2016/4/10,14:50,707
2016/4/10,14:55,723
2016/4/10,15:00,719
2016/4/10,15:05,730
2016/4/10,15:10,721
2016/4/10,15:15,713
2016/4/10,15:20,713
2016/4/10,15:25,725
2016/4/10,15:30,728
2016/4/10,15:35,728
2016/4/10,15:40,723
2016/4/10,15:45,729
2016/4/10,15:50,739
2016/4/10,15:55,739
2016/4/10,16:00,739
2016/4/10,16:05,722
2016/4/10,16:10,713
2016/4/10,16:15,729
2016/4/10,16:20,736
2016/4/10,16:25,739
2016/4/10,16:30,737
2016/4/10,16:35,748
2016/4/10,16:40,752
2016/4/10,16:45,752
2016/4/10,16:50,759
2016/4/10,16:55,773
2016/4/10,17:00,771
2016/4/10,17:05,779
2016/4/10,17:10,806
2016/4/10,17:15,792
2016/4/10,17:20,801
2016/4/10,17:25,823
2016/4/10,17:30,819
2016/4/10,17:35,829
2016/4/10,17:40,830
2016/4/10,17:45,826
2016/4/10,17:50,836
2016/4/10,17:55,844
2016/4/10,18:00,860
2016/4/10,18:05,871
2016/4/10,18:10,875
2016/4/10,18:15,870
2016/4/10,18:20,881
2016/4/10,18:25,885
2016/4/10,18:30,897
2016/4/10,18:35,896
