2016/7/14 15:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1334,14:00〜15:00,6/7,8:55,22,82
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1089,14:00〜15:00,6/7,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/6/7,0:00,763,689,57
2016/6/7,1:00,759,686,57
2016/6/7,2:00,789,727,59
2016/6/7,3:00,826,785,62
2016/6/7,4:00,867,821,65
2016/6/7,5:00,870,823,65
2016/6/7,6:00,872,812,65
2016/6/7,7:00,883,821,66
2016/6/7,8:00,935,859,70
2016/6/7,9:00,985,902,74
2016/6/7,10:00,1019,929,76
2016/6/7,11:00,1055,950,79
2016/6/7,12:00,1048,913,79
2016/6/7,13:00,1088,986,82
2016/6/7,14:00,1098,982,82
2016/6/7,15:00,1096,964,82
2016/6/7,16:00,1107,984,83
2016/6/7,17:00,1081,985,81
2016/6/7,18:00,1058,1000,79
2016/6/7,19:00,1048,998,79
2016/6/7,20:00,1012,965,76
2016/6/7,21:00,962,917,72
2016/6/7,22:00,905,884,68
2016/6/7,23:00,839,823,63
最大使用率(%),時間帯
83,16:00〜17:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1405,14:00〜15:00,6/8,8:55,25,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1128,14:00〜15:00,6/8,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/6/7,0:00,759
2016/6/7,0:05,767
2016/6/7,0:10,768
2016/6/7,0:15,751
2016/6/7,0:20,754
2016/6/7,0:25,764
2016/6/7,0:30,741
2016/6/7,0:35,750
2016/6/7,0:40,732
2016/6/7,0:45,725
2016/6/7,0:50,724
2016/6/7,0:55,734
2016/6/7,1:00,738
2016/6/7,1:05,755
2016/6/7,1:10,744
2016/6/7,1:15,760
2016/6/7,1:20,740
2016/6/7,1:25,741
2016/6/7,1:30,740
2016/6/7,1:35,730
2016/6/7,1:40,742
2016/6/7,1:45,749
2016/6/7,1:50,750
2016/6/7,1:55,757
2016/6/7,2:00,757
2016/6/7,2:05,755
2016/6/7,2:10,770
2016/6/7,2:15,762
2016/6/7,2:20,770
2016/6/7,2:25,770
2016/6/7,2:30,768
2016/6/7,2:35,774
2016/6/7,2:40,783
2016/6/7,2:45,793
2016/6/7,2:50,790
2016/6/7,2:55,791
2016/6/7,3:00,789
2016/6/7,3:05,796
2016/6/7,3:10,799
2016/6/7,3:15,797
2016/6/7,3:20,799
2016/6/7,3:25,809
2016/6/7,3:30,806
2016/6/7,3:35,807
2016/6/7,3:40,835
2016/6/7,3:45,834
2016/6/7,3:50,836
2016/6/7,3:55,836
2016/6/7,4:00,847
2016/6/7,4:05,849
2016/6/7,4:10,855
2016/6/7,4:15,847
2016/6/7,4:20,853
2016/6/7,4:25,847
2016/6/7,4:30,848
2016/6/7,4:35,852
2016/6/7,4:40,866
2016/6/7,4:45,860
2016/6/7,4:50,853
2016/6/7,4:55,860
2016/6/7,5:00,864
2016/6/7,5:05,862
2016/6/7,5:10,871
2016/6/7,5:15,852
2016/6/7,5:20,854
2016/6/7,5:25,868
2016/6/7,5:30,860
2016/6/7,5:35,845
2016/6/7,5:40,851
2016/6/7,5:45,851
2016/6/7,5:50,848
2016/6/7,5:55,846
2016/6/7,6:00,852
2016/6/7,6:05,855
2016/6/7,6:10,845
2016/6/7,6:15,855
2016/6/7,6:20,859
2016/6/7,6:25,853
2016/6/7,6:30,851
2016/6/7,6:35,862
2016/6/7,6:40,860
2016/6/7,6:45,866
2016/6/7,6:50,854
2016/6/7,6:55,854
2016/6/7,7:00,872
2016/6/7,7:05,879
2016/6/7,7:10,868
2016/6/7,7:15,856
2016/6/7,7:20,867
2016/6/7,7:25,860
2016/6/7,7:30,863
2016/6/7,7:35,872
2016/6/7,7:40,858
2016/6/7,7:45,849
2016/6/7,7:50,861
2016/6/7,7:55,856
2016/6/7,8:00,853
2016/6/7,8:05,872
2016/6/7,8:10,891
2016/6/7,8:15,904
2016/6/7,8:20,896
2016/6/7,8:25,890
2016/6/7,8:30,913
2016/6/7,8:35,915
2016/6/7,8:40,926
2016/6/7,8:45,928
2016/6/7,8:50,941
2016/6/7,8:55,946
2016/6/7,9:00,945
2016/6/7,9:05,958
2016/6/7,9:10,932
2016/6/7,9:15,928
2016/6/7,9:20,934
2016/6/7,9:25,931
2016/6/7,9:30,940
2016/6/7,9:35,963
2016/6/7,9:40,959
2016/6/7,9:45,958
2016/6/7,9:50,969
2016/6/7,9:55,973
2016/6/7,10:00,979
2016/6/7,10:05,954
2016/6/7,10:10,959
2016/6/7,10:15,988
2016/6/7,10:20,993
2016/6/7,10:25,962
2016/6/7,10:30,985
2016/6/7,10:35,982
2016/6/7,10:40,989
2016/6/7,10:45,996
2016/6/7,10:50,955
2016/6/7,10:55,1016
2016/6/7,11:00,1030
2016/6/7,11:05,1016
2016/6/7,11:10,1042
2016/6/7,11:15,1022
2016/6/7,11:20,978
2016/6/7,11:25,1023
2016/6/7,11:30,992
2016/6/7,11:35,1003
2016/6/7,11:40,1028
2016/6/7,11:45,1022
2016/6/7,11:50,1025
2016/6/7,11:55,1000
2016/6/7,12:00,991
2016/6/7,12:05,1004
2016/6/7,12:10,1018
2016/6/7,12:15,997
2016/6/7,12:20,1006
2016/6/7,12:25,1012
2016/6/7,12:30,1026
2016/6/7,12:35,1031
2016/6/7,12:40,999
2016/6/7,12:45,1002
2016/6/7,12:50,1033
2016/6/7,12:55,1023
2016/6/7,13:00,1029
2016/6/7,13:05,1041
2016/6/7,13:10,1041
2016/6/7,13:15,1041
2016/6/7,13:20,1040
2016/6/7,13:25,1043
2016/6/7,13:30,1022
2016/6/7,13:35,1059
2016/6/7,13:40,1065
2016/6/7,13:45,1042
2016/6/7,13:50,1058
2016/6/7,13:55,1081
2016/6/7,14:00,1062
2016/6/7,14:05,1068
2016/6/7,14:10,1043
2016/6/7,14:15,1037
2016/6/7,14:20,1066
2016/6/7,14:25,1074
2016/6/7,14:30,1057
2016/6/7,14:35,1062
2016/6/7,14:40,1047
2016/6/7,14:45,1049
2016/6/7,14:50,1053
2016/6/7,14:55,1058
2016/6/7,15:00,1041
2016/6/7,15:05,1047
2016/6/7,15:10,1046
2016/6/7,15:15,1045
2016/6/7,15:20,1033
2016/6/7,15:25,1054
2016/6/7,15:30,1040
2016/6/7,15:35,1060
2016/6/7,15:40,1062
2016/6/7,15:45,1073
2016/6/7,15:50,1090
2016/6/7,15:55,1083
2016/6/7,16:00,1062
2016/6/7,16:05,1073
2016/6/7,16:10,1069
2016/6/7,16:15,1078
2016/6/7,16:20,1083
2016/6/7,16:25,1087
2016/6/7,16:30,1065
2016/6/7,16:35,1064
2016/6/7,16:40,1062
2016/6/7,16:45,1051
2016/6/7,16:50,1066
2016/6/7,16:55,1076
2016/6/7,17:00,1057
2016/6/7,17:05,1057
2016/6/7,17:10,1048
2016/6/7,17:15,1052
2016/6/7,17:20,1065
2016/6/7,17:25,1054
2016/6/7,17:30,1046
2016/6/7,17:35,1050
2016/6/7,17:40,1042
2016/6/7,17:45,1043
2016/6/7,17:50,1041
2016/6/7,17:55,1034
2016/6/7,18:00,1029
2016/6/7,18:05,1042
2016/6/7,18:10,1034
2016/6/7,18:15,1030
2016/6/7,18:20,1034
2016/6/7,18:25,1031
2016/6/7,18:30,1035
2016/6/7,18:35,1025
