2016/7/13 17:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1226,19:00〜20:00,4/7,8:55,23,82
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
999,19:00〜20:00,4/7,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/7,0:00,766,777,62
2016/4/7,1:00,780,779,64
2016/4/7,2:00,827,822,67
2016/4/7,3:00,886,858,72
2016/4/7,4:00,901,880,73
2016/4/7,5:00,884,865,72
2016/4/7,6:00,881,865,72
2016/4/7,7:00,914,871,75
2016/4/7,8:00,958,872,78
2016/4/7,9:00,1006,891,82
2016/4/7,10:00,1023,892,83
2016/4/7,11:00,1029,892,84
2016/4/7,12:00,976,866,80
2016/4/7,13:00,1015,891,83
2016/4/7,14:00,1022,902,83
2016/4/7,15:00,1013,902,83
2016/4/7,16:00,1013,941,83
2016/4/7,17:00,1009,967,82
2016/4/7,18:00,1018,999,83
2016/4/7,19:00,993,993,81
2016/4/7,20:00,956,958,78
2016/4/7,21:00,905,914,74
2016/4/7,22:00,847,870,69
2016/4/7,23:00,790,816,64
最大使用率(%),時間帯
84,11:00〜12:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1246,19:00〜20:00,4/8,8:55,24,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1001,19:00〜20:00,4/8,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/7,0:00,789
2016/4/7,0:05,783
2016/4/7,0:10,779
2016/4/7,0:15,765
2016/4/7,0:20,775
2016/4/7,0:25,763
2016/4/7,0:30,762
2016/4/7,0:35,761
2016/4/7,0:40,763
2016/4/7,0:45,761
2016/4/7,0:50,752
2016/4/7,0:55,741
2016/4/7,1:00,760
2016/4/7,1:05,768
2016/4/7,1:10,779
2016/4/7,1:15,776
2016/4/7,1:20,776
2016/4/7,1:25,769
2016/4/7,1:30,779
2016/4/7,1:35,787
2016/4/7,1:40,783
2016/4/7,1:45,794
2016/4/7,1:50,795
2016/4/7,1:55,788
2016/4/7,2:00,788
2016/4/7,2:05,804
2016/4/7,2:10,817
2016/4/7,2:15,819
2016/4/7,2:20,815
2016/4/7,2:25,822
2016/4/7,2:30,830
2016/4/7,2:35,833
2016/4/7,2:40,846
2016/4/7,2:45,842
2016/4/7,2:50,856
2016/4/7,2:55,855
2016/4/7,3:00,863
2016/4/7,3:05,876
2016/4/7,3:10,874
2016/4/7,3:15,880
2016/4/7,3:20,881
2016/4/7,3:25,893
2016/4/7,3:30,886
2016/4/7,3:35,876
2016/4/7,3:40,892
2016/4/7,3:45,895
2016/4/7,3:50,906
2016/4/7,3:55,907
2016/4/7,4:00,893
2016/4/7,4:05,904
2016/4/7,4:10,909
2016/4/7,4:15,911
2016/4/7,4:20,902
2016/4/7,4:25,895
2016/4/7,4:30,894
2016/4/7,4:35,902
2016/4/7,4:40,911
2016/4/7,4:45,907
2016/4/7,4:50,903
2016/4/7,4:55,889
2016/4/7,5:00,888
2016/4/7,5:05,900
