2016/7/13 17:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1246,19:00〜20:00,4/8,8:55,24,80
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1001,19:00〜20:00,4/8,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/8,0:00,731,750,59
2016/4/8,1:00,750,754,60
2016/4/8,2:00,799,814,64
2016/4/8,3:00,865,870,69
2016/4/8,4:00,883,895,71
2016/4/8,5:00,883,890,71
2016/4/8,6:00,888,884,71
2016/4/8,7:00,892,861,72
2016/4/8,8:00,909,854,73
2016/4/8,9:00,934,890,75
2016/4/8,10:00,944,889,76
2016/4/8,11:00,950,884,76
2016/4/8,12:00,892,840,72
2016/4/8,13:00,928,861,74
2016/4/8,14:00,929,854,75
2016/4/8,15:00,915,857,73
2016/4/8,16:00,922,878,74
2016/4/8,17:00,929,911,75
2016/4/8,18:00,967,967,78
2016/4/8,19:00,980,990,79
2016/4/8,20:00,938,957,75
2016/4/8,21:00,893,911,72
2016/4/8,22:00,862,876,69
2016/4/8,23:00,817,821,66
最大使用率(%),時間帯
79,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1159,19:00〜20:00,4/9,8:55,23,81
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
940,19:00〜20:00,4/9,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/8,0:00,736
2016/4/8,0:05,752
2016/4/8,0:10,745
2016/4/8,0:15,750
2016/4/8,0:20,735
2016/4/8,0:25,727
2016/4/8,0:30,730
2016/4/8,0:35,720
2016/4/8,0:40,732
2016/4/8,0:45,721
2016/4/8,0:50,715
2016/4/8,0:55,708
2016/4/8,1:00,725
2016/4/8,1:05,740
2016/4/8,1:10,742
2016/4/8,1:15,748
2016/4/8,1:20,738
2016/4/8,1:25,735
2016/4/8,1:30,757
2016/4/8,1:35,759
2016/4/8,1:40,763
2016/4/8,1:45,754
2016/4/8,1:50,757
2016/4/8,1:55,778
2016/4/8,2:00,776
2016/4/8,2:05,790
2016/4/8,2:10,775
2016/4/8,2:15,792
2016/4/8,2:20,795
2016/4/8,2:25,800
2016/4/8,2:30,792
2016/4/8,2:35,810
2016/4/8,2:40,804
2016/4/8,2:45,814
2016/4/8,2:50,822
2016/4/8,2:55,823
2016/4/8,3:00,846
2016/4/8,3:05,847
2016/4/8,3:10,858
2016/4/8,3:15,860
2016/4/8,3:20,861
2016/4/8,3:25,865
2016/4/8,3:30,874
2016/4/8,3:35,873
2016/4/8,3:40,877
2016/4/8,3:45,878
2016/4/8,3:50,876
2016/4/8,3:55,869
2016/4/8,4:00,876
2016/4/8,4:05,872
2016/4/8,4:10,868
2016/4/8,4:15,878
2016/4/8,4:20,883
2016/4/8,4:25,890
2016/4/8,4:30,877
2016/4/8,4:35,893
2016/4/8,4:40,887
2016/4/8,4:45,892
2016/4/8,4:50,892
2016/4/8,4:55,894
2016/4/8,5:00,893
2016/4/8,5:05,884
2016/4/8,5:10,885
2016/4/8,5:15,899
2016/4/8,5:20,890
2016/4/8,5:25,889
2016/4/8,5:30,884
2016/4/8,5:35,878
2016/4/8,5:40,882
2016/4/8,5:45,881
2016/4/8,5:50,872
2016/4/8,5:55,864
2016/4/8,6:00,872
2016/4/8,6:05,875
2016/4/8,6:10,891
2016/4/8,6:15,885
2016/4/8,6:20,891
2016/4/8,6:25,897
2016/4/8,6:30,881
2016/4/8,6:35,896
2016/4/8,6:40,893
2016/4/8,6:45,895
2016/4/8,6:50,891
2016/4/8,6:55,886
2016/4/8,7:00,900
2016/4/8,7:05,901
2016/4/8,7:10,901
2016/4/8,7:15,904
2016/4/8,7:20,884
2016/4/8,7:25,888
2016/4/8,7:30,892
2016/4/8,7:35,891
2016/4/8,7:40,893
2016/4/8,7:45,878
2016/4/8,7:50,879
2016/4/8,7:55,892
2016/4/8,8:00,893
2016/4/8,8:05,904
2016/4/8,8:10,902
2016/4/8,8:15,890
2016/4/8,8:20,904
2016/4/8,8:25,903
2016/4/8,8:30,911
2016/4/8,8:35,915
2016/4/8,8:40,914
2016/4/8,8:45,916
2016/4/8,8:50,925
2016/4/8,8:55,926
2016/4/8,9:00,937
2016/4/8,9:05,937
2016/4/8,9:10,920
2016/4/8,9:15,922
2016/4/8,9:20,921
2016/4/8,9:25,924
2016/4/8,9:30,928
2016/4/8,9:35,941
2016/4/8,9:40,941
2016/4/8,9:45,940
2016/4/8,9:50,944
2016/4/8,9:55,944
2016/4/8,10:00,951
2016/4/8,10:05,938
2016/4/8,10:10,944
2016/4/8,10:15,936
2016/4/8,10:20,944
2016/4/8,10:25,943
2016/4/8,10:30,946
2016/4/8,10:35,953
2016/4/8,10:40,944
2016/4/8,10:45,948
2016/4/8,10:50,945
2016/4/8,10:55,940
2016/4/8,11:00,942
2016/4/8,11:05,944
2016/4/8,11:10,956
2016/4/8,11:15,950
2016/4/8,11:20,950
2016/4/8,11:25,954
2016/4/8,11:30,956
2016/4/8,11:35,939
2016/4/8,11:40,939
2016/4/8,11:45,955
2016/4/8,11:50,958
2016/4/8,11:55,948
2016/4/8,12:00,919
2016/4/8,12:05,901
2016/4/8,12:10,896
2016/4/8,12:15,891
2016/4/8,12:20,890
2016/4/8,12:25,887
2016/4/8,12:30,889
2016/4/8,12:35,877
2016/4/8,12:40,871
2016/4/8,12:45,889
2016/4/8,12:50,897
2016/4/8,12:55,896
2016/4/8,13:00,900
2016/4/8,13:05,927
2016/4/8,13:10,920
2016/4/8,13:15,940
2016/4/8,13:20,911
2016/4/8,13:25,938
2016/4/8,13:30,921
2016/4/8,13:35,933
2016/4/8,13:40,929
2016/4/8,13:45,918
2016/4/8,13:50,956
2016/4/8,13:55,939
2016/4/8,14:00,940
2016/4/8,14:05,920
2016/4/8,14:10,942
2016/4/8,14:15,924
2016/4/8,14:20,932
2016/4/8,14:25,938
2016/4/8,14:30,915
2016/4/8,14:35,937
2016/4/8,14:40,926
2016/4/8,14:45,934
2016/4/8,14:50,924
2016/4/8,14:55,920
2016/4/8,15:00,909
2016/4/8,15:05,908
2016/4/8,15:10,912
2016/4/8,15:15,917
2016/4/8,15:20,914
2016/4/8,15:25,908
2016/4/8,15:30,918
2016/4/8,15:35,919
2016/4/8,15:40,921
2016/4/8,15:45,914
2016/4/8,15:50,922
2016/4/8,15:55,927
2016/4/8,16:00,918
2016/4/8,16:05,920
2016/4/8,16:10,915
2016/4/8,16:15,908
2016/4/8,16:20,913
2016/4/8,16:25,930
2016/4/8,16:30,923
2016/4/8,16:35,929
2016/4/8,16:40,922
2016/4/8,16:45,925
2016/4/8,16:50,932
2016/4/8,16:55,929
2016/4/8,17:00,926
2016/4/8,17:05,911
2016/4/8,17:10,921
2016/4/8,17:15,912
2016/4/8,17:20,924
2016/4/8,17:25,923
2016/4/8,17:30,926
2016/4/8,17:35,929
2016/4/8,17:40,934
2016/4/8,17:45,940
2016/4/8,17:50,946
2016/4/8,17:55,950
2016/4/8,18:00,951
2016/4/8,18:05,950
2016/4/8,18:10,943
2016/4/8,18:15,946
2016/4/8,18:20,952
2016/4/8,18:25,960
2016/4/8,18:30,967
2016/4/8,18:35,974
2016/4/8,18:40,986
2016/4/8,18:45,984
2016/4/8,18:50,998
2016/4/8,18:55,991
2016/4/8,19:00,992
2016/4/8,19:05,994
2016/4/8,19:10,987
2016/4/8,19:15,983
2016/4/8,19:20,988
2016/4/8,19:25,986
2016/4/8,19:30,978
2016/4/8,19:35,976
2016/4/8,19:40,967
2016/4/8,19:45,972
2016/4/8,19:50,978
2016/4/8,19:55,965
2016/4/8,20:00,961
2016/4/8,20:05,959
2016/4/8,20:10,953
2016/4/8,20:15,943
2016/4/8,20:20,944
2016/4/8,20:25,939
2016/4/8,20:30,932
2016/4/8,20:35,929
2016/4/8,20:40,927
2016/4/8,20:45,925
2016/4/8,20:50,926
2016/4/8,20:55,921
2016/4/8,21:00,908
2016/4/8,21:05,910
2016/4/8,21:10,910
2016/4/8,21:15,907
2016/4/8,21:20,907
2016/4/8,21:25,896
2016/4/8,21:30,898
2016/4/8,21:35,887
2016/4/8,21:40,884
2016/4/8,21:45,873
2016/4/8,21:50,868
2016/4/8,21:55,867
2016/4/8,22:00,857
2016/4/8,22:05,886
2016/4/8,22:10,880
2016/4/8,22:15,876
2016/4/8,22:20,866
2016/4/8,22:25,864
2016/4/8,22:30,862
2016/4/8,22:35,865
2016/4/8,22:40,851
2016/4/8,22:45,852
2016/4/8,22:50,848
2016/4/8,22:55,842
2016/4/8,23:00,831
2016/4/8,23:05,840
2016/4/8,23:10,828
2016/4/8,23:15,836
2016/4/8,23:20,818
2016/4/8,23:25,818
2016/4/8,23:30,824
2016/4/8,23:35,799
2016/4/8,23:40,806
2016/4/8,23:45,808
2016/4/8,23:50,798
2016/4/8,23:55,795
