2016/7/13 17:03 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1142,19:00〜20:00,4/24,8:55,31,76
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
870,19:00〜20:00,4/24,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/24,0:00,693,692,61
2016/4/24,1:00,704,710,62
2016/4/24,2:00,748,767,65
2016/4/24,3:00,798,815,70
2016/4/24,4:00,824,825,72
2016/4/24,5:00,797,794,70
2016/4/24,6:00,752,749,66
2016/4/24,7:00,741,734,65
2016/4/24,8:00,750,725,66
2016/4/24,9:00,774,735,68
2016/4/24,10:00,779,732,68
2016/4/24,11:00,775,724,68
2016/4/24,12:00,767,739,67
2016/4/24,13:00,753,735,66
2016/4/24,14:00,750,737,66
2016/4/24,15:00,749,745,66
2016/4/24,16:00,767,774,67
2016/4/24,17:00,808,822,71
2016/4/24,18:00,858,863,75
2016/4/24,19:00,881,866,77
2016/4/24,20:00,854,845,75
2016/4/24,21:00,813,814,71
2016/4/24,22:00,759,785,66
2016/4/24,23:00,703,747,62
最大使用率(%),時間帯
77,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1201,19:00〜20:00,4/25,8:55,27,79
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
945,19:00〜20:00,4/25,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/24,0:00,711
2016/4/24,0:05,702
2016/4/24,0:10,693
2016/4/24,0:15,704
2016/4/24,0:20,695
2016/4/24,0:25,699
2016/4/24,0:30,691
2016/4/24,0:35,685
2016/4/24,0:40,693
2016/4/24,0:45,685
2016/4/24,0:50,675
2016/4/24,0:55,678
2016/4/24,1:00,693
2016/4/24,1:05,697
2016/4/24,1:10,698
2016/4/24,1:15,700
2016/4/24,1:20,694
2016/4/24,1:25,692
2016/4/24,1:30,708
2016/4/24,1:35,708
2016/4/24,1:40,714
2016/4/24,1:45,714
2016/4/24,1:50,714
2016/4/24,1:55,715
2016/4/24,2:00,724
2016/4/24,2:05,736
2016/4/24,2:10,735
2016/4/24,2:15,744
2016/4/24,2:20,741
2016/4/24,2:25,747
2016/4/24,2:30,758
2016/4/24,2:35,753
2016/4/24,2:40,769
2016/4/24,2:45,748
2016/4/24,2:50,765
2016/4/24,2:55,764
2016/4/24,3:00,780
2016/4/24,3:05,783
2016/4/24,3:10,783
2016/4/24,3:15,789
2016/4/24,3:20,785
2016/4/24,3:25,804
2016/4/24,3:30,814
2016/4/24,3:35,800
2016/4/24,3:40,795
2016/4/24,3:45,809
2016/4/24,3:50,812
2016/4/24,3:55,819
2016/4/24,4:00,822
2016/4/24,4:05,817
2016/4/24,4:10,828
2016/4/24,4:15,831
2016/4/24,4:20,820
2016/4/24,4:25,819
2016/4/24,4:30,820
2016/4/24,4:35,814
2016/4/24,4:40,841
2016/4/24,4:45,819
2016/4/24,4:50,830
2016/4/24,4:55,826
2016/4/24,5:00,819
2016/4/24,5:05,823
