2016/7/13 17:03 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1149,19:00〜20:00,4/21,8:55,22,82
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
941,19:00〜20:00,4/21,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/21,0:00,711,725,62
2016/4/21,1:00,727,725,63
2016/4/21,2:00,767,771,67
2016/4/21,3:00,818,825,71
2016/4/21,4:00,848,842,74
2016/4/21,5:00,838,824,73
2016/4/21,6:00,848,820,74
2016/4/21,7:00,872,841,76
2016/4/21,8:00,921,870,80
2016/4/21,9:00,986,906,86
2016/4/21,10:00,999,922,87
2016/4/21,11:00,1006,927,88
2016/4/21,12:00,940,889,82
2016/4/21,13:00,970,918,84
2016/4/21,14:00,983,925,86
2016/4/21,15:00,978,920,85
2016/4/21,16:00,980,924,85
2016/4/21,17:00,976,927,85
2016/4/21,18:00,976,940,85
2016/4/21,19:00,957,929,83
2016/4/21,20:00,912,901,79
2016/4/21,21:00,865,867,75
2016/4/21,22:00,820,828,71
2016/4/21,23:00,766,787,67
最大使用率(%),時間帯
88,11:00〜12:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1158,19:00〜20:00,4/22,8:55,24,81
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
934,19:00〜20:00,4/22,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/21,0:00,739
2016/4/21,0:05,717
2016/4/21,0:10,721
2016/4/21,0:15,721
2016/4/21,0:20,705
2016/4/21,0:25,710
2016/4/21,0:30,711
2016/4/21,0:35,701
2016/4/21,0:40,703
2016/4/21,0:45,706
2016/4/21,0:50,705
2016/4/21,0:55,698
2016/4/21,1:00,706
2016/4/21,1:05,715
2016/4/21,1:10,719
2016/4/21,1:15,717
2016/4/21,1:20,730
2016/4/21,1:25,722
2016/4/21,1:30,728
2016/4/21,1:35,735
2016/4/21,1:40,738
2016/4/21,1:45,743
2016/4/21,1:50,733
2016/4/21,1:55,742
2016/4/21,2:00,750
2016/4/21,2:05,759
2016/4/21,2:10,764
2016/4/21,2:15,764
2016/4/21,2:20,759
2016/4/21,2:25,758
2016/4/21,2:30,761
2016/4/21,2:35,771
2016/4/21,2:40,769
2016/4/21,2:45,770
2016/4/21,2:50,783
2016/4/21,2:55,791
2016/4/21,3:00,789
2016/4/21,3:05,800
2016/4/21,3:10,797
2016/4/21,3:15,803
2016/4/21,3:20,814
2016/4/21,3:25,822
2016/4/21,3:30,821
2016/4/21,3:35,827
2016/4/21,3:40,831
2016/4/21,3:45,838
2016/4/21,3:50,836
2016/4/21,3:55,838
2016/4/21,4:00,838
2016/4/21,4:05,840
2016/4/21,4:10,846
2016/4/21,4:15,853
2016/4/21,4:20,859
2016/4/21,4:25,846
2016/4/21,4:30,837
2016/4/21,4:35,853
2016/4/21,4:40,864
2016/4/21,4:45,855
2016/4/21,4:50,848
2016/4/21,4:55,848
2016/4/21,5:00,850
2016/4/21,5:05,848
2016/4/21,5:10,853
2016/4/21,5:15,842
2016/4/21,5:20,834
2016/4/21,5:25,835
2016/4/21,5:30,835
2016/4/21,5:35,835
2016/4/21,5:40,831
2016/4/21,5:45,830
2016/4/21,5:50,837
2016/4/21,5:55,834
2016/4/21,6:00,835
2016/4/21,6:05,832
2016/4/21,6:10,844
2016/4/21,6:15,839
2016/4/21,6:20,846
2016/4/21,6:25,849
2016/4/21,6:30,855
2016/4/21,6:35,850
2016/4/21,6:40,852
2016/4/21,6:45,855
2016/4/21,6:50,865
2016/4/21,6:55,853
2016/4/21,7:00,871
2016/4/21,7:05,866
2016/4/21,7:10,868
2016/4/21,7:15,870
2016/4/21,7:20,871
2016/4/21,7:25,869
2016/4/21,7:30,873
2016/4/21,7:35,868
2016/4/21,7:40,868
2016/4/21,7:45,871
2016/4/21,7:50,875
2016/4/21,7:55,881
2016/4/21,8:00,877
2016/4/21,8:05,884
2016/4/21,8:10,900
2016/4/21,8:15,894
2016/4/21,8:20,912
2016/4/21,8:25,913
2016/4/21,8:30,928
2016/4/21,8:35,935
2016/4/21,8:40,940
2016/4/21,8:45,949
2016/4/21,8:50,950
2016/4/21,8:55,966
2016/4/21,9:00,979
2016/4/21,9:05,978
2016/4/21,9:10,979
2016/4/21,9:15,982
2016/4/21,9:20,979
2016/4/21,9:25,986
2016/4/21,9:30,989
2016/4/21,9:35,986
2016/4/21,9:40,997
2016/4/21,9:45,984
2016/4/21,9:50,1002
2016/4/21,9:55,997
2016/4/21,10:00,998
2016/4/21,10:05,978
2016/4/21,10:10,993
2016/4/21,10:15,987
2016/4/21,10:20,987
2016/4/21,10:25,1001
2016/4/21,10:30,1007
2016/4/21,10:35,1007
2016/4/21,10:40,1016
2016/4/21,10:45,1006
2016/4/21,10:50,1008
2016/4/21,10:55,1004
2016/4/21,11:00,1003
2016/4/21,11:05,1005
2016/4/21,11:10,1006
2016/4/21,11:15,1007
2016/4/21,11:20,1013
2016/4/21,11:25,1008
2016/4/21,11:30,1005
2016/4/21,11:35,1006
2016/4/21,11:40,1004
2016/4/21,11:45,1002
2016/4/21,11:50,1005
2016/4/21,11:55,1007
2016/4/21,12:00,989
2016/4/21,12:05,969
2016/4/21,12:10,949
2016/4/21,12:15,944
2016/4/21,12:20,932
2016/4/21,12:25,933
2016/4/21,12:30,931
2016/4/21,12:35,924
2016/4/21,12:40,925
2016/4/21,12:45,922
2016/4/21,12:50,933
2016/4/21,12:55,929
2016/4/21,13:00,943
2016/4/21,13:05,966
2016/4/21,13:10,969
2016/4/21,13:15,970
2016/4/21,13:20,971
2016/4/21,13:25,971
2016/4/21,13:30,975
2016/4/21,13:35,971
2016/4/21,13:40,980
2016/4/21,13:45,978
2016/4/21,13:50,974
2016/4/21,13:55,973
2016/4/21,14:00,973
2016/4/21,14:05,978
2016/4/21,14:10,984
2016/4/21,14:15,982
2016/4/21,14:20,975
2016/4/21,14:25,979
2016/4/21,14:30,982
2016/4/21,14:35,988
2016/4/21,14:40,986
2016/4/21,14:45,984
2016/4/21,14:50,989
2016/4/21,14:55,987
2016/4/21,15:00,987
2016/4/21,15:05,968
2016/4/21,15:10,972
2016/4/21,15:15,968
2016/4/21,15:20,979
2016/4/21,15:25,979
2016/4/21,15:30,979
2016/4/21,15:35,986
2016/4/21,15:40,983
2016/4/21,15:45,973
2016/4/21,15:50,984
2016/4/21,15:55,980
2016/4/21,16:00,983
2016/4/21,16:05,977
2016/4/21,16:10,982
2016/4/21,16:15,979
2016/4/21,16:20,974
2016/4/21,16:25,979
2016/4/21,16:30,977
2016/4/21,16:35,975
2016/4/21,16:40,976
2016/4/21,16:45,974
2016/4/21,16:50,993
2016/4/21,16:55,988
2016/4/21,17:00,977
2016/4/21,17:05,975
2016/4/21,17:10,975
2016/4/21,17:15,970
2016/4/21,17:20,975
2016/4/21,17:25,975
2016/4/21,17:30,980
2016/4/21,17:35,973
2016/4/21,17:40,975
2016/4/21,17:45,979
2016/4/21,17:50,979
2016/4/21,17:55,983
2016/4/21,18:00,980
