2016/7/14 15:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1405,14:00〜15:00,6/8,8:55,25,80
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1128,14:00〜15:00,6/8,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/6/8,0:00,785,774,56
2016/6/8,1:00,768,770,55
2016/6/8,2:00,786,796,56
2016/6/8,3:00,837,840,60
2016/6/8,4:00,874,871,62
2016/6/8,5:00,867,869,62
2016/6/8,6:00,857,867,61
2016/6/8,7:00,869,860,62
2016/6/8,8:00,928,905,66
2016/6/8,9:00,1011,979,72
2016/6/8,10:00,1070,1023,76
2016/6/8,11:00,1115,1015,79
2016/6/8,12:00,1047,995,75
2016/6/8,13:00,1086,1042,77
2016/6/8,14:00,1100,1065,78
2016/6/8,15:00,1095,1041,78
2016/6/8,16:00,1086,1048,77
2016/6/8,17:00,1073,1053,76
2016/6/8,18:00,1056,1052,75
2016/6/8,19:00,1052,1047,75
2016/6/8,20:00,1014,1007,72
2016/6/8,21:00,963,958,69
2016/6/8,22:00,914,912,65
2016/6/8,23:00,844,836,60
最大使用率(%),時間帯
79,11:00〜12:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1416,14:00〜15:00,6/9,10:55,26,79
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1121,14:00〜15:00,6/9,10:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/6/8,0:00,791
2016/6/8,0:05,787
2016/6/8,0:10,780
2016/6/8,0:15,776
2016/6/8,0:20,779
2016/6/8,0:25,781
2016/6/8,0:30,766
2016/6/8,0:35,756
2016/6/8,0:40,762
2016/6/8,0:45,746
2016/6/8,0:50,759
2016/6/8,0:55,748
2016/6/8,1:00,747
2016/6/8,1:05,750
2016/6/8,1:10,764
2016/6/8,1:15,757
2016/6/8,1:20,747
2016/6/8,1:25,747
2016/6/8,1:30,753
2016/6/8,1:35,751
2016/6/8,1:40,753
2016/6/8,1:45,752
2016/6/8,1:50,757
2016/6/8,1:55,747
2016/6/8,2:00,741
2016/6/8,2:05,761
2016/6/8,2:10,763
2016/6/8,2:15,766
2016/6/8,2:20,762
2016/6/8,2:25,763
2016/6/8,2:30,770
2016/6/8,2:35,774
2016/6/8,2:40,779
2016/6/8,2:45,784
2016/6/8,2:50,790
2016/6/8,2:55,798
2016/6/8,3:00,793
2016/6/8,3:05,804
2016/6/8,3:10,810
2016/6/8,3:15,810
2016/6/8,3:20,827
2016/6/8,3:25,829
2016/6/8,3:30,830
2016/6/8,3:35,826
2016/6/8,3:40,840
2016/6/8,3:45,831
2016/6/8,3:50,832
2016/6/8,3:55,840
2016/6/8,4:00,848
2016/6/8,4:05,850
2016/6/8,4:10,856
2016/6/8,4:15,864
2016/6/8,4:20,864
2016/6/8,4:25,869
2016/6/8,4:30,854
2016/6/8,4:35,862
2016/6/8,4:40,860
2016/6/8,4:45,861
2016/6/8,4:50,868
2016/6/8,4:55,869
2016/6/8,5:00,866
2016/6/8,5:05,859
2016/6/8,5:10,870
