2016/7/14 15:46 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1111,19:00〜20:00,5/12,8:55,16,86
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
958,19:00〜20:00,5/12,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/12,0:00,738,730,66
2016/5/12,1:00,738,724,66
2016/5/12,2:00,786,773,71
2016/5/12,3:00,846,831,76
2016/5/12,4:00,876,881,79
2016/5/12,5:00,874,881,79
2016/5/12,6:00,863,863,78
2016/5/12,7:00,843,849,76
2016/5/12,8:00,857,852,77
2016/5/12,9:00,904,890,81
2016/5/12,10:00,931,891,84
2016/5/12,11:00,962,886,87
2016/5/12,12:00,911,852,82
2016/5/12,13:00,965,889,87
2016/5/12,14:00,960,886,86
2016/5/12,15:00,949,893,85
2016/5/12,16:00,962,895,87
2016/5/12,17:00,959,906,86
2016/5/12,18:00,956,924,86
2016/5/12,19:00,969,951,87
2016/5/12,20:00,931,925,84
2016/5/12,21:00,885,888,80
2016/5/12,22:00,850,851,77
2016/5/12,23:00,793,790,71
最大使用率(%),時間帯
87,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1137,19:00〜20:00,5/13,8:55,18,85
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
966,19:00〜20:00,5/13,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/12,0:00,767
2016/5/12,0:05,753
2016/5/12,0:10,751
2016/5/12,0:15,742
2016/5/12,0:20,748
2016/5/12,0:25,736
2016/5/12,0:30,743
2016/5/12,0:35,726
2016/5/12,0:40,727
2016/5/12,0:45,727
2016/5/12,0:50,723
2016/5/12,0:55,720
2016/5/12,1:00,722
2016/5/12,1:05,725
2016/5/12,1:10,733
2016/5/12,1:15,740
2016/5/12,1:20,735
2016/5/12,1:25,742
2016/5/12,1:30,734
2016/5/12,1:35,742
2016/5/12,1:40,748
2016/5/12,1:45,746
2016/5/12,1:50,743
2016/5/12,1:55,744
2016/5/12,2:00,752
2016/5/12,2:05,765
2016/5/12,2:10,773
2016/5/12,2:15,780
2016/5/12,2:20,775
2016/5/12,2:25,777
2016/5/12,2:30,800
2016/5/12,2:35,793
2016/5/12,2:40,792
2016/5/12,2:45,795
2016/5/12,2:50,805
2016/5/12,2:55,822
2016/5/12,3:00,820
2016/5/12,3:05,833
2016/5/12,3:10,825
2016/5/12,3:15,845
2016/5/12,3:20,848
2016/5/12,3:25,844
2016/5/12,3:30,853
2016/5/12,3:35,847
2016/5/12,3:40,863
2016/5/12,3:45,857
2016/5/12,3:50,855
2016/5/12,3:55,857
2016/5/12,4:00,868
2016/5/12,4:05,876
2016/5/12,4:10,872
2016/5/12,4:15,877
2016/5/12,4:20,869
2016/5/12,4:25,875
2016/5/12,4:30,872
2016/5/12,4:35,879
2016/5/12,4:40,873
2016/5/12,4:45,881
2016/5/12,4:50,884
2016/5/12,4:55,889
2016/5/12,5:00,884
2016/5/12,5:05,880
2016/5/12,5:10,883
2016/5/12,5:15,876
2016/5/12,5:20,888
2016/5/12,5:25,891
2016/5/12,5:30,872
2016/5/12,5:35,868
2016/5/12,5:40,861
2016/5/12,5:45,865
2016/5/12,5:50,860
2016/5/12,5:55,855
2016/5/12,6:00,844
2016/5/12,6:05,868
2016/5/12,6:10,878
2016/5/12,6:15,869
2016/5/12,6:20,864
2016/5/12,6:25,855
2016/5/12,6:30,870
2016/5/12,6:35,865
2016/5/12,6:40,861
2016/5/12,6:45,869
2016/5/12,6:50,858
2016/5/12,6:55,852
2016/5/12,7:00,861
2016/5/12,7:05,869
2016/5/12,7:10,859
2016/5/12,7:15,846
2016/5/12,7:20,843
2016/5/12,7:25,840
2016/5/12,7:30,841
2016/5/12,7:35,849
2016/5/12,7:40,839
2016/5/12,7:45,828
2016/5/12,7:50,823
2016/5/12,7:55,824
2016/5/12,8:00,841
2016/5/12,8:05,834
2016/5/12,8:10,850
2016/5/12,8:15,847
2016/5/12,8:20,847
2016/5/12,8:25,845
2016/5/12,8:30,859
2016/5/12,8:35,875
2016/5/12,8:40,865
2016/5/12,8:45,870
2016/5/12,8:50,871
2016/5/12,8:55,886
2016/5/12,9:00,890
2016/5/12,9:05,893
2016/5/12,9:10,898
2016/5/12,9:15,897
2016/5/12,9:20,896
2016/5/12,9:25,893
2016/5/12,9:30,914
2016/5/12,9:35,921
2016/5/12,9:40,910
2016/5/12,9:45,909
2016/5/12,9:50,916
2016/5/12,9:55,909
2016/5/12,10:00,928
2016/5/12,10:05,920
2016/5/12,10:10,919
2016/5/12,10:15,928
2016/5/12,10:20,921
2016/5/12,10:25,932
2016/5/12,10:30,932
2016/5/12,10:35,933
2016/5/12,10:40,939
2016/5/12,10:45,943
2016/5/12,10:50,938
2016/5/12,10:55,931
2016/5/12,11:00,946
2016/5/12,11:05,956
2016/5/12,11:10,950
2016/5/12,11:15,957
2016/5/12,11:20,971
2016/5/12,11:25,957
2016/5/12,11:30,969
2016/5/12,11:35,973
2016/5/12,11:40,958
2016/5/12,11:45,972
2016/5/12,11:50,962
2016/5/12,11:55,974
2016/5/12,12:00,929
2016/5/12,12:05,927
2016/5/12,12:10,913
2016/5/12,12:15,920
2016/5/12,12:20,916
2016/5/12,12:25,899
2016/5/12,12:30,909
2016/5/12,12:35,900
2016/5/12,12:40,892
2016/5/12,12:45,902
2016/5/12,12:50,907
2016/5/12,12:55,917
2016/5/12,13:00,940
2016/5/12,13:05,950
2016/5/12,13:10,957
2016/5/12,13:15,970
2016/5/12,13:20,967
2016/5/12,13:25,976
2016/5/12,13:30,970
2016/5/12,13:35,972
2016/5/12,13:40,968
2016/5/12,13:45,980
2016/5/12,13:50,969
2016/5/12,13:55,970
2016/5/12,14:00,974
2016/5/12,14:05,971
2016/5/12,14:10,974
2016/5/12,14:15,965
2016/5/12,14:20,961
2016/5/12,14:25,953
2016/5/12,14:30,950
2016/5/12,14:35,951
2016/5/12,14:40,946
2016/5/12,14:45,954
2016/5/12,14:50,966
2016/5/12,14:55,949
2016/5/12,15:00,939
2016/5/12,15:05,944
2016/5/12,15:10,939
2016/5/12,15:15,943
2016/5/12,15:20,945
2016/5/12,15:25,945
2016/5/12,15:30,947
2016/5/12,15:35,954
2016/5/12,15:40,952
2016/5/12,15:45,949
2016/5/12,15:50,967
2016/5/12,15:55,963
2016/5/12,16:00,949
2016/5/12,16:05,967
2016/5/12,16:10,956
2016/5/12,16:15,957
2016/5/12,16:20,957
2016/5/12,16:25,965
2016/5/12,16:30,956
2016/5/12,16:35,957
2016/5/12,16:40,964
2016/5/12,16:45,962
2016/5/12,16:50,974
2016/5/12,16:55,976
2016/5/12,17:00,954
2016/5/12,17:05,965
2016/5/12,17:10,955
2016/5/12,17:15,965
2016/5/12,17:20,965
2016/5/12,17:25,968
2016/5/12,17:30,958
2016/5/12,17:35,960
2016/5/12,17:40,961
2016/5/12,17:45,952
2016/5/12,17:50,958
2016/5/12,17:55,953
2016/5/12,18:00,949
2016/5/12,18:05,949
2016/5/12,18:10,955
2016/5/12,18:15,951
2016/5/12,18:20,958
2016/5/12,18:25,953
2016/5/12,18:30,963
2016/5/12,18:35,958
2016/5/12,18:40,962
2016/5/12,18:45,953
2016/5/12,18:50,964
2016/5/12,18:55,963
2016/5/12,19:00,964
2016/5/12,19:05,968
2016/5/12,19:10,966
2016/5/12,19:15,969
2016/5/12,19:20,978
2016/5/12,19:25,975
2016/5/12,19:30,973
2016/5/12,19:35,967
2016/5/12,19:40,968
2016/5/12,19:45,967
2016/5/12,19:50,968
2016/5/12,19:55,962
2016/5/12,20:00,953
2016/5/12,20:05,940
2016/5/12,20:10,941
2016/5/12,20:15,930
2016/5/12,20:20,941
2016/5/12,20:25,933
2016/5/12,20:30,931
2016/5/12,20:35,925
2016/5/12,20:40,923
2016/5/12,20:45,922
2016/5/12,20:50,918
2016/5/12,20:55,910
2016/5/12,21:00,910
2016/5/12,21:05,913
2016/5/12,21:10,910
2016/5/12,21:15,892
2016/5/12,21:20,887
2016/5/12,21:25,885
2016/5/12,21:30,887
2016/5/12,21:35,876
2016/5/12,21:40,873
2016/5/12,21:45,867
2016/5/12,21:50,866
2016/5/12,21:55,856
2016/5/12,22:00,860
2016/5/12,22:05,872
2016/5/12,22:10,872
2016/5/12,22:15,867
2016/5/12,22:20,855
2016/5/12,22:25,853
2016/5/12,22:30,853
2016/5/12,22:35,838
2016/5/12,22:40,829
2016/5/12,22:45,840
2016/5/12,22:50,835
2016/5/12,22:55,822
2016/5/12,23:00,813
2016/5/12,23:05,800
2016/5/12,23:10,797
2016/5/12,23:15,802
2016/5/12,23:20,803
2016/5/12,23:25,791
2016/5/12,23:30,793
2016/5/12,23:35,792
2016/5/12,23:40,788
2016/5/12,23:45,794
2016/5/12,23:50,774
2016/5/12,23:55,766
