2016/7/14 15:46 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1137,19:00〜20:00,5/13,8:55,18,85
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
966,19:00〜20:00,5/13,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/13,0:00,737,737,65
2016/5/13,1:00,742,738,65
2016/5/13,2:00,780,787,69
2016/5/13,3:00,830,849,73
2016/5/13,4:00,860,880,76
2016/5/13,5:00,854,877,75
2016/5/13,6:00,841,861,74
2016/5/13,7:00,838,834,74
2016/5/13,8:00,862,832,76
2016/5/13,9:00,918,870,81
2016/5/13,10:00,939,884,83
2016/5/13,11:00,963,911,85
2016/5/13,12:00,948,873,83
2016/5/13,13:00,973,917,86
2016/5/13,14:00,962,910,85
2016/5/13,15:00,946,900,83
2016/5/13,16:00,946,926,83
2016/5/13,17:00,958,936,84
2016/5/13,18:00,958,939,84
2016/5/13,19:00,967,956,85
2016/5/13,20:00,930,924,82
2016/5/13,21:00,880,880,77
2016/5/13,22:00,848,845,75
2016/5/13,23:00,790,792,69
最大使用率(%),時間帯
86,13:00〜14:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1095,19:00〜20:00,5/14,8:55,19,84
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
917,19:00〜20:00,5/14,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/13,0:00,758
2016/5/13,0:05,750
2016/5/13,0:10,758
2016/5/13,0:15,753
2016/5/13,0:20,747
2016/5/13,0:25,733
2016/5/13,0:30,732
2016/5/13,0:35,727
2016/5/13,0:40,730
2016/5/13,0:45,730
2016/5/13,0:50,717
2016/5/13,0:55,713
2016/5/13,1:00,723
2016/5/13,1:05,742
2016/5/13,1:10,747
2016/5/13,1:15,745
2016/5/13,1:20,735
2016/5/13,1:25,735
2016/5/13,1:30,747
2016/5/13,1:35,739
2016/5/13,1:40,746
2016/5/13,1:45,745
2016/5/13,1:50,751
2016/5/13,1:55,747
2016/5/13,2:00,754
2016/5/13,2:05,762
2016/5/13,2:10,756
2016/5/13,2:15,769
2016/5/13,2:20,775
2016/5/13,2:25,776
2016/5/13,2:30,778
2016/5/13,2:35,772
2016/5/13,2:40,783
2016/5/13,2:45,802
2016/5/13,2:50,813
2016/5/13,2:55,810
2016/5/13,3:00,807
2016/5/13,3:05,812
2016/5/13,3:10,824
2016/5/13,3:15,827
2016/5/13,3:20,825
2016/5/13,3:25,828
2016/5/13,3:30,833
2016/5/13,3:35,826
2016/5/13,3:40,842
2016/5/13,3:45,834
2016/5/13,3:50,850
2016/5/13,3:55,851
2016/5/13,4:00,855
2016/5/13,4:05,859
2016/5/13,4:10,859
2016/5/13,4:15,857
2016/5/13,4:20,857
2016/5/13,4:25,862
2016/5/13,4:30,871
2016/5/13,4:35,854
2016/5/13,4:40,856
2016/5/13,4:45,861
2016/5/13,4:50,863
2016/5/13,4:55,868
2016/5/13,5:00,867
2016/5/13,5:05,860
2016/5/13,5:10,867
2016/5/13,5:15,858
2016/5/13,5:20,864
2016/5/13,5:25,865
2016/5/13,5:30,850
2016/5/13,5:35,853
2016/5/13,5:40,841
2016/5/13,5:45,839
2016/5/13,5:50,844
2016/5/13,5:55,838
2016/5/13,6:00,840
2016/5/13,6:05,829
2016/5/13,6:10,846
2016/5/13,6:15,833
2016/5/13,6:20,841
2016/5/13,6:25,834
2016/5/13,6:30,848
2016/5/13,6:35,849
2016/5/13,6:40,854
2016/5/13,6:45,842
2016/5/13,6:50,841
2016/5/13,6:55,831
2016/5/13,7:00,840
2016/5/13,7:05,842
2016/5/13,7:10,848
2016/5/13,7:15,855
2016/5/13,7:20,832
2016/5/13,7:25,837
2016/5/13,7:30,848
2016/5/13,7:35,857
2016/5/13,7:40,844
2016/5/13,7:45,825
2016/5/13,7:50,829
2016/5/13,7:55,811
2016/5/13,8:00,823
2016/5/13,8:05,845
2016/5/13,8:10,851
2016/5/13,8:15,830
2016/5/13,8:20,853
2016/5/13,8:25,860
2016/5/13,8:30,868
2016/5/13,8:35,883
2016/5/13,8:40,882
2016/5/13,8:45,880
2016/5/13,8:50,881
2016/5/13,8:55,889
2016/5/13,9:00,897
2016/5/13,9:05,917
2016/5/13,9:10,915
2016/5/13,9:15,942
2016/5/13,9:20,916
2016/5/13,9:25,897
2016/5/13,9:30,911
2016/5/13,9:35,931
2016/5/13,9:40,918
2016/5/13,9:45,934
2016/5/13,9:50,932
2016/5/13,9:55,906
2016/5/13,10:00,918
2016/5/13,10:05,949
2016/5/13,10:10,932
2016/5/13,10:15,929
2016/5/13,10:20,949
2016/5/13,10:25,965
2016/5/13,10:30,947
2016/5/13,10:35,943
2016/5/13,10:40,930
2016/5/13,10:45,919
2016/5/13,10:50,954
2016/5/13,10:55,926
2016/5/13,11:00,958
2016/5/13,11:05,962
2016/5/13,11:10,963
2016/5/13,11:15,935
2016/5/13,11:20,944
2016/5/13,11:25,951
2016/5/13,11:30,952
2016/5/13,11:35,952
2016/5/13,11:40,956
2016/5/13,11:45,997
2016/5/13,11:50,999
2016/5/13,11:55,993
2016/5/13,12:00,979
2016/5/13,12:05,974
2016/5/13,12:10,947
2016/5/13,12:15,941
2016/5/13,12:20,952
2016/5/13,12:25,965
2016/5/13,12:30,951
2016/5/13,12:35,925
2016/5/13,12:40,933
2016/5/13,12:45,933
2016/5/13,12:50,923
2016/5/13,12:55,947
2016/5/13,13:00,934
2016/5/13,13:05,976
2016/5/13,13:10,969
2016/5/13,13:15,982
2016/5/13,13:20,956
2016/5/13,13:25,967
2016/5/13,13:30,983
2016/5/13,13:35,974
2016/5/13,13:40,991
2016/5/13,13:45,972
2016/5/13,13:50,981
2016/5/13,13:55,989
2016/5/13,14:00,980
2016/5/13,14:05,994
2016/5/13,14:10,960
2016/5/13,14:15,954
2016/5/13,14:20,961
2016/5/13,14:25,951
2016/5/13,14:30,943
2016/5/13,14:35,941
2016/5/13,14:40,947
2016/5/13,14:45,976
2016/5/13,14:50,981
2016/5/13,14:55,961
2016/5/13,15:00,938
2016/5/13,15:05,943
2016/5/13,15:10,943
2016/5/13,15:15,950
2016/5/13,15:20,943
2016/5/13,15:25,943
2016/5/13,15:30,950
2016/5/13,15:35,944
2016/5/13,15:40,956
2016/5/13,15:45,947
2016/5/13,15:50,952
2016/5/13,15:55,949
2016/5/13,16:00,958
2016/5/13,16:05,963
2016/5/13,16:10,940
2016/5/13,16:15,934
2016/5/13,16:20,939
2016/5/13,16:25,952
2016/5/13,16:30,942
2016/5/13,16:35,946
2016/5/13,16:40,948
2016/5/13,16:45,942
2016/5/13,16:50,947
2016/5/13,16:55,946
2016/5/13,17:00,943
2016/5/13,17:05,953
2016/5/13,17:10,944
2016/5/13,17:15,947
2016/5/13,17:20,962
2016/5/13,17:25,967
2016/5/13,17:30,969
2016/5/13,17:35,967
2016/5/13,17:40,959
2016/5/13,17:45,967
2016/5/13,17:50,959
2016/5/13,17:55,957
2016/5/13,18:00,954
2016/5/13,18:05,955
2016/5/13,18:10,965
2016/5/13,18:15,959
2016/5/13,18:20,947
2016/5/13,18:25,955
2016/5/13,18:30,956
2016/5/13,18:35,953
2016/5/13,18:40,952
2016/5/13,18:45,958
2016/5/13,18:50,973
2016/5/13,18:55,968
2016/5/13,19:00,971
2016/5/13,19:05,967
2016/5/13,19:10,965
2016/5/13,19:15,966
2016/5/13,19:20,975
2016/5/13,19:25,974
2016/5/13,19:30,974
2016/5/13,19:35,963
2016/5/13,19:40,964
2016/5/13,19:45,968
2016/5/13,19:50,960
2016/5/13,19:55,957
2016/5/13,20:00,954
2016/5/13,20:05,948
2016/5/13,20:10,945
2016/5/13,20:15,942
2016/5/13,20:20,938
2016/5/13,20:25,941
2016/5/13,20:30,924
2016/5/13,20:35,916
2016/5/13,20:40,915
2016/5/13,20:45,916
2016/5/13,20:50,915
2016/5/13,20:55,910
2016/5/13,21:00,904
2016/5/13,21:05,908
2016/5/13,21:10,893
2016/5/13,21:15,895
2016/5/13,21:20,886
2016/5/13,21:25,889
2016/5/13,21:30,878
2016/5/13,21:35,868
2016/5/13,21:40,863
2016/5/13,21:45,860
2016/5/13,21:50,858
2016/5/13,21:55,858
2016/5/13,22:00,862
2016/5/13,22:05,869
2016/5/13,22:10,865
2016/5/13,22:15,868
2016/5/13,22:20,859
2016/5/13,22:25,856
2016/5/13,22:30,854
2016/5/13,22:35,833
2016/5/13,22:40,834
2016/5/13,22:45,836
2016/5/13,22:50,831
2016/5/13,22:55,819
2016/5/13,23:00,806
2016/5/13,23:05,812
2016/5/13,23:10,803
2016/5/13,23:15,809
2016/5/13,23:20,802
2016/5/13,23:25,793
2016/5/13,23:30,788
2016/5/13,23:35,780
2016/5/13,23:40,775
2016/5/13,23:45,777
2016/5/13,23:50,771
2016/5/13,23:55,763
