2016/7/14 15:47 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1122,19:00〜20:00,5/18,8:55,16,86
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
970,19:00〜20:00,5/18,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/18,0:00,740,750,66
2016/5/18,1:00,741,748,66
2016/5/18,2:00,783,798,70
2016/5/18,3:00,835,855,74
2016/5/18,4:00,874,898,78
2016/5/18,5:00,856,890,76
2016/5/18,6:00,842,872,75
2016/5/18,7:00,825,842,74
2016/5/18,8:00,854,826,76
2016/5/18,9:00,905,862,81
2016/5/18,10:00,936,890,83
2016/5/18,11:00,961,918,86
2016/5/18,12:00,928,893,83
2016/5/18,13:00,965,934,86
2016/5/18,14:00,956,945,85
2016/5/18,15:00,966,927,86
2016/5/18,16:00,968,934,86
2016/5/18,17:00,962,944,86
2016/5/18,18:00,957,950,85
2016/5/18,19:00,965,962,86
2016/5/18,20:00,932,927,83
2016/5/18,21:00,887,881,79
2016/5/18,22:00,850,848,76
2016/5/18,23:00,788,792,70
最大使用率(%),時間帯
86,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1115,19:00〜20:00,5/19,8:55,14,88
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
980,19:00〜20:00,5/19,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/18,0:00,761
2016/5/18,0:05,760
2016/5/18,0:10,753
2016/5/18,0:15,748
2016/5/18,0:20,743
2016/5/18,0:25,745
2016/5/18,0:30,744
2016/5/18,0:35,734
2016/5/18,0:40,728
2016/5/18,0:45,722
2016/5/18,0:50,723
2016/5/18,0:55,721
2016/5/18,1:00,728
2016/5/18,1:05,730
2016/5/18,1:10,738
2016/5/18,1:15,737
2016/5/18,1:20,738
2016/5/18,1:25,741
2016/5/18,1:30,749
2016/5/18,1:35,747
2016/5/18,1:40,747
2016/5/18,1:45,748
2016/5/18,1:50,755
2016/5/18,1:55,740
2016/5/18,2:00,741
2016/5/18,2:05,768
2016/5/18,2:10,774
2016/5/18,2:15,772
2016/5/18,2:20,770
2016/5/18,2:25,782
2016/5/18,2:30,788
2016/5/18,2:35,798
2016/5/18,2:40,796
2016/5/18,2:45,802
2016/5/18,2:50,798
2016/5/18,2:55,813
2016/5/18,3:00,810
2016/5/18,3:05,817
2016/5/18,3:10,832
2016/5/18,3:15,829
2016/5/18,3:20,835
2016/5/18,3:25,830
2016/5/18,3:30,839
2016/5/18,3:35,839
2016/5/18,3:40,840
2016/5/18,3:45,841
2016/5/18,3:50,857
2016/5/18,3:55,857
2016/5/18,4:00,870
2016/5/18,4:05,870
2016/5/18,4:10,865
2016/5/18,4:15,885
2016/5/18,4:20,884
2016/5/18,4:25,872
2016/5/18,4:30,871
2016/5/18,4:35,867
2016/5/18,4:40,877
2016/5/18,4:45,880
2016/5/18,4:50,869
2016/5/18,4:55,884
2016/5/18,5:00,877
2016/5/18,5:05,878
2016/5/18,5:10,874
2016/5/18,5:15,868
2016/5/18,5:20,873
2016/5/18,5:25,861
2016/5/18,5:30,854
2016/5/18,5:35,846
2016/5/18,5:40,845
2016/5/18,5:45,836
2016/5/18,5:50,824
2016/5/18,5:55,835
2016/5/18,6:00,842
2016/5/18,6:05,853
2016/5/18,6:10,847
2016/5/18,6:15,852
2016/5/18,6:20,843
2016/5/18,6:25,849
2016/5/18,6:30,841
2016/5/18,6:35,840
2016/5/18,6:40,843
2016/5/18,6:45,837
2016/5/18,6:50,821
2016/5/18,6:55,833
2016/5/18,7:00,833
2016/5/18,7:05,830
2016/5/18,7:10,826
2016/5/18,7:15,838
2016/5/18,7:20,828
2016/5/18,7:25,818
2016/5/18,7:30,838
2016/5/18,7:35,837
2016/5/18,7:40,826
2016/5/18,7:45,808
2016/5/18,7:50,818
2016/5/18,7:55,812
2016/5/18,8:00,821
2016/5/18,8:05,836
2016/5/18,8:10,848
2016/5/18,8:15,843
2016/5/18,8:20,843
2016/5/18,8:25,850
2016/5/18,8:30,849
2016/5/18,8:35,866
2016/5/18,8:40,860
2016/5/18,8:45,861
2016/5/18,8:50,883
2016/5/18,8:55,877
2016/5/18,9:00,882
2016/5/18,9:05,894
2016/5/18,9:10,896
2016/5/18,9:15,893
2016/5/18,9:20,897
2016/5/18,9:25,894
2016/5/18,9:30,911
2016/5/18,9:35,913
2016/5/18,9:40,911
2016/5/18,9:45,910
2016/5/18,9:50,912
2016/5/18,9:55,947
2016/5/18,10:00,939
2016/5/18,10:05,911
2016/5/18,10:10,920
2016/5/18,10:15,923
2016/5/18,10:20,928
2016/5/18,10:25,932
2016/5/18,10:30,942
2016/5/18,10:35,953
2016/5/18,10:40,939
2016/5/18,10:45,923
2016/5/18,10:50,951
2016/5/18,10:55,958
2016/5/18,11:00,956
2016/5/18,11:05,964
2016/5/18,11:10,944
2016/5/18,11:15,950
2016/5/18,11:20,958
2016/5/18,11:25,962
2016/5/18,11:30,964
2016/5/18,11:35,951
2016/5/18,11:40,967
2016/5/18,11:45,975
2016/5/18,11:50,969
2016/5/18,11:55,969
2016/5/18,12:00,945
2016/5/18,12:05,928
2016/5/18,12:10,933
2016/5/18,12:15,925
2016/5/18,12:20,918
2016/5/18,12:25,906
2016/5/18,12:30,922
2016/5/18,12:35,920
2016/5/18,12:40,938
2016/5/18,12:45,935
2016/5/18,12:50,941
2016/5/18,12:55,935
2016/5/18,13:00,948
2016/5/18,13:05,951
2016/5/18,13:10,975
2016/5/18,13:15,960
2016/5/18,13:20,962
2016/5/18,13:25,972
2016/5/18,13:30,990
2016/5/18,13:35,975
2016/5/18,13:40,973
2016/5/18,13:45,948
2016/5/18,13:50,967
2016/5/18,13:55,957
2016/5/18,14:00,944
2016/5/18,14:05,964
2016/5/18,14:10,954
2016/5/18,14:15,952
2016/5/18,14:20,956
2016/5/18,14:25,968
2016/5/18,14:30,942
2016/5/18,14:35,948
2016/5/18,14:40,950
2016/5/18,14:45,963
2016/5/18,14:50,950
2016/5/18,14:55,976
2016/5/18,15:00,982
2016/5/18,15:05,962
2016/5/18,15:10,949
2016/5/18,15:15,964
2016/5/18,15:20,961
2016/5/18,15:25,962
2016/5/18,15:30,964
2016/5/18,15:35,975
2016/5/18,15:40,964
2016/5/18,15:45,976
2016/5/18,15:50,973
2016/5/18,15:55,964
2016/5/18,16:00,973
2016/5/18,16:05,963
2016/5/18,16:10,954
2016/5/18,16:15,967
2016/5/18,16:20,959
2016/5/18,16:25,961
2016/5/18,16:30,958
2016/5/18,16:35,971
2016/5/18,16:40,982
2016/5/18,16:45,968
2016/5/18,16:50,986
2016/5/18,16:55,982
2016/5/18,17:00,974
2016/5/18,17:05,974
2016/5/18,17:10,965
2016/5/18,17:15,955
2016/5/18,17:20,972
2016/5/18,17:25,976
2016/5/18,17:30,956
2016/5/18,17:35,955
2016/5/18,17:40,952
2016/5/18,17:45,949
2016/5/18,17:50,961
2016/5/18,17:55,961
2016/5/18,18:00,960
2016/5/18,18:05,950
2016/5/18,18:10,954
2016/5/18,18:15,944
2016/5/18,18:20,956
2016/5/18,18:25,952
2016/5/18,18:30,957
2016/5/18,18:35,955
2016/5/18,18:40,963
2016/5/18,18:45,965
2016/5/18,18:50,967
2016/5/18,18:55,968
2016/5/18,19:00,959
2016/5/18,19:05,962
2016/5/18,19:10,961
2016/5/18,19:15,968
2016/5/18,19:20,972
2016/5/18,19:25,969
2016/5/18,19:30,968
2016/5/18,19:35,967
2016/5/18,19:40,958
2016/5/18,19:45,969
2016/5/18,19:50,965
2016/5/18,19:55,961
2016/5/18,20:00,943
2016/5/18,20:05,948
2016/5/18,20:10,945
2016/5/18,20:15,931
2016/5/18,20:20,930
2016/5/18,20:25,928
2016/5/18,20:30,933
2016/5/18,20:35,929
2016/5/18,20:40,926
2016/5/18,20:45,922
2016/5/18,20:50,923
2016/5/18,20:55,920
2016/5/18,21:00,909
2016/5/18,21:05,900
2016/5/18,21:10,906
2016/5/18,21:15,892
2016/5/18,21:20,888
2016/5/18,21:25,885
2016/5/18,21:30,886
2016/5/18,21:35,881
2016/5/18,21:40,883
2016/5/18,21:45,868
2016/5/18,21:50,874
2016/5/18,21:55,864
2016/5/18,22:00,867
2016/5/18,22:05,864
2016/5/18,22:10,864
2016/5/18,22:15,878
2016/5/18,22:20,857
2016/5/18,22:25,855
2016/5/18,22:30,858
2016/5/18,22:35,840
2016/5/18,22:40,840
2016/5/18,22:45,837
2016/5/18,22:50,820
2016/5/18,22:55,818
2016/5/18,23:00,815
2016/5/18,23:05,810
2016/5/18,23:10,798
2016/5/18,23:15,798
2016/5/18,23:20,789
2016/5/18,23:25,791
2016/5/18,23:30,791
2016/5/18,23:35,779
2016/5/18,23:40,782
2016/5/18,23:45,778
2016/5/18,23:50,774
2016/5/18,23:55,758
