2016/7/14 15:47 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1140,19:00〜20:00,5/28,8:55,19,84
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
954,19:00〜20:00,5/28,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/28,0:00,778,789,68
2016/5/28,1:00,766,763,67
2016/5/28,2:00,783,779,69
2016/5/28,3:00,828,821,73
2016/5/28,4:00,855,849,75
2016/5/28,5:00,841,831,74
2016/5/28,6:00,826,798,72
2016/5/28,7:00,836,803,73
2016/5/28,8:00,865,845,76
2016/5/28,9:00,898,898,79
2016/5/28,10:00,915,921,80
2016/5/28,11:00,924,928,81
2016/5/28,12:00,898,910,79
2016/5/28,13:00,924,935,81
2016/5/28,14:00,921,933,81
2016/5/28,15:00,910,926,80
2016/5/28,16:00,918,934,81
2016/5/28,17:00,926,943,81
2016/5/28,18:00,940,949,82
2016/5/28,19:00,949,943,83
2016/5/28,20:00,923,913,81
2016/5/28,21:00,875,867,77
2016/5/28,22:00,826,830,72
2016/5/28,23:00,773,784,68
最大使用率(%),時間帯
83,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1101,19:00〜20:00,5/29,8:55,17,86
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
943,19:00〜20:00,5/29,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/28,0:00,804
2016/5/28,0:05,809
2016/5/28,0:10,798
2016/5/28,0:15,793
2016/5/28,0:20,780
2016/5/28,0:25,775
2016/5/28,0:30,782
2016/5/28,0:35,783
2016/5/28,0:40,773
2016/5/28,0:45,763
2016/5/28,0:50,747
2016/5/28,0:55,740
2016/5/28,1:00,766
2016/5/28,1:05,772
2016/5/28,1:10,769
2016/5/28,1:15,762
2016/5/28,1:20,770
2016/5/28,1:25,770
2016/5/28,1:30,770
2016/5/28,1:35,761
2016/5/28,1:40,761
2016/5/28,1:45,757
2016/5/28,1:50,768
2016/5/28,1:55,762
2016/5/28,2:00,770
2016/5/28,2:05,772
2016/5/28,2:10,778
2016/5/28,2:15,770
2016/5/28,2:20,779
2016/5/28,2:25,784
2016/5/28,2:30,777
2016/5/28,2:35,782
2016/5/28,2:40,789
2016/5/28,2:45,788
2016/5/28,2:50,803
2016/5/28,2:55,810
2016/5/28,3:00,816
2016/5/28,3:05,812
2016/5/28,3:10,816
2016/5/28,3:15,825
2016/5/28,3:20,821
2016/5/28,3:25,823
2016/5/28,3:30,828
2016/5/28,3:35,829
2016/5/28,3:40,836
2016/5/28,3:45,840
2016/5/28,3:50,838
2016/5/28,3:55,850
2016/5/28,4:00,851
2016/5/28,4:05,846
2016/5/28,4:10,848
2016/5/28,4:15,854
2016/5/28,4:20,853
2016/5/28,4:25,855
2016/5/28,4:30,851
2016/5/28,4:35,864
2016/5/28,4:40,867
2016/5/28,4:45,856
2016/5/28,4:50,856
2016/5/28,4:55,862
2016/5/28,5:00,851
2016/5/28,5:05,858
2016/5/28,5:10,859
2016/5/28,5:15,852
2016/5/28,5:20,857
2016/5/28,5:25,846
2016/5/28,5:30,845
2016/5/28,5:35,838
2016/5/28,5:40,819
2016/5/28,5:45,824
2016/5/28,5:50,827
2016/5/28,5:55,822
2016/5/28,6:00,821
2016/5/28,6:05,826
2016/5/28,6:10,826
2016/5/28,6:15,824
2016/5/28,6:20,823
2016/5/28,6:25,829
2016/5/28,6:30,825
