2016/7/13 17:03 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1185,19:00〜20:00,4/13,8:55,17,85
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1009,19:00〜20:00,4/13,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/13,0:00,747,755,63
2016/4/13,1:00,764,762,64
2016/4/13,2:00,814,809,69
2016/4/13,3:00,863,868,73
2016/4/13,4:00,886,887,75
2016/4/13,5:00,882,884,74
2016/4/13,6:00,876,883,74
2016/4/13,7:00,856,881,72
2016/4/13,8:00,866,892,73
2016/4/13,9:00,917,925,77
2016/4/13,10:00,926,935,78
2016/4/13,11:00,950,934,80
2016/4/13,12:00,897,904,76
2016/4/13,13:00,946,928,80
2016/4/13,14:00,963,956,81
2016/4/13,15:00,970,937,82
2016/4/13,16:00,1001,947,84
2016/4/13,17:00,1006,961,85
2016/4/13,18:00,1026,993,87
2016/4/13,19:00,1006,1000,85
2016/4/13,20:00,955,959,81
2016/4/13,21:00,893,911,75
2016/4/13,22:00,857,877,72
2016/4/13,23:00,809,820,68
最大使用率(%),時間帯
87,18:00〜19:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1167,19:00〜20:00,4/14,8:55,17,86
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
999,19:00〜20:00,4/14,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/13,0:00,751
2016/4/13,0:05,768
2016/4/13,0:10,759
2016/4/13,0:15,756
2016/4/13,0:20,753
2016/4/13,0:25,737
2016/4/13,0:30,752
2016/4/13,0:35,746
2016/4/13,0:40,742
2016/4/13,0:45,741
2016/4/13,0:50,734
2016/4/13,0:55,730
2016/4/13,1:00,740
2016/4/13,1:05,755
2016/4/13,1:10,766
2016/4/13,1:15,757
2016/4/13,1:20,763
2016/4/13,1:25,754
2016/4/13,1:30,765
2016/4/13,1:35,768
2016/4/13,1:40,771
2016/4/13,1:45,767
2016/4/13,1:50,779
2016/4/13,1:55,783
2016/4/13,2:00,798
2016/4/13,2:05,793
2016/4/13,2:10,797
2016/4/13,2:15,813
2016/4/13,2:20,809
2016/4/13,2:25,817
2016/4/13,2:30,811
2016/4/13,2:35,813
2016/4/13,2:40,820
2016/4/13,2:45,828
2016/4/13,2:50,834
2016/4/13,2:55,837
2016/4/13,3:00,841
2016/4/13,3:05,851
2016/4/13,3:10,859
2016/4/13,3:15,865
2016/4/13,3:20,859
2016/4/13,3:25,859
2016/4/13,3:30,860
2016/4/13,3:35,862
2016/4/13,3:40,880
2016/4/13,3:45,869
2016/4/13,3:50,870
2016/4/13,3:55,887
2016/4/13,4:00,879
2016/4/13,4:05,890
2016/4/13,4:10,888
2016/4/13,4:15,883
2016/4/13,4:20,888
2016/4/13,4:25,875
2016/4/13,4:30,890
2016/4/13,4:35,892
2016/4/13,4:40,887
2016/4/13,4:45,880
2016/4/13,4:50,893
2016/4/13,4:55,891
2016/4/13,5:00,891
2016/4/13,5:05,893
