2016/7/13 17:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1216,19:00〜20:00,4/12,8:55,23,82
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
992,19:00〜20:00,4/12,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/12,0:00,763,781,63
2016/4/12,1:00,777,797,64
2016/4/12,2:00,824,849,68
2016/4/12,3:00,882,897,73
2016/4/12,4:00,907,921,75
2016/4/12,5:00,911,909,75
2016/4/12,6:00,916,907,75
2016/4/12,7:00,896,882,74
2016/4/12,8:00,888,879,73
2016/4/12,9:00,917,891,75
2016/4/12,10:00,918,883,75
2016/4/12,11:00,929,891,76
2016/4/12,12:00,886,856,73
2016/4/12,13:00,916,888,75
2016/4/12,14:00,903,882,74
2016/4/12,15:00,888,880,73
2016/4/12,16:00,912,919,75
2016/4/12,17:00,932,952,77
2016/4/12,18:00,987,982,81
2016/4/12,19:00,993,969,82
2016/4/12,20:00,951,926,78
2016/4/12,21:00,896,883,74
2016/4/12,22:00,854,851,70
2016/4/12,23:00,801,805,66
最大使用率(%),時間帯
82,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1185,19:00〜20:00,4/13,8:55,17,85
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1009,19:00〜20:00,4/13,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/12,0:00,765
2016/4/12,0:05,777
2016/4/12,0:10,775
2016/4/12,0:15,773
2016/4/12,0:20,773
2016/4/12,0:25,769
2016/4/12,0:30,758
2016/4/12,0:35,753
2016/4/12,0:40,752
2016/4/12,0:45,754
2016/4/12,0:50,751
2016/4/12,0:55,757
2016/4/12,1:00,752
2016/4/12,1:05,753
2016/4/12,1:10,766
2016/4/12,1:15,768
2016/4/12,1:20,772
2016/4/12,1:25,765
2016/4/12,1:30,781
2016/4/12,1:35,789
2016/4/12,1:40,800
2016/4/12,1:45,794
2016/4/12,1:50,789
2016/4/12,1:55,796
2016/4/12,2:00,799
2016/4/12,2:05,808
2016/4/12,2:10,808
2016/4/12,2:15,817
2016/4/12,2:20,819
2016/4/12,2:25,819
2016/4/12,2:30,821
2016/4/12,2:35,833
2016/4/12,2:40,832
2016/4/12,2:45,838
2016/4/12,2:50,845
2016/4/12,2:55,846
2016/4/12,3:00,860
2016/4/12,3:05,870
2016/4/12,3:10,873
2016/4/12,3:15,874
2016/4/12,3:20,884
2016/4/12,3:25,887
2016/4/12,3:30,882
2016/4/12,3:35,880
2016/4/12,3:40,886
2016/4/12,3:45,895
2016/4/12,3:50,896
2016/4/12,3:55,899
2016/4/12,4:00,910
2016/4/12,4:05,907
2016/4/12,4:10,897
2016/4/12,4:15,904
2016/4/12,4:20,917
2016/4/12,4:25,907
2016/4/12,4:30,909
2016/4/12,4:35,901
2016/4/12,4:40,901
2016/4/12,4:45,905
2016/4/12,4:50,911
2016/4/12,4:55,905
2016/4/12,5:00,920
2016/4/12,5:05,909
