2016/7/14 15:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1127,19:00〜20:00,6/5,8:55,21,82
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
929,19:00〜20:00,6/5,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/6/5,0:00,708,711,63
2016/6/5,1:00,707,705,63
2016/6/5,2:00,738,731,65
2016/6/5,3:00,791,780,70
2016/6/5,4:00,820,810,73
2016/6/5,5:00,803,791,71
2016/6/5,6:00,765,755,68
2016/6/5,7:00,763,753,68
2016/6/5,8:00,768,764,68
2016/6/5,9:00,789,787,70
2016/6/5,10:00,802,804,71
2016/6/5,11:00,813,811,72
2016/6/5,12:00,825,824,73
2016/6/5,13:00,815,825,72
2016/6/5,14:00,819,822,73
2016/6/5,15:00,822,825,73
2016/6/5,16:00,836,841,74
2016/6/5,17:00,877,883,78
2016/6/5,18:00,898,915,80
2016/6/5,19:00,910,918,81
2016/6/5,20:00,886,899,79
2016/6/5,21:00,840,853,75
2016/6/5,22:00,797,806,71
2016/6/5,23:00,738,748,65
最大使用率(%),時間帯
81,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1289,14:00〜15:00,6/6,8:55,26,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1027,14:00〜15:00,6/6,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/6/5,0:00,706
2016/6/5,0:05,709
2016/6/5,0:10,705
2016/6/5,0:15,710
2016/6/5,0:20,707
2016/6/5,0:25,702
2016/6/5,0:30,684
2016/6/5,0:35,680
2016/6/5,0:40,691
2016/6/5,0:45,681
2016/6/5,0:50,682
2016/6/5,0:55,667
2016/6/5,1:00,694
2016/6/5,1:05,700
2016/6/5,1:10,690
2016/6/5,1:15,686
2016/6/5,1:20,679
2016/6/5,1:25,690
2016/6/5,1:30,686
2016/6/5,1:35,699
2016/6/5,1:40,696
2016/6/5,1:45,698
2016/6/5,1:50,703
2016/6/5,1:55,700
2016/6/5,2:00,711
2016/6/5,2:05,709
2016/6/5,2:10,704
2016/6/5,2:15,714
2016/6/5,2:20,722
2016/6/5,2:25,723
2016/6/5,2:30,725
2016/6/5,2:35,726
2016/6/5,2:40,734
2016/6/5,2:45,740
2016/6/5,2:50,737
2016/6/5,2:55,742
2016/6/5,3:00,758
2016/6/5,3:05,756
2016/6/5,3:10,758
2016/6/5,3:15,763
2016/6/5,3:20,777
2016/6/5,3:25,777
2016/6/5,3:30,774
2016/6/5,3:35,780
2016/6/5,3:40,797
2016/6/5,3:45,795
2016/6/5,3:50,805
2016/6/5,3:55,799
2016/6/5,4:00,795
2016/6/5,4:05,806
2016/6/5,4:10,802
2016/6/5,4:15,817
2016/6/5,4:20,813
2016/6/5,4:25,809
2016/6/5,4:30,806
2016/6/5,4:35,812
2016/6/5,4:40,812
2016/6/5,4:45,805
2016/6/5,4:50,800
2016/6/5,4:55,806
2016/6/5,5:00,812
2016/6/5,5:05,805
2016/6/5,5:10,810
2016/6/5,5:15,801
2016/6/5,5:20,792
2016/6/5,5:25,799
2016/6/5,5:30,796
2016/6/5,5:35,789
2016/6/5,5:40,777
2016/6/5,5:45,773
2016/6/5,5:50,758
2016/6/5,5:55,757
2016/6/5,6:00,761
2016/6/5,6:05,777
2016/6/5,6:10,759
2016/6/5,6:15,763
2016/6/5,6:20,759
2016/6/5,6:25,748
2016/6/5,6:30,735
2016/6/5,6:35,744
2016/6/5,6:40,746
2016/6/5,6:45,746
2016/6/5,6:50,741
2016/6/5,6:55,739
2016/6/5,7:00,744
2016/6/5,7:05,740
2016/6/5,7:10,754
2016/6/5,7:15,750
2016/6/5,7:20,742
2016/6/5,7:25,740
2016/6/5,7:30,745
2016/6/5,7:35,758
2016/6/5,7:40,748
2016/6/5,7:45,757
2016/6/5,7:50,753
2016/6/5,7:55,744
2016/6/5,8:00,750
2016/6/5,8:05,743
2016/6/5,8:10,742
2016/6/5,8:15,736
2016/6/5,8:20,746
2016/6/5,8:25,742
2016/6/5,8:30,759
2016/6/5,8:35,753
2016/6/5,8:40,752
2016/6/5,8:45,755
2016/6/5,8:50,764
2016/6/5,8:55,775
2016/6/5,9:00,757
2016/6/5,9:05,760
2016/6/5,9:10,753
2016/6/5,9:15,777
2016/6/5,9:20,770
2016/6/5,9:25,771
2016/6/5,9:30,771
2016/6/5,9:35,782
2016/6/5,9:40,780
2016/6/5,9:45,767
2016/6/5,9:50,769
2016/6/5,9:55,769
2016/6/5,10:00,783
2016/6/5,10:05,790
2016/6/5,10:10,784
2016/6/5,10:15,780
2016/6/5,10:20,781
2016/6/5,10:25,775
2016/6/5,10:30,770
2016/6/5,10:35,783
2016/6/5,10:40,772
2016/6/5,10:45,785
2016/6/5,10:50,770
2016/6/5,10:55,778
2016/6/5,11:00,770
2016/6/5,11:05,777
2016/6/5,11:10,781
2016/6/5,11:15,772
2016/6/5,11:20,782
2016/6/5,11:25,798
2016/6/5,11:30,791
2016/6/5,11:35,808
2016/6/5,11:40,801
2016/6/5,11:45,805
2016/6/5,11:50,793
2016/6/5,11:55,793
2016/6/5,12:00,816
2016/6/5,12:05,799
2016/6/5,12:10,794
2016/6/5,12:15,794
2016/6/5,12:20,795
2016/6/5,12:25,805
2016/6/5,12:30,807
2016/6/5,12:35,805
2016/6/5,12:40,801
2016/6/5,12:45,791
2016/6/5,12:50,806
2016/6/5,12:55,815
2016/6/5,13:00,796
2016/6/5,13:05,802
2016/6/5,13:10,797
2016/6/5,13:15,785
2016/6/5,13:20,784
2016/6/5,13:25,796
2016/6/5,13:30,798
2016/6/5,13:35,791
2016/6/5,13:40,790
2016/6/5,13:45,778
2016/6/5,13:50,787
2016/6/5,13:55,791
2016/6/5,14:00,790
2016/6/5,14:05,791
2016/6/5,14:10,784
2016/6/5,14:15,780
2016/6/5,14:20,786
2016/6/5,14:25,799
2016/6/5,14:30,798
2016/6/5,14:35,799
2016/6/5,14:40,801
2016/6/5,14:45,798
2016/6/5,14:50,806
2016/6/5,14:55,810
2016/6/5,15:00,804
2016/6/5,15:05,794
2016/6/5,15:10,808
2016/6/5,15:15,792
2016/6/5,15:20,796
2016/6/5,15:25,798
2016/6/5,15:30,799
2016/6/5,15:35,808
2016/6/5,15:40,806
2016/6/5,15:45,792
2016/6/5,15:50,792
2016/6/5,15:55,792
2016/6/5,16:00,802
2016/6/5,16:05,801
2016/6/5,16:10,798
2016/6/5,16:15,790
2016/6/5,16:20,806
2016/6/5,16:25,817
2016/6/5,16:30,811
2016/6/5,16:35,815
2016/6/5,16:40,814
2016/6/5,16:45,826
2016/6/5,16:50,839
2016/6/5,16:55,838
2016/6/5,17:00,824
2016/6/5,17:05,848
2016/6/5,17:10,851
2016/6/5,17:15,841
2016/6/5,17:20,854
2016/6/5,17:25,856
2016/6/5,17:30,861
2016/6/5,17:35,866
2016/6/5,17:40,864
2016/6/5,17:45,870
2016/6/5,17:50,862
2016/6/5,17:55,865
2016/6/5,18:00,868
2016/6/5,18:05,873
2016/6/5,18:10,868
2016/6/5,18:15,869
2016/6/5,18:20,864
2016/6/5,18:25,878
2016/6/5,18:30,884
2016/6/5,18:35,877
2016/6/5,18:40,884
2016/6/5,18:45,882
2016/6/5,18:50,888
2016/6/5,18:55,891
2016/6/5,19:00,889
2016/6/5,19:05,890
2016/6/5,19:10,887
2016/6/5,19:15,894
2016/6/5,19:20,895
2016/6/5,19:25,895
2016/6/5,19:30,885
2016/6/5,19:35,891
2016/6/5,19:40,885
2016/6/5,19:45,901
2016/6/5,19:50,888
2016/6/5,19:55,881
2016/6/5,20:00,881
2016/6/5,20:05,876
2016/6/5,20:10,867
2016/6/5,20:15,870
2016/6/5,20:20,866
2016/6/5,20:25,872
2016/6/5,20:30,867
2016/6/5,20:35,865
2016/6/5,20:40,861
2016/6/5,20:45,855
2016/6/5,20:50,866
2016/6/5,20:55,853
2016/6/5,21:00,861
2016/6/5,21:05,858
2016/6/5,21:10,843
2016/6/5,21:15,841
2016/6/5,21:20,837
