2016/7/14 15:47 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1153,19:00〜20:00,5/27,8:55,9,92
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1057,19:00〜20:00,5/27,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/27,0:00,777,806,67
2016/5/27,1:00,764,759,66
2016/5/27,2:00,790,784,69
2016/5/27,3:00,834,835,72
2016/5/27,4:00,866,866,75
2016/5/27,5:00,863,855,75
2016/5/27,6:00,867,855,75
2016/5/27,7:00,875,871,76
2016/5/27,8:00,919,901,80
2016/5/27,9:00,965,932,84
2016/5/27,10:00,1006,972,87
2016/5/27,11:00,1029,1025,89
2016/5/27,12:00,999,999,87
2016/5/27,13:00,1046,1029,91
2016/5/27,14:00,1063,1044,92
2016/5/27,15:00,1077,1037,93
2016/5/27,16:00,1066,1055,92
2016/5/27,17:00,1043,1048,90
2016/5/27,18:00,1036,1041,90
2016/5/27,19:00,1038,1050,90
2016/5/27,20:00,991,1010,86
2016/5/27,21:00,944,959,82
2016/5/27,22:00,899,919,78
2016/5/27,23:00,841,858,73
最大使用率(%),時間帯
93,15:00〜16:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1140,19:00〜20:00,5/28,8:55,19,84
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
954,19:00〜20:00,5/28,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/27,0:00,800
2016/5/27,0:05,805
2016/5/27,0:10,789
2016/5/27,0:15,787
2016/5/27,0:20,787
2016/5/27,0:25,780
2016/5/27,0:30,778
2016/5/27,0:35,777
2016/5/27,0:40,767
2016/5/27,0:45,762
2016/5/27,0:50,750
2016/5/27,0:55,749
2016/5/27,1:00,760
2016/5/27,1:05,769
2016/5/27,1:10,771
2016/5/27,1:15,760
2016/5/27,1:20,772
2016/5/27,1:25,774
2016/5/27,1:30,762
2016/5/27,1:35,750
2016/5/27,1:40,755
2016/5/27,1:45,762
2016/5/27,1:50,767
2016/5/27,1:55,766
2016/5/27,2:00,766
2016/5/27,2:05,772
2016/5/27,2:10,776
2016/5/27,2:15,782
2016/5/27,2:20,780
2016/5/27,2:25,788
2016/5/27,2:30,789
2016/5/27,2:35,785
2016/5/27,2:40,793
2016/5/27,2:45,810
2016/5/27,2:50,808
2016/5/27,2:55,825
2016/5/27,3:00,810
2016/5/27,3:05,817
2016/5/27,3:10,815
2016/5/27,3:15,831
2016/5/27,3:20,834
2016/5/27,3:25,825
2016/5/27,3:30,832
2016/5/27,3:35,834
2016/5/27,3:40,854
2016/5/27,3:45,853
2016/5/27,3:50,847
2016/5/27,3:55,859
2016/5/27,4:00,860
2016/5/27,4:05,858
2016/5/27,4:10,863
2016/5/27,4:15,863
2016/5/27,4:20,858
2016/5/27,4:25,857
2016/5/27,4:30,867
2016/5/27,4:35,875
2016/5/27,4:40,876
2016/5/27,4:45,866
2016/5/27,4:50,878
2016/5/27,4:55,873
2016/5/27,5:00,874
2016/5/27,5:05,862
2016/5/27,5:10,856
2016/5/27,5:15,863
2016/5/27,5:20,867
2016/5/27,5:25,870
2016/5/27,5:30,867
2016/5/27,5:35,855
2016/5/27,5:40,866
2016/5/27,5:45,858
2016/5/27,5:50,854
2016/5/27,5:55,859
2016/5/27,6:00,859
2016/5/27,6:05,862
2016/5/27,6:10,868
2016/5/27,6:15,864
2016/5/27,6:20,863
2016/5/27,6:25,867
2016/5/27,6:30,869
2016/5/27,6:35,883
2016/5/27,6:40,877
2016/5/27,6:45,870
2016/5/27,6:50,855
2016/5/27,6:55,873
2016/5/27,7:00,874
2016/5/27,7:05,871
2016/5/27,7:10,867
2016/5/27,7:15,877
2016/5/27,7:20,874
2016/5/27,7:25,871
2016/5/27,7:30,877
2016/5/27,7:35,869
2016/5/27,7:40,869
2016/5/27,7:45,873
2016/5/27,7:50,883
2016/5/27,7:55,896
2016/5/27,8:00,890
2016/5/27,8:05,907
2016/5/27,8:10,908
2016/5/27,8:15,907
2016/5/27,8:20,916
2016/5/27,8:25,913
2016/5/27,8:30,932
2016/5/27,8:35,925
2016/5/27,8:40,933
2016/5/27,8:45,937
2016/5/27,8:50,933
2016/5/27,8:55,938
2016/5/27,9:00,951
2016/5/27,9:05,959
2016/5/27,9:10,956
2016/5/27,9:15,953
2016/5/27,9:20,960
2016/5/27,9:25,962
2016/5/27,9:30,963
2016/5/27,9:35,973
2016/5/27,9:40,969
2016/5/27,9:45,975
2016/5/27,9:50,975
2016/5/27,9:55,979
2016/5/27,10:00,985
2016/5/27,10:05,1005
2016/5/27,10:10,987
2016/5/27,10:15,966
2016/5/27,10:20,997
2016/5/27,10:25,991
2016/5/27,10:30,1007
2016/5/27,10:35,1010
2016/5/27,10:40,1050
2016/5/27,10:45,1043
2016/5/27,10:50,1029
2016/5/27,10:55,1009
2016/5/27,11:00,1037
2016/5/27,11:05,1045
2016/5/27,11:10,1047
2016/5/27,11:15,1021
2016/5/27,11:20,1007
2016/5/27,11:25,1038
2016/5/27,11:30,1039
2016/5/27,11:35,1023
2016/5/27,11:40,1017
2016/5/27,11:45,1016
2016/5/27,11:50,1030
2016/5/27,11:55,1034
2016/5/27,12:00,1012
2016/5/27,12:05,1016
2016/5/27,12:10,984
2016/5/27,12:15,1000
2016/5/27,12:20,991
