2016/7/13 17:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1244,19:00〜20:00,4/11,8:55,24,81
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1007,19:00〜20:00,4/11,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/11,0:00,690,694,55
2016/4/11,1:00,709,706,57
2016/4/11,2:00,760,770,61
2016/4/11,3:00,820,834,66
2016/4/11,4:00,854,860,69
2016/4/11,5:00,853,844,69
2016/4/11,6:00,856,840,69
2016/4/11,7:00,860,872,69
2016/4/11,8:00,896,891,72
2016/4/11,9:00,929,908,75
2016/4/11,10:00,915,919,74
2016/4/11,11:00,912,923,73
2016/4/11,12:00,873,871,70
2016/4/11,13:00,906,894,73
2016/4/11,14:00,896,891,72
2016/4/11,15:00,884,886,71
2016/4/11,16:00,896,896,72
2016/4/11,17:00,913,917,73
2016/4/11,18:00,971,967,78
2016/4/11,19:00,999,990,80
2016/4/11,20:00,972,952,78
2016/4/11,21:00,922,907,74
2016/4/11,22:00,875,873,70
2016/4/11,23:00,817,826,66
最大使用率(%),時間帯
80,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1216,19:00〜20:00,4/12,8:55,23,82
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
992,19:00〜20:00,4/12,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/11,0:00,710
2016/4/11,0:05,703
2016/4/11,0:10,699
2016/4/11,0:15,696
2016/4/11,0:20,695
2016/4/11,0:25,697
2016/4/11,0:30,692
2016/4/11,0:35,676
2016/4/11,0:40,677
2016/4/11,0:45,678
2016/4/11,0:50,676
2016/4/11,0:55,676
2016/4/11,1:00,695
2016/4/11,1:05,705
2016/4/11,1:10,695
2016/4/11,1:15,706
2016/4/11,1:20,709
2016/4/11,1:25,706
2016/4/11,1:30,700
2016/4/11,1:35,714
2016/4/11,1:40,725
2016/4/11,1:45,725
2016/4/11,1:50,707
2016/4/11,1:55,722
2016/4/11,2:00,732
2016/4/11,2:05,740
2016/4/11,2:10,742
2016/4/11,2:15,747
2016/4/11,2:20,746
2016/4/11,2:25,752
2016/4/11,2:30,762
2016/4/11,2:35,769
2016/4/11,2:40,763
2016/4/11,2:45,775
2016/4/11,2:50,788
2016/4/11,2:55,798
2016/4/11,3:00,798
2016/4/11,3:05,799
2016/4/11,3:10,811
2016/4/11,3:15,810
2016/4/11,3:20,822
2016/4/11,3:25,829
2016/4/11,3:30,820
2016/4/11,3:35,832
2016/4/11,3:40,825
2016/4/11,3:45,833
2016/4/11,3:50,832
2016/4/11,3:55,833
2016/4/11,4:00,847
2016/4/11,4:05,846
2016/4/11,4:10,854
2016/4/11,4:15,849
2016/4/11,4:20,849
2016/4/11,4:25,850
2016/4/11,4:30,857
2016/4/11,4:35,859
2016/4/11,4:40,853
2016/4/11,4:45,852
2016/4/11,4:50,857
2016/4/11,4:55,872
2016/4/11,5:00,864
2016/4/11,5:05,862
