2016/7/14 15:47 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1115,19:00〜20:00,5/19,8:55,14,88
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
980,19:00〜20:00,5/19,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/19,0:00,738,742,66
2016/5/19,1:00,735,737,66
2016/5/19,2:00,773,780,69
2016/5/19,3:00,827,837,74
2016/5/19,4:00,863,869,77
2016/5/19,5:00,851,860,76
2016/5/19,6:00,832,841,75
2016/5/19,7:00,827,831,74
2016/5/19,8:00,851,838,76
2016/5/19,9:00,912,886,82
2016/5/19,10:00,951,908,85
2016/5/19,11:00,973,927,87
2016/5/19,12:00,936,924,84
2016/5/19,13:00,966,949,87
2016/5/19,14:00,988,939,89
2016/5/19,15:00,989,924,89
2016/5/19,16:00,991,929,89
2016/5/19,17:00,978,951,88
2016/5/19,18:00,977,957,88
2016/5/19,19:00,985,972,88
2016/5/19,20:00,947,934,85
2016/5/19,21:00,905,884,81
2016/5/19,22:00,867,854,78
2016/5/19,23:00,796,792,71
最大使用率(%),時間帯
89,16:00〜17:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1084,19:00〜20:00,5/20,15:25,10,91
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
988,19:00〜20:00,5/20,15:25
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/19,0:00,767
2016/5/19,0:05,763
2016/5/19,0:10,747
2016/5/19,0:15,739
2016/5/19,0:20,743
2016/5/19,0:25,744
2016/5/19,0:30,740
2016/5/19,0:35,732
2016/5/19,0:40,730
2016/5/19,0:45,724
2016/5/19,0:50,715
2016/5/19,0:55,716
2016/5/19,1:00,738
2016/5/19,1:05,728
2016/5/19,1:10,729
2016/5/19,1:15,733
2016/5/19,1:20,731
2016/5/19,1:25,735
2016/5/19,1:30,731
2016/5/19,1:35,739
2016/5/19,1:40,733
2016/5/19,1:45,737
2016/5/19,1:50,746
2016/5/19,1:55,739
2016/5/19,2:00,743
2016/5/19,2:05,752
2016/5/19,2:10,754
2016/5/19,2:15,768
2016/5/19,2:20,764
2016/5/19,2:25,777
2016/5/19,2:30,777
2016/5/19,2:35,788
2016/5/19,2:40,786
2016/5/19,2:45,782
2016/5/19,2:50,790
2016/5/19,2:55,796
2016/5/19,3:00,801
2016/5/19,3:05,809
2016/5/19,3:10,808
2016/5/19,3:15,812
2016/5/19,3:20,829
2016/5/19,3:25,831
2016/5/19,3:30,823
2016/5/19,3:35,831
2016/5/19,3:40,836
2016/5/19,3:45,849
2016/5/19,3:50,846
2016/5/19,3:55,845
2016/5/19,4:00,850
2016/5/19,4:05,864
2016/5/19,4:10,855
2016/5/19,4:15,864
2016/5/19,4:20,862
2016/5/19,4:25,869
2016/5/19,4:30,856
2016/5/19,4:35,868
2016/5/19,4:40,872
2016/5/19,4:45,868
2016/5/19,4:50,861
2016/5/19,4:55,870
2016/5/19,5:00,871
2016/5/19,5:05,866
