2016/7/13 17:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1267,19:00〜20:00,4/5,8:55,26,79
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1003,19:00〜20:00,4/5,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/5,0:00,765,783,60
2016/4/5,1:00,783,791,62
2016/4/5,2:00,841,838,66
2016/4/5,3:00,889,884,70
2016/4/5,4:00,909,896,72
2016/4/5,5:00,901,885,71
2016/4/5,6:00,893,900,70
2016/4/5,7:00,873,904,69
2016/4/5,8:00,877,890,69
2016/4/5,9:00,919,888,73
2016/4/5,10:00,924,889,73
2016/4/5,11:00,920,901,73
2016/4/5,12:00,880,877,69
2016/4/5,13:00,915,904,72
2016/4/5,14:00,909,917,72
2016/4/5,15:00,903,893,71
2016/4/5,16:00,916,912,72
2016/4/5,17:00,935,933,74
2016/4/5,18:00,983,978,78
2016/4/5,19:00,994,993,78
2016/4/5,20:00,957,958,76
2016/4/5,21:00,906,921,72
2016/4/5,22:00,870,887,69
2016/4/5,23:00,820,836,65
最大使用率(%),時間帯
78,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1222,19:00〜20:00,4/6,8:55,20,83
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1017,19:00〜20:00,4/6,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/5,0:00,785
2016/4/5,0:05,771
2016/4/5,0:10,774
2016/4/5,0:15,774
2016/4/5,0:20,769
2016/4/5,0:25,767
2016/4/5,0:30,762
2016/4/5,0:35,763
2016/4/5,0:40,757
2016/4/5,0:45,753
2016/4/5,0:50,748
2016/4/5,0:55,756
2016/4/5,1:00,756
2016/4/5,1:05,777
2016/4/5,1:10,776
2016/4/5,1:15,771
2016/4/5,1:20,773
2016/4/5,1:25,780
2016/4/5,1:30,783
2016/4/5,1:35,795
2016/4/5,1:40,795
2016/4/5,1:45,800
2016/4/5,1:50,795
2016/4/5,1:55,798
2016/4/5,2:00,812
2016/4/5,2:05,828
2016/4/5,2:10,833
2016/4/5,2:15,825
2016/4/5,2:20,830
2016/4/5,2:25,836
2016/4/5,2:30,844
2016/4/5,2:35,845
2016/4/5,2:40,853
2016/4/5,2:45,847
2016/4/5,2:50,866
2016/4/5,2:55,871
2016/4/5,3:00,874
2016/4/5,3:05,871
2016/4/5,3:10,869
2016/4/5,3:15,887
2016/4/5,3:20,885
2016/4/5,3:25,898
2016/4/5,3:30,887
2016/4/5,3:35,901
2016/4/5,3:40,899
2016/4/5,3:45,900
2016/4/5,3:50,902
2016/4/5,3:55,894
2016/4/5,4:00,921
2016/4/5,4:05,915
2016/4/5,4:10,910
2016/4/5,4:15,900
2016/4/5,4:20,894
2016/4/5,4:25,907
2016/4/5,4:30,906
2016/4/5,4:35,912
2016/4/5,4:40,915
2016/4/5,4:45,905
2016/4/5,4:50,914
2016/4/5,4:55,914
2016/4/5,5:00,912
2016/4/5,5:05,912
2016/4/5,5:10,900
2016/4/5,5:15,909
2016/4/5,5:20,899
2016/4/5,5:25,897
2016/4/5,5:30,910
2016/4/5,5:35,907
2016/4/5,5:40,890
2016/4/5,5:45,891
2016/4/5,5:50,893
2016/4/5,5:55,884
2016/4/5,6:00,884
2016/4/5,6:05,891
2016/4/5,6:10,891
2016/4/5,6:15,896
2016/4/5,6:20,894
2016/4/5,6:25,894
