2016/7/14 15:46 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1099,19:00〜20:00,5/15,8:55,22,82
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
900,19:00〜20:00,5/15,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/15,0:00,708,690,64
2016/5/15,1:00,708,701,64
2016/5/15,2:00,751,736,68
2016/5/15,3:00,794,783,72
2016/5/15,4:00,814,814,74
2016/5/15,5:00,788,780,72
2016/5/15,6:00,736,726,67
2016/5/15,7:00,717,705,65
2016/5/15,8:00,719,712,65
2016/5/15,9:00,758,735,69
2016/5/15,10:00,821,760,75
2016/5/15,11:00,825,779,75
2016/5/15,12:00,840,799,76
2016/5/15,13:00,857,796,78
2016/5/15,14:00,858,778,78
2016/5/15,15:00,833,790,76
2016/5/15,16:00,868,813,79
2016/5/15,17:00,906,840,82
2016/5/15,18:00,926,878,84
2016/5/15,19:00,935,900,85
2016/5/15,20:00,899,880,82
2016/5/15,21:00,849,844,77
2016/5/15,22:00,800,806,73
2016/5/15,23:00,741,756,67
最大使用率(%),時間帯
85,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1165,19:00〜20:00,5/16,8:55,16,86
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1003,19:00〜20:00,5/16,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/15,0:00,730
2016/5/15,0:05,723
2016/5/15,0:10,724
2016/5/15,0:15,719
2016/5/15,0:20,717
2016/5/15,0:25,698
2016/5/15,0:30,709
2016/5/15,0:35,702
2016/5/15,0:40,702
2016/5/15,0:45,701
2016/5/15,0:50,686
2016/5/15,0:55,691
2016/5/15,1:00,697
2016/5/15,1:05,703
2016/5/15,1:10,710
2016/5/15,1:15,698
2016/5/15,1:20,700
2016/5/15,1:25,706
2016/5/15,1:30,708
2016/5/15,1:35,709
2016/5/15,1:40,707
2016/5/15,1:45,711
2016/5/15,1:50,723
2016/5/15,1:55,725
2016/5/15,2:00,740
2016/5/15,2:05,739
2016/5/15,2:10,737
2016/5/15,2:15,736
2016/5/15,2:20,746
2016/5/15,2:25,749
2016/5/15,2:30,752
2016/5/15,2:35,750
2016/5/15,2:40,760
2016/5/15,2:45,771
2016/5/15,2:50,767
2016/5/15,2:55,767
2016/5/15,3:00,774
2016/5/15,3:05,768
2016/5/15,3:10,782
2016/5/15,3:15,800
2016/5/15,3:20,796
2016/5/15,3:25,796
2016/5/15,3:30,802
2016/5/15,3:35,798
2016/5/15,3:40,802
2016/5/15,3:45,801
2016/5/15,3:50,809
2016/5/15,3:55,805
2016/5/15,4:00,804
2016/5/15,4:05,803
2016/5/15,4:10,813
2016/5/15,4:15,823
2016/5/15,4:20,813
2016/5/15,4:25,817
2016/5/15,4:30,820
2016/5/15,4:35,820
2016/5/15,4:40,822
2016/5/15,4:45,820
2016/5/15,4:50,807
2016/5/15,4:55,811
2016/5/15,5:00,811
2016/5/15,5:05,806
