2016/7/13 17:03 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1066,19:00〜20:00,4/29,8:55,20,83
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
890,19:00〜20:00,4/29,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/29,0:00,723,726,68
2016/4/29,1:00,726,727,68
2016/4/29,2:00,769,770,72
2016/4/29,3:00,829,820,78
2016/4/29,4:00,848,837,80
2016/4/29,5:00,830,809,78
2016/4/29,6:00,798,779,75
2016/4/29,7:00,771,744,72
2016/4/29,8:00,773,733,73
2016/4/29,9:00,798,743,75
2016/4/29,10:00,824,757,77
2016/4/29,11:00,839,754,79
2016/4/29,12:00,825,746,77
2016/4/29,13:00,825,766,77
2016/4/29,14:00,814,759,76
2016/4/29,15:00,803,754,75
2016/4/29,16:00,803,765,75
2016/4/29,17:00,822,802,77
2016/4/29,18:00,859,860,81
2016/4/29,19:00,901,885,85
2016/4/29,20:00,873,863,82
2016/4/29,21:00,833,829,78
2016/4/29,22:00,789,800,74
2016/4/29,23:00,737,758,69
最大使用率(%),時間帯
85,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1089,19:00〜20:00,4/30,8:55,21,82
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
898,19:00〜20:00,4/30,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/29,0:00,753
2016/4/29,0:05,735
2016/4/29,0:10,729
2016/4/29,0:15,728
2016/4/29,0:20,730
2016/4/29,0:25,721
2016/4/29,0:30,715
2016/4/29,0:35,718
2016/4/29,0:40,712
2016/4/29,0:45,708
2016/4/29,0:50,712
2016/4/29,0:55,709
2016/4/29,1:00,719
2016/4/29,1:05,726
2016/4/29,1:10,713
2016/4/29,1:15,721
2016/4/29,1:20,724
2016/4/29,1:25,715
2016/4/29,1:30,726
2016/4/29,1:35,735
2016/4/29,1:40,732
2016/4/29,1:45,737
2016/4/29,1:50,734
2016/4/29,1:55,737
2016/4/29,2:00,738
2016/4/29,2:05,753
2016/4/29,2:10,769
2016/4/29,2:15,760
2016/4/29,2:20,762
2016/4/29,2:25,765
2016/4/29,2:30,768
2016/4/29,2:35,774
2016/4/29,2:40,771
2016/4/29,2:45,778
2016/4/29,2:50,787
2016/4/29,2:55,800
2016/4/29,3:00,802
2016/4/29,3:05,810
2016/4/29,3:10,820
2016/4/29,3:15,826
2016/4/29,3:20,823
2016/4/29,3:25,824
2016/4/29,3:30,836
2016/4/29,3:35,823
2016/4/29,3:40,839
2016/4/29,3:45,849
2016/4/29,3:50,847
2016/4/29,3:55,845
2016/4/29,4:00,840
2016/4/29,4:05,851
2016/4/29,4:10,856
2016/4/29,4:15,847
2016/4/29,4:20,856
2016/4/29,4:25,837
2016/4/29,4:30,842
2016/4/29,4:35,845
2016/4/29,4:40,847
2016/4/29,4:45,847
2016/4/29,4:50,859
2016/4/29,4:55,847
2016/4/29,5:00,841
2016/4/29,5:05,848
2016/4/29,5:10,841
2016/4/29,5:15,844
2016/4/29,5:20,833
2016/4/29,5:25,839
2016/4/29,5:30,822
2016/4/29,5:35,824
2016/4/29,5:40,829
2016/4/29,5:45,814
2016/4/29,5:50,822
2016/4/29,5:55,798
2016/4/29,6:00,812
2016/4/29,6:05,814
2016/4/29,6:10,814
2016/4/29,6:15,809
2016/4/29,6:20,801
2016/4/29,6:25,786
2016/4/29,6:30,798
2016/4/29,6:35,798
2016/4/29,6:40,793
2016/4/29,6:45,782
2016/4/29,6:50,782
2016/4/29,6:55,786
2016/4/29,7:00,771
2016/4/29,7:05,763
2016/4/29,7:10,777
2016/4/29,7:15,773
2016/4/29,7:20,766
2016/4/29,7:25,769
2016/4/29,7:30,780
2016/4/29,7:35,778
2016/4/29,7:40,773
2016/4/29,7:45,766
2016/4/29,7:50,775
2016/4/29,7:55,764
2016/4/29,8:00,763
2016/4/29,8:05,770
2016/4/29,8:10,774
2016/4/29,8:15,771
2016/4/29,8:20,768
2016/4/29,8:25,774
2016/4/29,8:30,785
2016/4/29,8:35,766
2016/4/29,8:40,772
2016/4/29,8:45,763
2016/4/29,8:50,788
2016/4/29,8:55,786
2016/4/29,9:00,769
2016/4/29,9:05,792
2016/4/29,9:10,804
2016/4/29,9:15,791
2016/4/29,9:20,800
2016/4/29,9:25,770
2016/4/29,9:30,815
2016/4/29,9:35,809
2016/4/29,9:40,787
2016/4/29,9:45,810
2016/4/29,9:50,804
2016/4/29,9:55,816
2016/4/29,10:00,811
2016/4/29,10:05,818
2016/4/29,10:10,831
2016/4/29,10:15,820
2016/4/29,10:20,818
2016/4/29,10:25,828
2016/4/29,10:30,840
2016/4/29,10:35,807
2016/4/29,10:40,820
2016/4/29,10:45,825
2016/4/29,10:50,845
2016/4/29,10:55,834
2016/4/29,11:00,846
2016/4/29,11:05,836
2016/4/29,11:10,837
2016/4/29,11:15,834
2016/4/29,11:20,848
2016/4/29,11:25,831
2016/4/29,11:30,838
2016/4/29,11:35,831
2016/4/29,11:40,845
2016/4/29,11:45,837
2016/4/29,11:50,848
