2016/7/14 15:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1431,14:00〜15:00,6/10,13:25,25,80
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1143,14:00〜15:00,6/10,13:25
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/6/10,0:00,775,784,54
2016/6/10,1:00,766,766,54
2016/6/10,2:00,792,794,55
2016/6/10,3:00,839,843,59
2016/6/10,4:00,876,876,61
2016/6/10,5:00,867,872,61
2016/6/10,6:00,867,875,61
2016/6/10,7:00,893,890,62
2016/6/10,8:00,967,936,68
2016/6/10,9:00,1060,1012,74
2016/6/10,10:00,1124,1044,79
2016/6/10,11:00,1168,1057,82
2016/6/10,12:00,1133,1029,79
2016/6/10,13:00,1202,1056,84
2016/6/10,14:00,1198,1055,84
2016/6/10,15:00,1210,1054,85
2016/6/10,16:00,1178,1048,82
2016/6/10,17:00,1147,1049,80
2016/6/10,18:00,1108,1050,77
2016/6/10,19:00,1093,1045,76
2016/6/10,20:00,1051,1013,73
2016/6/10,21:00,993,958,69
2016/6/10,22:00,939,910,66
2016/6/10,23:00,865,847,60
最大使用率(%),時間帯
85,15:00〜16:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1218,19:00〜20:00,6/11,8:55,17,85
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1039,19:00〜20:00,6/11,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/6/10,0:00,790
2016/6/10,0:05,783
2016/6/10,0:10,779
2016/6/10,0:15,769
2016/6/10,0:20,765
2016/6/10,0:25,761
2016/6/10,0:30,756
2016/6/10,0:35,758
2016/6/10,0:40,746
2016/6/10,0:45,738
2016/6/10,0:50,731
2016/6/10,0:55,742
2016/6/10,1:00,745
2016/6/10,1:05,760
2016/6/10,1:10,753
2016/6/10,1:15,744
2016/6/10,1:20,756
2016/6/10,1:25,755
2016/6/10,1:30,744
2016/6/10,1:35,749
2016/6/10,1:40,746
2016/6/10,1:45,751
2016/6/10,1:50,756
2016/6/10,1:55,759
2016/6/10,2:00,752
2016/6/10,2:05,750
2016/6/10,2:10,767
2016/6/10,2:15,771
2016/6/10,2:20,775
2016/6/10,2:25,777
2016/6/10,2:30,778
2016/6/10,2:35,782
2016/6/10,2:40,793
2016/6/10,2:45,794
2016/6/10,2:50,795
2016/6/10,2:55,804
2016/6/10,3:00,800
2016/6/10,3:05,810
2016/6/10,3:10,811
2016/6/10,3:15,821
2016/6/10,3:20,820
2016/6/10,3:25,812
2016/6/10,3:30,825
2016/6/10,3:35,832
2016/6/10,3:40,834
2016/6/10,3:45,835
2016/6/10,3:50,835
2016/6/10,3:55,850
2016/6/10,4:00,855
2016/6/10,4:05,858
2016/6/10,4:10,852
2016/6/10,4:15,853
2016/6/10,4:20,857
2016/6/10,4:25,856
2016/6/10,4:30,865
2016/6/10,4:35,866
2016/6/10,4:40,878
2016/6/10,4:45,859
2016/6/10,4:50,872
2016/6/10,4:55,864
2016/6/10,5:00,861
2016/6/10,5:05,861
2016/6/10,5:10,854
2016/6/10,5:15,862
2016/6/10,5:20,869
2016/6/10,5:25,854
2016/6/10,5:30,858
2016/6/10,5:35,842
2016/6/10,5:40,859
2016/6/10,5:45,841
2016/6/10,5:50,835
2016/6/10,5:55,833
2016/6/10,6:00,820
2016/6/10,6:05,842
2016/6/10,6:10,845
2016/6/10,6:15,851
2016/6/10,6:20,851
2016/6/10,6:25,848
2016/6/10,6:30,847
2016/6/10,6:35,859
2016/6/10,6:40,857
2016/6/10,6:45,861
2016/6/10,6:50,864
2016/6/10,6:55,866
2016/6/10,7:00,859
2016/6/10,7:05,868
2016/6/10,7:10,869
2016/6/10,7:15,880
2016/6/10,7:20,877
2016/6/10,7:25,862
2016/6/10,7:30,875
2016/6/10,7:35,875
2016/6/10,7:40,878
2016/6/10,7:45,870
2016/6/10,7:50,878
2016/6/10,7:55,882
2016/6/10,8:00,892
2016/6/10,8:05,909
2016/6/10,8:10,907
2016/6/10,8:15,904
2016/6/10,8:20,929
2016/6/10,8:25,927
2016/6/10,8:30,948
2016/6/10,8:35,955
2016/6/10,8:40,964
2016/6/10,8:45,961
2016/6/10,8:50,970
2016/6/10,8:55,981
2016/6/10,9:00,984
2016/6/10,9:05,986
2016/6/10,9:10,997
2016/6/10,9:15,1007
2016/6/10,9:20,1010
2016/6/10,9:25,1024
2016/6/10,9:30,1015
2016/6/10,9:35,1049
2016/6/10,9:40,1040
2016/6/10,9:45,1049
2016/6/10,9:50,1058
2016/6/10,9:55,1060
2016/6/10,10:00,1068
2016/6/10,10:05,1069
2016/6/10,10:10,1073
2016/6/10,10:15,1070
2016/6/10,10:20,1073
2016/6/10,10:25,1080
2016/6/10,10:30,1082
2016/6/10,10:35,1100
