2016/7/13 17:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1247,19:00〜20:00,4/3,8:55,35,74
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
926,19:00〜20:00,4/3,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/3,0:00,690,695,55
2016/4/3,1:00,705,704,57
2016/4/3,2:00,763,761,61
2016/4/3,3:00,810,804,65
2016/4/3,4:00,817,812,66
2016/4/3,5:00,788,782,63
2016/4/3,6:00,743,743,60
2016/4/3,7:00,734,731,59
2016/4/3,8:00,736,733,59
2016/4/3,9:00,751,748,60
2016/4/3,10:00,751,753,60
2016/4/3,11:00,741,764,59
2016/4/3,12:00,757,761,61
2016/4/3,13:00,755,765,61
2016/4/3,14:00,759,774,61
2016/4/3,15:00,769,786,62
2016/4/3,16:00,802,810,64
2016/4/3,17:00,854,858,68
2016/4/3,18:00,900,913,72
2016/4/3,19:00,897,919,72
2016/4/3,20:00,867,885,70
2016/4/3,21:00,822,851,66
2016/4/3,22:00,777,810,62
2016/4/3,23:00,725,759,58
最大使用率(%),時間帯
72,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1259,19:00〜20:00,4/4,8:55,23,81
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1023,19:00〜20:00,4/4,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/3,0:00,719
2016/4/3,0:05,702
2016/4/3,0:10,715
2016/4/3,0:15,706
2016/4/3,0:20,694
2016/4/3,0:25,684
2016/4/3,0:30,675
2016/4/3,0:35,678
2016/4/3,0:40,682
2016/4/3,0:45,689
2016/4/3,0:50,672
2016/4/3,0:55,673
2016/4/3,1:00,691
2016/4/3,1:05,699
2016/4/3,1:10,694
2016/4/3,1:15,694
2016/4/3,1:20,693
2016/4/3,1:25,689
2016/4/3,1:30,706
2016/4/3,1:35,715
2016/4/3,1:40,716
2016/4/3,1:45,723
2016/4/3,1:50,715
2016/4/3,1:55,724
2016/4/3,2:00,733
2016/4/3,2:05,747
2016/4/3,2:10,749
2016/4/3,2:15,745
2016/4/3,2:20,747
2016/4/3,2:25,765
2016/4/3,2:30,763
2016/4/3,2:35,772
2016/4/3,2:40,773
2016/4/3,2:45,777
2016/4/3,2:50,783
2016/4/3,2:55,796
2016/4/3,3:00,796
2016/4/3,3:05,796
2016/4/3,3:10,803
2016/4/3,3:15,807
2016/4/3,3:20,817
2016/4/3,3:25,816
2016/4/3,3:30,818
2016/4/3,3:35,815
2016/4/3,3:40,823
2016/4/3,3:45,811
2016/4/3,3:50,809
2016/4/3,3:55,817
2016/4/3,4:00,816
2016/4/3,4:05,818
2016/4/3,4:10,817
2016/4/3,4:15,819
2016/4/3,4:20,808
2016/4/3,4:25,816
2016/4/3,4:30,810
2016/4/3,4:35,827
2016/4/3,4:40,815
2016/4/3,4:45,817
2016/4/3,4:50,823
2016/4/3,4:55,814
2016/4/3,5:00,818
2016/4/3,5:05,808
2016/4/3,5:10,797
2016/4/3,5:15,797
2016/4/3,5:20,798
2016/4/3,5:25,801
2016/4/3,5:30,798
2016/4/3,5:35,775
2016/4/3,5:40,778
2016/4/3,5:45,767
2016/4/3,5:50,766
2016/4/3,5:55,752
2016/4/3,6:00,756
2016/4/3,6:05,755
2016/4/3,6:10,752
2016/4/3,6:15,756
2016/4/3,6:20,754
2016/4/3,6:25,741
2016/4/3,6:30,754
2016/4/3,6:35,731
2016/4/3,6:40,736
2016/4/3,6:45,730
2016/4/3,6:50,725
2016/4/3,6:55,725
2016/4/3,7:00,739
2016/4/3,7:05,732
2016/4/3,7:10,744
2016/4/3,7:15,740
2016/4/3,7:20,728
2016/4/3,7:25,735
2016/4/3,7:30,728
2016/4/3,7:35,744
2016/4/3,7:40,726
2016/4/3,7:45,726
2016/4/3,7:50,737
2016/4/3,7:55,728
2016/4/3,8:00,721
2016/4/3,8:05,739
2016/4/3,8:10,744
2016/4/3,8:15,735
2016/4/3,8:20,740
2016/4/3,8:25,726
2016/4/3,8:30,736
2016/4/3,8:35,724
2016/4/3,8:40,742
2016/4/3,8:45,731
2016/4/3,8:50,741
2016/4/3,8:55,748
2016/4/3,9:00,761
2016/4/3,9:05,749
2016/4/3,9:10,755
2016/4/3,9:15,758
2016/4/3,9:20,748
2016/4/3,9:25,737
2016/4/3,9:30,753
2016/4/3,9:35,755
2016/4/3,9:40,749
2016/4/3,9:45,746
2016/4/3,9:50,752
2016/4/3,9:55,753
2016/4/3,10:00,764
2016/4/3,10:05,758
2016/4/3,10:10,743
2016/4/3,10:15,740
2016/4/3,10:20,747
2016/4/3,10:25,743
2016/4/3,10:30,756
2016/4/3,10:35,741
2016/4/3,10:40,745
2016/4/3,10:45,753
2016/4/3,10:50,765
2016/4/3,10:55,759
2016/4/3,11:00,746
2016/4/3,11:05,755
2016/4/3,11:10,729
2016/4/3,11:15,728
2016/4/3,11:20,751
2016/4/3,11:25,730
2016/4/3,11:30,736
2016/4/3,11:35,732
2016/4/3,11:40,748
2016/4/3,11:45,729
2016/4/3,11:50,751
2016/4/3,11:55,761
2016/4/3,12:00,762
2016/4/3,12:05,761
2016/4/3,12:10,747
