2016/7/14 15:55 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1088,19:00〜20:00,6/4,8:55,13,88
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
961,19:00〜20:00,6/4,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/6/4,0:00,752,757,69
2016/6/4,1:00,750,737,69
2016/6/4,2:00,758,772,70
2016/6/4,3:00,797,820,73
2016/6/4,4:00,827,852,76
2016/6/4,5:00,815,825,75
2016/6/4,6:00,791,777,73
2016/6/4,7:00,800,764,74
2016/6/4,8:00,828,797,76
2016/6/4,9:00,894,842,82
2016/6/4,10:00,918,885,84
2016/6/4,11:00,920,908,85
2016/6/4,12:00,902,885,83
2016/6/4,13:00,915,896,84
2016/6/4,14:00,912,890,84
2016/6/4,15:00,904,888,83
2016/6/4,16:00,905,903,83
2016/6/4,17:00,912,912,84
2016/6/4,18:00,926,931,85
2016/6/4,19:00,933,951,86
2016/6/4,20:00,900,918,83
2016/6/4,21:00,850,870,78
2016/6/4,22:00,815,821,75
2016/6/4,23:00,763,764,70
最大使用率(%),時間帯
86,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1127,19:00〜20:00,6/5,8:55,21,82
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
929,19:00〜20:00,6/5,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/6/4,0:00,748
2016/6/4,0:05,745
2016/6/4,0:10,743
2016/6/4,0:15,749
2016/6/4,0:20,735
2016/6/4,0:25,747
2016/6/4,0:30,744
2016/6/4,0:35,733
2016/6/4,0:40,727
2016/6/4,0:45,726
2016/6/4,0:50,714
2016/6/4,0:55,728
2016/6/4,1:00,739
2016/6/4,1:05,737
2016/6/4,1:10,737
2016/6/4,1:15,734
2016/6/4,1:20,741
2016/6/4,1:25,734
2016/6/4,1:30,746
2016/6/4,1:35,737
2016/6/4,1:40,729
2016/6/4,1:45,729
2016/6/4,1:50,735
2016/6/4,1:55,737
2016/6/4,2:00,734
2016/6/4,2:05,738
2016/6/4,2:10,740
2016/6/4,2:15,739
2016/6/4,2:20,739
2016/6/4,2:25,735
2016/6/4,2:30,742
2016/6/4,2:35,750
2016/6/4,2:40,748
2016/6/4,2:45,755
2016/6/4,2:50,756
2016/6/4,2:55,750
2016/6/4,3:00,772
2016/6/4,3:05,771
2016/6/4,3:10,773
2016/6/4,3:15,770
2016/6/4,3:20,783
2016/6/4,3:25,788
2016/6/4,3:30,792
2016/6/4,3:35,778
2016/6/4,3:40,795
2016/6/4,3:45,784
2016/6/4,3:50,798
2016/6/4,3:55,800
2016/6/4,4:00,802
2016/6/4,4:05,801
2016/6/4,4:10,802
2016/6/4,4:15,810
2016/6/4,4:20,809
2016/6/4,4:25,824
2016/6/4,4:30,825
2016/6/4,4:35,821
2016/6/4,4:40,814
2016/6/4,4:45,816
2016/6/4,4:50,817
2016/6/4,4:55,822
2016/6/4,5:00,830
2016/6/4,5:05,815
2016/6/4,5:10,809
2016/6/4,5:15,822
2016/6/4,5:20,812
2016/6/4,5:25,808
2016/6/4,5:30,792
2016/6/4,5:35,800
2016/6/4,5:40,790
2016/6/4,5:45,786
2016/6/4,5:50,784
2016/6/4,5:55,770
2016/6/4,6:00,773
2016/6/4,6:05,779
2016/6/4,6:10,784
2016/6/4,6:15,786
2016/6/4,6:20,770
2016/6/4,6:25,791
2016/6/4,6:30,770
2016/6/4,6:35,776
2016/6/4,6:40,770
2016/6/4,6:45,770
2016/6/4,6:50,773
2016/6/4,6:55,774
2016/6/4,7:00,780
2016/6/4,7:05,788
2016/6/4,7:10,777
2016/6/4,7:15,783
2016/6/4,7:20,781
2016/6/4,7:25,780
2016/6/4,7:30,774
2016/6/4,7:35,793
2016/6/4,7:40,783
2016/6/4,7:45,785
2016/6/4,7:50,786
2016/6/4,7:55,783
2016/6/4,8:00,779
2016/6/4,8:05,790
2016/6/4,8:10,792
2016/6/4,8:15,799
2016/6/4,8:20,793
2016/6/4,8:25,803
2016/6/4,8:30,804
2016/6/4,8:35,820
2016/6/4,8:40,834
2016/6/4,8:45,820
2016/6/4,8:50,821
2016/6/4,8:55,822
2016/6/4,9:00,845
2016/6/4,9:05,844
2016/6/4,9:10,845
2016/6/4,9:15,856
2016/6/4,9:20,856
2016/6/4,9:25,867
2016/6/4,9:30,885
2016/6/4,9:35,888
2016/6/4,9:40,880
2016/6/4,9:45,885
2016/6/4,9:50,878
2016/6/4,9:55,891
2016/6/4,10:00,889
2016/6/4,10:05,895
2016/6/4,10:10,882
2016/6/4,10:15,894
2016/6/4,10:20,892
2016/6/4,10:25,898
2016/6/4,10:30,885
2016/6/4,10:35,894
2016/6/4,10:40,897
2016/6/4,10:45,883
2016/6/4,10:50,894
2016/6/4,10:55,888
2016/6/4,11:00,893
2016/6/4,11:05,903
2016/6/4,11:10,903
2016/6/4,11:15,901
2016/6/4,11:20,887
2016/6/4,11:25,892
2016/6/4,11:30,896
2016/6/4,11:35,893
2016/6/4,11:40,875
2016/6/4,11:45,877
2016/6/4,11:50,889
2016/6/4,11:55,885
2016/6/4,12:00,889
2016/6/4,12:05,887
2016/6/4,12:10,876
2016/6/4,12:15,874
2016/6/4,12:20,876
2016/6/4,12:25,878
2016/6/4,12:30,886
2016/6/4,12:35,866
2016/6/4,12:40,857
2016/6/4,12:45,872
2016/6/4,12:50,877
2016/6/4,12:55,876
2016/6/4,13:00,877
2016/6/4,13:05,877
2016/6/4,13:10,882
2016/6/4,13:15,883
2016/6/4,13:20,892
2016/6/4,13:25,892
2016/6/4,13:30,877
2016/6/4,13:35,880
2016/6/4,13:40,895
2016/6/4,13:45,897
2016/6/4,13:50,896
2016/6/4,13:55,892
2016/6/4,14:00,895
2016/6/4,14:05,892
2016/6/4,14:10,892
2016/6/4,14:15,878
2016/6/4,14:20,873
2016/6/4,14:25,871
2016/6/4,14:30,887
2016/6/4,14:35,888
2016/6/4,14:40,882
2016/6/4,14:45,874
2016/6/4,14:50,882
2016/6/4,14:55,880
2016/6/4,15:00,877
2016/6/4,15:05,865
2016/6/4,15:10,864
2016/6/4,15:15,871
2016/6/4,15:20,875
2016/6/4,15:25,877
2016/6/4,15:30,882
2016/6/4,15:35,889
2016/6/4,15:40,884
2016/6/4,15:45,866
2016/6/4,15:50,882
2016/6/4,15:55,882
2016/6/4,16:00,880
2016/6/4,16:05,873
2016/6/4,16:10,872
2016/6/4,16:15,872
2016/6/4,16:20,884
2016/6/4,16:25,876
2016/6/4,16:30,875
2016/6/4,16:35,882
2016/6/4,16:40,895
2016/6/4,16:45,875
2016/6/4,16:50,882
2016/6/4,16:55,879
2016/6/4,17:00,882
2016/6/4,17:05,889
2016/6/4,17:10,883
2016/6/4,17:15,883
2016/6/4,17:20,883
2016/6/4,17:25,892
2016/6/4,17:30,891
2016/6/4,17:35,894
2016/6/4,17:40,889
2016/6/4,17:45,878
2016/6/4,17:50,897
2016/6/4,17:55,902
2016/6/4,18:00,898
2016/6/4,18:05,898
2016/6/4,18:10,891
2016/6/4,18:15,898
2016/6/4,18:20,897
2016/6/4,18:25,903
2016/6/4,18:30,910
2016/6/4,18:35,895
2016/6/4,18:40,900
2016/6/4,18:45,910
2016/6/4,18:50,920
2016/6/4,18:55,914
2016/6/4,19:00,918
2016/6/4,19:05,916
2016/6/4,19:10,913
2016/6/4,19:15,917
2016/6/4,19:20,912
2016/6/4,19:25,918
2016/6/4,19:30,916
2016/6/4,19:35,899
2016/6/4,19:40,903
2016/6/4,19:45,906
2016/6/4,19:50,910
2016/6/4,19:55,902
2016/6/4,20:00,908
2016/6/4,20:05,902
2016/6/4,20:10,901
2016/6/4,20:15,892
2016/6/4,20:20,884
2016/6/4,20:25,883
2016/6/4,20:30,872
2016/6/4,20:35,862
2016/6/4,20:40,873
2016/6/4,20:45,866
2016/6/4,20:50,859
2016/6/4,20:55,855
2016/6/4,21:00,853
2016/6/4,21:05,850
2016/6/4,21:10,851
2016/6/4,21:15,836
2016/6/4,21:20,829
2016/6/4,21:25,829
2016/6/4,21:30,827
2016/6/4,21:35,836
2016/6/4,21:40,825
2016/6/4,21:45,823
2016/6/4,21:50,822
2016/6/4,21:55,807
2016/6/4,22:00,817
