2016/7/13 17:03 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1158,19:00〜20:00,4/23,8:55,31,76
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
881,19:00〜20:00,4/23,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/23,0:00,712,732,61
2016/4/23,1:00,720,755,62
2016/4/23,2:00,763,807,66
2016/4/23,3:00,817,860,71
2016/4/23,4:00,836,878,72
2016/4/23,5:00,812,855,70
2016/4/23,6:00,783,805,68
2016/4/23,7:00,782,765,68
2016/4/23,8:00,791,741,68
2016/4/23,9:00,826,760,71
2016/4/23,10:00,840,780,73
2016/4/23,11:00,853,796,74
2016/4/23,12:00,834,810,72
2016/4/23,13:00,862,802,74
2016/4/23,14:00,875,794,76
2016/4/23,15:00,877,790,76
2016/4/23,16:00,883,806,76
2016/4/23,17:00,896,840,77
2016/4/23,18:00,925,884,80
2016/4/23,19:00,916,918,79
2016/4/23,20:00,873,895,75
2016/4/23,21:00,833,854,72
2016/4/23,22:00,788,808,68
2016/4/23,23:00,740,748,64
最大使用率(%),時間帯
80,18:00〜19:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1142,19:00〜20:00,4/24,8:55,31,76
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
870,19:00〜20:00,4/24,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/23,0:00,734
2016/4/23,0:05,727
2016/4/23,0:10,716
2016/4/23,0:15,714
2016/4/23,0:20,709
2016/4/23,0:25,719
2016/4/23,0:30,702
2016/4/23,0:35,703
2016/4/23,0:40,700
2016/4/23,0:45,703
2016/4/23,0:50,704
2016/4/23,0:55,708
2016/4/23,1:00,705
2016/4/23,1:05,707
2016/4/23,1:10,703
2016/4/23,1:15,720
2016/4/23,1:20,716
2016/4/23,1:25,719
2016/4/23,1:30,724
2016/4/23,1:35,725
2016/4/23,1:40,728
2016/4/23,1:45,728
2016/4/23,1:50,733
2016/4/23,1:55,728
2016/4/23,2:00,735
2016/4/23,2:05,752
2016/4/23,2:10,750
2016/4/23,2:15,759
2016/4/23,2:20,749
2016/4/23,2:25,754
2016/4/23,2:30,765
2016/4/23,2:35,778
2016/4/23,2:40,774
2016/4/23,2:45,775
2016/4/23,2:50,788
2016/4/23,2:55,782
2016/4/23,3:00,799
2016/4/23,3:05,797
2016/4/23,3:10,811
2016/4/23,3:15,812
2016/4/23,3:20,814
2016/4/23,3:25,818
2016/4/23,3:30,824
2016/4/23,3:35,823
2016/4/23,3:40,816
2016/4/23,3:45,822
2016/4/23,3:50,831
2016/4/23,3:55,833
2016/4/23,4:00,837
2016/4/23,4:05,828
2016/4/23,4:10,841
2016/4/23,4:15,833
2016/4/23,4:20,839
2016/4/23,4:25,840
2016/4/23,4:30,838
2016/4/23,4:35,832
2016/4/23,4:40,833
2016/4/23,4:45,839
2016/4/23,4:50,837
2016/4/23,4:55,830
2016/4/23,5:00,837
2016/4/23,5:05,834
2016/4/23,5:10,830
2016/4/23,5:15,820
2016/4/23,5:20,820
2016/4/23,5:25,817
2016/4/23,5:30,810
2016/4/23,5:35,810
2016/4/23,5:40,796
2016/4/23,5:45,794
2016/4/23,5:50,785
2016/4/23,5:55,792
2016/4/23,6:00,788
2016/4/23,6:05,794
2016/4/23,6:10,788
2016/4/23,6:15,776
2016/4/23,6:20,788
2016/4/23,6:25,784
2016/4/23,6:30,789
2016/4/23,6:35,779
2016/4/23,6:40,772
2016/4/23,6:45,780
2016/4/23,6:50,774
2016/4/23,6:55,780
2016/4/23,7:00,769
2016/4/23,7:05,776
2016/4/23,7:10,788
2016/4/23,7:15,792
2016/4/23,7:20,790
2016/4/23,7:25,790
2016/4/23,7:30,781
2016/4/23,7:35,798
2016/4/23,7:40,784
2016/4/23,7:45,777
2016/4/23,7:50,774
2016/4/23,7:55,765
2016/4/23,8:00,779
2016/4/23,8:05,792
2016/4/23,8:10,789
2016/4/23,8:15,791
2016/4/23,8:20,796
2016/4/23,8:25,780
2016/4/23,8:30,790
2016/4/23,8:35,808
2016/4/23,8:40,789
2016/4/23,8:45,772
2016/4/23,8:50,796
2016/4/23,8:55,817
2016/4/23,9:00,806
2016/4/23,9:05,799
2016/4/23,9:10,820
2016/4/23,9:15,827
2016/4/23,9:20,812
2016/4/23,9:25,832
2016/4/23,9:30,817
2016/4/23,9:35,825
2016/4/23,9:40,833
2016/4/23,9:45,842
2016/4/23,9:50,853
2016/4/23,9:55,850
2016/4/23,10:00,832
2016/4/23,10:05,839
2016/4/23,10:10,842
2016/4/23,10:15,850
2016/4/23,10:20,839
2016/4/23,10:25,833
2016/4/23,10:30,832
2016/4/23,10:35,841
2016/4/23,10:40,850
2016/4/23,10:45,840
2016/4/23,10:50,841
2016/4/23,10:55,845
2016/4/23,11:00,848
2016/4/23,11:05,847
2016/4/23,11:10,845
2016/4/23,11:15,845
2016/4/23,11:20,854
2016/4/23,11:25,851
2016/4/23,11:30,857
2016/4/23,11:35,857
2016/4/23,11:40,843
2016/4/23,11:45,852
2016/4/23,11:50,866
2016/4/23,11:55,861
2016/4/23,12:00,844
2016/4/23,12:05,834
2016/4/23,12:10,824
2016/4/23,12:15,841
2016/4/23,12:20,836
2016/4/23,12:25,837
2016/4/23,12:30,824
2016/4/23,12:35,834
