2016/7/13 17:03 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1204,19:00〜20:00,4/26,8:55,25,80
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
966,19:00〜20:00,4/26,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/26,0:00,717,720,60
2016/4/26,1:00,731,731,61
2016/4/26,2:00,780,790,65
2016/4/26,3:00,836,844,69
2016/4/26,4:00,859,871,71
2016/4/26,5:00,854,864,71
2016/4/26,6:00,839,820,70
2016/4/26,7:00,827,819,69
2016/4/26,8:00,849,839,71
2016/4/26,9:00,884,870,73
2016/4/26,10:00,897,877,75
2016/4/26,11:00,920,881,76
2016/4/26,12:00,881,840,73
2016/4/26,13:00,915,876,76
2016/4/26,14:00,931,890,77
2016/4/26,15:00,916,894,76
2016/4/26,16:00,939,904,78
2016/4/26,17:00,952,915,79
2016/4/26,18:00,974,932,81
2016/4/26,19:00,958,946,80
2016/4/26,20:00,916,902,76
2016/4/26,21:00,866,867,72
2016/4/26,22:00,822,828,68
2016/4/26,23:00,773,773,64
最大使用率(%),時間帯
81,18:00〜19:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1200,19:00〜20:00,4/27,8:55,23,81
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
976,19:00〜20:00,4/27,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/26,0:00,741
2016/4/26,0:05,733
2016/4/26,0:10,735
2016/4/26,0:15,722
2016/4/26,0:20,718
2016/4/26,0:25,713
2016/4/26,0:30,707
2016/4/26,0:35,710
2016/4/26,0:40,711
2016/4/26,0:45,705
2016/4/26,0:50,700
2016/4/26,0:55,707
2016/4/26,1:00,717
2016/4/26,1:05,727
2016/4/26,1:10,725
2016/4/26,1:15,719
2016/4/26,1:20,718
2016/4/26,1:25,728
2016/4/26,1:30,730
2016/4/26,1:35,740
2016/4/26,1:40,730
2016/4/26,1:45,742
2016/4/26,1:50,744
2016/4/26,1:55,757
2016/4/26,2:00,753
2016/4/26,2:05,750
2016/4/26,2:10,764
2016/4/26,2:15,778
2016/4/26,2:20,776
2016/4/26,2:25,775
2016/4/26,2:30,776
2016/4/26,2:35,789
2016/4/26,2:40,793
2016/4/26,2:45,801
2016/4/26,2:50,802
2016/4/26,2:55,804
2016/4/26,3:00,810
2016/4/26,3:05,815
2016/4/26,3:10,821
2016/4/26,3:15,820
2016/4/26,3:20,832
2016/4/26,3:25,835
2016/4/26,3:30,838
2016/4/26,3:35,844
2016/4/26,3:40,851
2016/4/26,3:45,861
2016/4/26,3:50,848
2016/4/26,3:55,852
2016/4/26,4:00,854
2016/4/26,4:05,854
2016/4/26,4:10,858
2016/4/26,4:15,857
2016/4/26,4:20,861
2016/4/26,4:25,861
2016/4/26,4:30,858
2016/4/26,4:35,860
2016/4/26,4:40,856
2016/4/26,4:45,856
2016/4/26,4:50,866
2016/4/26,4:55,868
2016/4/26,5:00,870
2016/4/26,5:05,860
2016/4/26,5:10,871
2016/4/26,5:15,872
2016/4/26,5:20,859
2016/4/26,5:25,861
2016/4/26,5:30,867
2016/4/26,5:35,840
2016/4/26,5:40,847
2016/4/26,5:45,837
2016/4/26,5:50,831
2016/4/26,5:55,830
2016/4/26,6:00,828
2016/4/26,6:05,839
2016/4/26,6:10,849
2016/4/26,6:15,837
2016/4/26,6:20,836
2016/4/26,6:25,830
2016/4/26,6:30,837
2016/4/26,6:35,846
2016/4/26,6:40,846
2016/4/26,6:45,838
2016/4/26,6:50,837
2016/4/26,6:55,845
2016/4/26,7:00,847
2016/4/26,7:05,834
2016/4/26,7:10,818
2016/4/26,7:15,821
2016/4/26,7:20,816
2016/4/26,7:25,815
2016/4/26,7:30,835
2016/4/26,7:35,838
2016/4/26,7:40,828
2016/4/26,7:45,820
2016/4/26,7:50,823
2016/4/26,7:55,829
2016/4/26,8:00,833
2016/4/26,8:05,852
2016/4/26,8:10,854
2016/4/26,8:15,838
2016/4/26,8:20,838
2016/4/26,8:25,835
2016/4/26,8:30,852
2016/4/26,8:35,849
2016/4/26,8:40,853
2016/4/26,8:45,848
2016/4/26,8:50,865
2016/4/26,8:55,869
2016/4/26,9:00,852
2016/4/26,9:05,861
2016/4/26,9:10,869
2016/4/26,9:15,876
2016/4/26,9:20,878
2016/4/26,9:25,872
2016/4/26,9:30,884
2016/4/26,9:35,883
2016/4/26,9:40,902
2016/4/26,9:45,916
2016/4/26,9:50,908
2016/4/26,9:55,909
2016/4/26,10:00,889
2016/4/26,10:05,888
2016/4/26,10:10,889
2016/4/26,10:15,900
2016/4/26,10:20,904
2016/4/26,10:25,912
2016/4/26,10:30,920
2016/4/26,10:35,903
2016/4/26,10:40,881
2016/4/26,10:45,896
2016/4/26,10:50,897
2016/4/26,10:55,889
2016/4/26,11:00,903
2016/4/26,11:05,905
2016/4/26,11:10,917
2016/4/26,11:15,931
2016/4/26,11:20,906
2016/4/26,11:25,911
2016/4/26,11:30,922
2016/4/26,11:35,934
2016/4/26,11:40,945
2016/4/26,11:45,922
2016/4/26,11:50,926
2016/4/26,11:55,922
2016/4/26,12:00,899
2016/4/26,12:05,910
2016/4/26,12:10,880
2016/4/26,12:15,879
2016/4/26,12:20,891
2016/4/26,12:25,892
2016/4/26,12:30,881
2016/4/26,12:35,886
2016/4/26,12:40,871
2016/4/26,12:45,871
2016/4/26,12:50,850
2016/4/26,12:55,863
2016/4/26,13:00,886
2016/4/26,13:05,905
2016/4/26,13:10,923
2016/4/26,13:15,911
2016/4/26,13:20,906
2016/4/26,13:25,921
2016/4/26,13:30,905
2016/4/26,13:35,927
2016/4/26,13:40,932
2016/4/26,13:45,911
2016/4/26,13:50,935
2016/4/26,13:55,927
2016/4/26,14:00,931
2016/4/26,14:05,941
2016/4/26,14:10,934
2016/4/26,14:15,935
2016/4/26,14:20,940
2016/4/26,14:25,951
2016/4/26,14:30,943
2016/4/26,14:35,935
2016/4/26,14:40,918
2016/4/26,14:45,936
2016/4/26,14:50,915
2016/4/26,14:55,898
2016/4/26,15:00,905
2016/4/26,15:05,887
2016/4/26,15:10,887
2016/4/26,15:15,908
2016/4/26,15:20,919
2016/4/26,15:25,925
2016/4/26,15:30,923
2016/4/26,15:35,932
2016/4/26,15:40,923
2016/4/26,15:45,921
2016/4/26,15:50,935
2016/4/26,15:55,930
2016/4/26,16:00,932
2016/4/26,16:05,931
2016/4/26,16:10,940
2016/4/26,16:15,939
2016/4/26,16:20,940
2016/4/26,16:25,941
2016/4/26,16:30,940
2016/4/26,16:35,942
2016/4/26,16:40,950
2016/4/26,16:45,941
2016/4/26,16:50,931
2016/4/26,16:55,944
2016/4/26,17:00,942
2016/4/26,17:05,931
2016/4/26,17:10,948
2016/4/26,17:15,939
2016/4/26,17:20,950
2016/4/26,17:25,960
2016/4/26,17:30,949
2016/4/26,17:35,951
2016/4/26,17:40,965
2016/4/26,17:45,953
2016/4/26,17:50,959
2016/4/26,17:55,972
2016/4/26,18:00,966
2016/4/26,18:05,971
2016/4/26,18:10,974
2016/4/26,18:15,967
2016/4/26,18:20,972
2016/4/26,18:25,969
2016/4/26,18:30,969
2016/4/26,18:35,979
2016/4/26,18:40,980
2016/4/26,18:45,967
2016/4/26,18:50,989
2016/4/26,18:55,988
2016/4/26,19:00,975
2016/4/26,19:05,973
2016/4/26,19:10,963
