2016/7/13 17:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1159,19:00〜20:00,4/9,8:55,23,81
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
940,19:00〜20:00,4/9,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/9,0:00,767,767,66
2016/4/9,1:00,777,781,67
2016/4/9,2:00,823,832,71
2016/4/9,3:00,875,881,75
2016/4/9,4:00,893,897,77
2016/4/9,5:00,862,880,74
2016/4/9,6:00,838,846,72
2016/4/9,7:00,811,820,70
2016/4/9,8:00,814,810,70
2016/4/9,9:00,836,819,72
2016/4/9,10:00,854,816,74
2016/4/9,11:00,852,828,74
2016/4/9,12:00,829,817,72
2016/4/9,13:00,845,832,73
2016/4/9,14:00,837,854,72
2016/4/9,15:00,824,843,71
2016/4/9,16:00,835,849,72
2016/4/9,17:00,864,871,75
2016/4/9,18:00,916,916,79
2016/4/9,19:00,929,935,80
2016/4/9,20:00,899,905,78
2016/4/9,21:00,854,866,74
2016/4/9,22:00,817,822,70
2016/4/9,23:00,757,775,65
最大使用率(%),時間帯
80,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1153,19:00〜20:00,4/10,8:55,26,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
918,19:00〜20:00,4/10,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/9,0:00,789
2016/4/9,0:05,791
2016/4/9,0:10,780
2016/4/9,0:15,773
2016/4/9,0:20,765
2016/4/9,0:25,775
2016/4/9,0:30,756
2016/4/9,0:35,759
2016/4/9,0:40,751
2016/4/9,0:45,756
2016/4/9,0:50,753
2016/4/9,0:55,756
2016/4/9,1:00,763
2016/4/9,1:05,768
2016/4/9,1:10,768
2016/4/9,1:15,772
2016/4/9,1:20,774
2016/4/9,1:25,771
2016/4/9,1:30,775
2016/4/9,1:35,780
2016/4/9,1:40,782
2016/4/9,1:45,789
2016/4/9,1:50,784
2016/4/9,1:55,796
2016/4/9,2:00,798
2016/4/9,2:05,812
2016/4/9,2:10,810
2016/4/9,2:15,818
2016/4/9,2:20,816
2016/4/9,2:25,815
2016/4/9,2:30,826
2016/4/9,2:35,826
2016/4/9,2:40,824
2016/4/9,2:45,837
2016/4/9,2:50,843
2016/4/9,2:55,848
2016/4/9,3:00,861
2016/4/9,3:05,861
2016/4/9,3:10,863
2016/4/9,3:15,868
2016/4/9,3:20,873
2016/4/9,3:25,872
2016/4/9,3:30,884
2016/4/9,3:35,885
2016/4/9,3:40,881
2016/4/9,3:45,887
2016/4/9,3:50,888
2016/4/9,3:55,884
2016/4/9,4:00,901
2016/4/9,4:05,883
2016/4/9,4:10,897
2016/4/9,4:15,897
2016/4/9,4:20,886
2016/4/9,4:25,888
2016/4/9,4:30,891
2016/4/9,4:35,885
2016/4/9,4:40,896
2016/4/9,4:45,895
2016/4/9,4:50,898
2016/4/9,4:55,900
2016/4/9,5:00,885
2016/4/9,5:05,885
