2016/7/13 17:02 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1265,19:00〜20:00,4/1,8:55,24,81
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1022,19:00〜20:00,4/1,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/1,0:00,745,775,59
2016/4/1,1:00,766,773,61
2016/4/1,2:00,818,830,65
2016/4/1,3:00,880,875,70
2016/4/1,4:00,892,895,71
2016/4/1,5:00,877,894,69
2016/4/1,6:00,882,897,70
2016/4/1,7:00,915,901,72
2016/4/1,8:00,944,913,75
2016/4/1,9:00,976,940,77
2016/4/1,10:00,992,937,78
2016/4/1,11:00,986,929,78
2016/4/1,12:00,926,880,73
2016/4/1,13:00,976,912,77
2016/4/1,14:00,940,927,74
2016/4/1,15:00,950,904,75
2016/4/1,16:00,962,925,76
2016/4/1,17:00,962,948,76
2016/4/1,18:00,993,996,78
2016/4/1,19:00,994,1012,79
2016/4/1,20:00,953,974,75
2016/4/1,21:00,909,933,72
2016/4/1,22:00,878,895,69
2016/4/1,23:00,813,838,64
最大使用率(%),時間帯
79,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1200,19:00〜20:00,4/2,8:55,26,80
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
955,19:00〜20:00,4/2,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/1,0:00,761
2016/4/1,0:05,755
2016/4/1,0:10,767
2016/4/1,0:15,762
2016/4/1,0:20,743
2016/4/1,0:25,740
2016/4/1,0:30,738
2016/4/1,0:35,741
2016/4/1,0:40,740
2016/4/1,0:45,730
2016/4/1,0:50,728
2016/4/1,0:55,733
2016/4/1,1:00,766
2016/4/1,1:05,767
2016/4/1,1:10,769
2016/4/1,1:15,755
2016/4/1,1:20,761
2016/4/1,1:25,766
2016/4/1,1:30,759
2016/4/1,1:35,760
2016/4/1,1:40,760
2016/4/1,1:45,768
2016/4/1,1:50,781
2016/4/1,1:55,778
2016/4/1,2:00,785
2016/4/1,2:05,792
2016/4/1,2:10,801
2016/4/1,2:15,801
2016/4/1,2:20,813
2016/4/1,2:25,823
2016/4/1,2:30,816
2016/4/1,2:35,819
2016/4/1,2:40,826
2016/4/1,2:45,839
2016/4/1,2:50,850
2016/4/1,2:55,848
2016/4/1,3:00,858
2016/4/1,3:05,867
2016/4/1,3:10,858
2016/4/1,3:15,879
2016/4/1,3:20,873
2016/4/1,3:25,883
2016/4/1,3:30,895
2016/4/1,3:35,880
2016/4/1,3:40,887
2016/4/1,3:45,898
2016/4/1,3:50,898
2016/4/1,3:55,888
2016/4/1,4:00,892
2016/4/1,4:05,894
2016/4/1,4:10,901
2016/4/1,4:15,891
2016/4/1,4:20,895
2016/4/1,4:25,890
2016/4/1,4:30,884
2016/4/1,4:35,892
2016/4/1,4:40,894
2016/4/1,4:45,897
2016/4/1,4:50,887
2016/4/1,4:55,883
2016/4/1,5:00,888
2016/4/1,5:05,896
2016/4/1,5:10,895
2016/4/1,5:15,877
2016/4/1,5:20,877
2016/4/1,5:25,871
2016/4/1,5:30,877
2016/4/1,5:35,880
2016/4/1,5:40,873
2016/4/1,5:45,862
2016/4/1,5:50,863
2016/4/1,5:55,867
2016/4/1,6:00,865
2016/4/1,6:05,876
2016/4/1,6:10,872
2016/4/1,6:15,877
2016/4/1,6:20,890
2016/4/1,6:25,893
2016/4/1,6:30,879
2016/4/1,6:35,885
2016/4/1,6:40,886
2016/4/1,6:45,883
2016/4/1,6:50,886
2016/4/1,6:55,891
2016/4/1,7:00,884
2016/4/1,7:05,904
2016/4/1,7:10,905
2016/4/1,7:15,912
2016/4/1,7:20,904
2016/4/1,7:25,909
2016/4/1,7:30,925
2016/4/1,7:35,934
2016/4/1,7:40,916
2016/4/1,7:45,920
2016/4/1,7:50,937
2016/4/1,7:55,920
2016/4/1,8:00,924
2016/4/1,8:05,932
2016/4/1,8:10,934
2016/4/1,8:15,930
2016/4/1,8:20,938
2016/4/1,8:25,949
2016/4/1,8:30,955
2016/4/1,8:35,949
2016/4/1,8:40,960
2016/4/1,8:45,950
2016/4/1,8:50,948
2016/4/1,8:55,962
2016/4/1,9:00,951
2016/4/1,9:05,971
2016/4/1,9:10,960
2016/4/1,9:15,977
2016/4/1,9:20,980
2016/4/1,9:25,987
2016/4/1,9:30,987
2016/4/1,9:35,981
2016/4/1,9:40,978
2016/4/1,9:45,984
2016/4/1,9:50,985
2016/4/1,9:55,970
2016/4/1,10:00,977
2016/4/1,10:05,984
2016/4/1,10:10,985
2016/4/1,10:15,992
2016/4/1,10:20,1004
2016/4/1,10:25,1009
2016/4/1,10:30,1016
2016/4/1,10:35,990
2016/4/1,10:40,989
2016/4/1,10:45,973
2016/4/1,10:50,987
2016/4/1,10:55,1001
2016/4/1,11:00,992
2016/4/1,11:05,993
2016/4/1,11:10,976
2016/4/1,11:15,979
2016/4/1,11:20,979
2016/4/1,11:25,979
2016/4/1,11:30,983
2016/4/1,11:35,976
2016/4/1,11:40,993
2016/4/1,11:45,1004
2016/4/1,11:50,1002
2016/4/1,11:55,979
2016/4/1,12:00,954
2016/4/1,12:05,953
2016/4/1,12:10,909
2016/4/1,12:15,932
2016/4/1,12:20,913
2016/4/1,12:25,918
2016/4/1,12:30,938
2016/4/1,12:35,904
2016/4/1,12:40,948
2016/4/1,12:45,919
2016/4/1,12:50,913
2016/4/1,12:55,909
2016/4/1,13:00,958
2016/4/1,13:05,963
2016/4/1,13:10,983
2016/4/1,13:15,982
2016/4/1,13:20,962
2016/4/1,13:25,973
2016/4/1,13:30,970
2016/4/1,13:35,978
2016/4/1,13:40,974
2016/4/1,13:45,981
2016/4/1,13:50,988
2016/4/1,13:55,1005
2016/4/1,14:00,986
2016/4/1,14:05,970
2016/4/1,14:10,981
2016/4/1,14:15,954
2016/4/1,14:20,940
2016/4/1,14:25,936
2016/4/1,14:30,927
2016/4/1,14:35,905
2016/4/1,14:40,908
2016/4/1,14:45,922
2016/4/1,14:50,922
2016/4/1,14:55,930
2016/4/1,15:00,921
2016/4/1,15:05,933
2016/4/1,15:10,953
2016/4/1,15:15,953
2016/4/1,15:20,948
2016/4/1,15:25,941
2016/4/1,15:30,944
2016/4/1,15:35,976
2016/4/1,15:40,960
2016/4/1,15:45,962
2016/4/1,15:50,961
2016/4/1,15:55,954
2016/4/1,16:00,962
2016/4/1,16:05,974
2016/4/1,16:10,955
2016/4/1,16:15,961
2016/4/1,16:20,961
2016/4/1,16:25,962
2016/4/1,16:30,953
2016/4/1,16:35,968
2016/4/1,16:40,964
2016/4/1,16:45,958
2016/4/1,16:50,971
2016/4/1,16:55,963
2016/4/1,17:00,968
2016/4/1,17:05,955
2016/4/1,17:10,952
2016/4/1,17:15,952
2016/4/1,17:20,964
2016/4/1,17:25,965
2016/4/1,17:30,963
2016/4/1,17:35,964
2016/4/1,17:40,970
2016/4/1,17:45,968
2016/4/1,17:50,968
