2016/7/14 15:47 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1116,19:00〜20:00,5/21,8:55,13,88
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
984,19:00〜20:00,5/21,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/21,0:00,756,758,68
2016/5/21,1:00,751,757,67
2016/5/21,2:00,783,794,70
2016/5/21,3:00,826,842,74
2016/5/21,4:00,856,866,77
2016/5/21,5:00,829,843,74
2016/5/21,6:00,787,802,71
2016/5/21,7:00,779,790,70
2016/5/21,8:00,822,790,74
2016/5/21,9:00,874,823,78
2016/5/21,10:00,921,861,83
2016/5/21,11:00,944,909,85
2016/5/21,12:00,912,906,82
2016/5/21,13:00,926,925,83
2016/5/21,14:00,923,921,83
2016/5/21,15:00,917,916,82
2016/5/21,16:00,926,922,83
2016/5/21,17:00,926,933,83
2016/5/21,18:00,936,958,84
2016/5/21,19:00,950,976,85
2016/5/21,20:00,914,937,82
2016/5/21,21:00,864,889,77
2016/5/21,22:00,818,838,73
2016/5/21,23:00,762,766,68
最大使用率(%),時間帯
85,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1093,19:00〜20:00,5/22,8:55,18,84
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
924,19:00〜20:00,5/22,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/21,0:00,775
2016/5/21,0:05,776
2016/5/21,0:10,773
2016/5/21,0:15,769
2016/5/21,0:20,762
2016/5/21,0:25,750
2016/5/21,0:30,757
2016/5/21,0:35,746
2016/5/21,0:40,751
2016/5/21,0:45,741
2016/5/21,0:50,742
2016/5/21,0:55,736
2016/5/21,1:00,747
2016/5/21,1:05,758
2016/5/21,1:10,749
2016/5/21,1:15,753
2016/5/21,1:20,757
2016/5/21,1:25,746
2016/5/21,1:30,748
2016/5/21,1:35,752
2016/5/21,1:40,751
2016/5/21,1:45,748
2016/5/21,1:50,748
2016/5/21,1:55,753
2016/5/21,2:00,746
2016/5/21,2:05,762
2016/5/21,2:10,773
2016/5/21,2:15,778
2016/5/21,2:20,779
2016/5/21,2:25,771
2016/5/21,2:30,793
2016/5/21,2:35,798
2016/5/21,2:40,789
2016/5/21,2:45,801
2016/5/21,2:50,797
2016/5/21,2:55,801
2016/5/21,3:00,812
2016/5/21,3:05,809
2016/5/21,3:10,812
2016/5/21,3:15,811
2016/5/21,3:20,819
2016/5/21,3:25,820
2016/5/21,3:30,836
2016/5/21,3:35,835
2016/5/21,3:40,839
2016/5/21,3:45,836
2016/5/21,3:50,846
2016/5/21,3:55,841
2016/5/21,4:00,857
2016/5/21,4:05,856
2016/5/21,4:10,854
2016/5/21,4:15,850
2016/5/21,4:20,850
2016/5/21,4:25,861
2016/5/21,4:30,872
2016/5/21,4:35,859
2016/5/21,4:40,853
2016/5/21,4:45,860
2016/5/21,4:50,854
2016/5/21,4:55,853
2016/5/21,5:00,850
2016/5/21,5:05,851
2016/5/21,5:10,854
2016/5/21,5:15,845
2016/5/21,5:20,839
2016/5/21,5:25,839
2016/5/21,5:30,828
2016/5/21,5:35,824
2016/5/21,5:40,818
2016/5/21,5:45,793
2016/5/21,5:50,804
2016/5/21,5:55,799
2016/5/21,6:00,799
2016/5/21,6:05,781
2016/5/21,6:10,792
2016/5/21,6:15,798
2016/5/21,6:20,809
2016/5/21,6:25,797
2016/5/21,6:30,773
2016/5/21,6:35,780
2016/5/21,6:40,770
2016/5/21,6:45,784
2016/5/21,6:50,785
2016/5/21,6:55,767
2016/5/21,7:00,767
2016/5/21,7:05,774
2016/5/21,7:10,775
2016/5/21,7:15,785
2016/5/21,7:20,783
