2016/7/14 15:47 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1133,19:00〜20:00,5/24,8:55,10,91
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1027,19:00〜20:00,5/24,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/24,0:00,744,748,66
2016/5/24,1:00,733,738,65
2016/5/24,2:00,762,787,67
2016/5/24,3:00,814,849,72
2016/5/24,4:00,845,876,75
2016/5/24,5:00,839,868,74
2016/5/24,6:00,830,866,73
2016/5/24,7:00,838,886,74
2016/5/24,8:00,882,901,78
2016/5/24,9:00,925,962,82
2016/5/24,10:00,965,987,85
2016/5/24,11:00,1001,1004,88
2016/5/24,12:00,974,963,86
2016/5/24,13:00,1034,1000,91
2016/5/24,14:00,1068,1016,94
2016/5/24,15:00,1044,1008,92
2016/5/24,16:00,1046,1016,92
2016/5/24,17:00,1033,1020,91
2016/5/24,18:00,1042,1023,92
2016/5/24,19:00,1030,1006,91
2016/5/24,20:00,984,949,87
2016/5/24,21:00,943,906,83
2016/5/24,22:00,902,868,80
2016/5/24,23:00,839,802,74
最大使用率(%),時間帯
94,14:00〜15:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1133,19:00〜20:00,5/25,8:55,10,91
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
1026,19:00〜20:00,5/25,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/24,0:00,763
2016/5/24,0:05,772
2016/5/24,0:10,759
2016/5/24,0:15,752
2016/5/24,0:20,750
2016/5/24,0:25,748
2016/5/24,0:30,745
2016/5/24,0:35,742
2016/5/24,0:40,733
2016/5/24,0:45,719
2016/5/24,0:50,726
2016/5/24,0:55,725
2016/5/24,1:00,729
2016/5/24,1:05,736
2016/5/24,1:10,727
2016/5/24,1:15,739
2016/5/24,1:20,727
2016/5/24,1:25,736
2016/5/24,1:30,736
2016/5/24,1:35,725
2016/5/24,1:40,726
2016/5/24,1:45,734
2016/5/24,1:50,732
2016/5/24,1:55,752
2016/5/24,2:00,749
2016/5/24,2:05,743
2016/5/24,2:10,755
2016/5/24,2:15,750
2016/5/24,2:20,758
2016/5/24,2:25,760
2016/5/24,2:30,746
2016/5/24,2:35,761
2016/5/24,2:40,768
2016/5/24,2:45,783
2016/5/24,2:50,783
2016/5/24,2:55,785
2016/5/24,3:00,793
2016/5/24,3:05,805
2016/5/24,3:10,798
2016/5/24,3:15,809
2016/5/24,3:20,805
2016/5/24,3:25,803
2016/5/24,3:30,815
2016/5/24,3:35,818
2016/5/24,3:40,826
2016/5/24,3:45,832
2016/5/24,3:50,829
2016/5/24,3:55,835
2016/5/24,4:00,840
2016/5/24,4:05,843
2016/5/24,4:10,845
2016/5/24,4:15,844
2016/5/24,4:20,834
2016/5/24,4:25,839
2016/5/24,4:30,850
2016/5/24,4:35,849
2016/5/24,4:40,851
2016/5/24,4:45,850
2016/5/24,4:50,846
2016/5/24,4:55,854
2016/5/24,5:00,853
2016/5/24,5:05,855
2016/5/24,5:10,846
2016/5/24,5:15,842
2016/5/24,5:20,843
2016/5/24,5:25,839
2016/5/24,5:30,842
2016/5/24,5:35,836
2016/5/24,5:40,833
2016/5/24,5:45,825
2016/5/24,5:50,823
2016/5/24,5:55,829
2016/5/24,6:00,825
2016/5/24,6:05,830
2016/5/24,6:10,825
2016/5/24,6:15,821
2016/5/24,6:20,827
2016/5/24,6:25,828
2016/5/24,6:30,832
2016/5/24,6:35,828
2016/5/24,6:40,832
2016/5/24,6:45,835
2016/5/24,6:50,835
2016/5/24,6:55,842
2016/5/24,7:00,825
2016/5/24,7:05,836
2016/5/24,7:10,834
2016/5/24,7:15,847
2016/5/24,7:20,832
2016/5/24,7:25,837
2016/5/24,7:30,833
2016/5/24,7:35,839
2016/5/24,7:40,841
2016/5/24,7:45,832
2016/5/24,7:50,849
2016/5/24,7:55,844
2016/5/24,8:00,854
2016/5/24,8:05,850
2016/5/24,8:10,869
2016/5/24,8:15,878
2016/5/24,8:20,872
2016/5/24,8:25,877
2016/5/24,8:30,892
2016/5/24,8:35,900
2016/5/24,8:40,914
2016/5/24,8:45,890
2016/5/24,8:50,898
2016/5/24,8:55,889
2016/5/24,9:00,905
2016/5/24,9:05,915
2016/5/24,9:10,908
2016/5/24,9:15,913
2016/5/24,9:20,939
2016/5/24,9:25,914
2016/5/24,9:30,920
2016/5/24,9:35,942
2016/5/24,9:40,941
2016/5/24,9:45,922
2016/5/24,9:50,925
2016/5/24,9:55,950
2016/5/24,10:00,952
2016/5/24,10:05,939
2016/5/24,10:10,934
2016/5/24,10:15,928
2016/5/24,10:20,955
2016/5/24,10:25,968
2016/5/24,10:30,968
2016/5/24,10:35,976
2016/5/24,10:40,986
2016/5/24,10:45,1000
2016/5/24,10:50,976
2016/5/24,10:55,988
2016/5/24,11:00,987
2016/5/24,11:05,1006
2016/5/24,11:10,996
2016/5/24,11:15,1008
2016/5/24,11:20,1013
2016/5/24,11:25,1017
2016/5/24,11:30,1000
2016/5/24,11:35,1016
2016/5/24,11:40,1002
2016/5/24,11:45,997
2016/5/24,11:50,982
2016/5/24,11:55,995
2016/5/24,12:00,998
2016/5/24,12:05,972
2016/5/24,12:10,972
2016/5/24,12:15,971
2016/5/24,12:20,972
2016/5/24,12:25,986
2016/5/24,12:30,972
2016/5/24,12:35,989
2016/5/24,12:40,956
2016/5/24,12:45,965
2016/5/24,12:50,973
2016/5/24,12:55,965
2016/5/24,13:00,978
2016/5/24,13:05,1007
2016/5/24,13:10,1020
2016/5/24,13:15,1011
2016/5/24,13:20,1035
2016/5/24,13:25,1043
2016/5/24,13:30,1027
2016/5/24,13:35,1030
2016/5/24,13:40,1048
2016/5/24,13:45,1074
2016/5/24,13:50,1072
2016/5/24,13:55,1061
2016/5/24,14:00,1069
2016/5/24,14:05,1061
2016/5/24,14:10,1068
2016/5/24,14:15,1088
2016/5/24,14:20,1070
2016/5/24,14:25,1065
2016/5/24,14:30,1069
2016/5/24,14:35,1072
2016/5/24,14:40,1075
2016/5/24,14:45,1061
2016/5/24,14:50,1065
2016/5/24,14:55,1058
2016/5/24,15:00,1047
2016/5/24,15:05,1044
2016/5/24,15:10,1036
2016/5/24,15:15,1036
2016/5/24,15:20,1048
2016/5/24,15:25,1043
2016/5/24,15:30,1046
2016/5/24,15:35,1047
2016/5/24,15:40,1045
2016/5/24,15:45,1039
2016/5/24,15:50,1050
2016/5/24,15:55,1054
2016/5/24,16:00,1050
2016/5/24,16:05,1044
2016/5/24,16:10,1042
2016/5/24,16:15,1039
2016/5/24,16:20,1053
2016/5/24,16:25,1051
2016/5/24,16:30,1045
2016/5/24,16:35,1039
2016/5/24,16:40,1044
2016/5/24,16:45,1038
2016/5/24,16:50,1055
2016/5/24,16:55,1047
2016/5/24,17:00,1043
2016/5/24,17:05,1036
2016/5/24,17:10,1032
2016/5/24,17:15,1022
2016/5/24,17:20,1031
2016/5/24,17:25,1035
2016/5/24,17:30,1023
2016/5/24,17:35,1037
2016/5/24,17:40,1037
2016/5/24,17:45,1034
2016/5/24,17:50,1029
2016/5/24,17:55,1039
2016/5/24,18:00,1038
2016/5/24,18:05,1046
2016/5/24,18:10,1042
2016/5/24,18:15,1036
2016/5/24,18:20,1028
2016/5/24,18:25,1041
2016/5/24,18:30,1045
2016/5/24,18:35,1047
2016/5/24,18:40,1043
2016/5/24,18:45,1045
2016/5/24,18:50,1047
2016/5/24,18:55,1045
2016/5/24,19:00,1048
2016/5/24,19:05,1040
2016/5/24,19:10,1033
2016/5/24,19:15,1034
2016/5/24,19:20,1029
2016/5/24,19:25,1031
2016/5/24,19:30,1025
2016/5/24,19:35,1029
2016/5/24,19:40,1027
2016/5/24,19:45,1016
2016/5/24,19:50,1025
2016/5/24,19:55,1018
2016/5/24,20:00,1010
2016/5/24,20:05,1008
2016/5/24,20:10,1013
2016/5/24,20:15,998
2016/5/24,20:20,983
2016/5/24,20:25,982
2016/5/24,20:30,987
2016/5/24,20:35,971
2016/5/24,20:40,963
2016/5/24,20:45,969
2016/5/24,20:50,965
2016/5/24,20:55,963
2016/5/24,21:00,968
2016/5/24,21:05,954
2016/5/24,21:10,960
2016/5/24,21:15,946
2016/5/24,21:20,953
2016/5/24,21:25,953
2016/5/24,21:30,936
2016/5/24,21:35,936
2016/5/24,21:40,946
2016/5/24,21:45,931
2016/5/24,21:50,924
2016/5/24,21:55,921
2016/5/24,22:00,928
2016/5/24,22:05,927
2016/5/24,22:10,923
2016/5/24,22:15,908
2016/5/24,22:20,906
2016/5/24,22:25,906
2016/5/24,22:30,905
2016/5/24,22:35,891
2016/5/24,22:40,879
2016/5/24,22:45,886
2016/5/24,22:50,889
2016/5/24,22:55,874
2016/5/24,23:00,870
2016/5/24,23:05,862
2016/5/24,23:10,848
2016/5/24,23:15,854
2016/5/24,23:20,853
2016/5/24,23:25,849
2016/5/24,23:30,830
2016/5/24,23:35,830
2016/5/24,23:40,832
2016/5/24,23:45,810
2016/5/24,23:50,814
2016/5/24,23:55,807
