2016/7/14 15:46 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1024,19:00〜20:00,5/4,8:55,23,81
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
833,19:00〜20:00,5/4,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/5/4,0:00,644,637,63
2016/5/4,1:00,652,637,64
2016/5/4,2:00,700,688,68
2016/5/4,3:00,754,736,74
2016/5/4,4:00,784,765,77
2016/5/4,5:00,768,737,75
2016/5/4,6:00,726,684,71
2016/5/4,7:00,703,656,69
2016/5/4,8:00,688,649,67
2016/5/4,9:00,713,670,70
2016/5/4,10:00,742,693,72
2016/5/4,11:00,758,722,74
2016/5/4,12:00,772,729,75
2016/5/4,13:00,748,719,73
2016/5/4,14:00,750,699,73
2016/5/4,15:00,737,697,72
2016/5/4,16:00,751,712,73
2016/5/4,17:00,782,750,76
2016/5/4,18:00,812,793,79
2016/5/4,19:00,850,826,83
2016/5/4,20:00,822,808,80
2016/5/4,21:00,786,768,77
2016/5/4,22:00,742,727,72
2016/5/4,23:00,693,681,68
最大使用率(%),時間帯
83,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1018,19:00〜20:00,5/5,8:55,15,87
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
886,19:00〜20:00,5/5,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/5/4,0:00,657
2016/5/4,0:05,655
2016/5/4,0:10,653
2016/5/4,0:15,654
2016/5/4,0:20,654
2016/5/4,0:25,647
2016/5/4,0:30,642
2016/5/4,0:35,655
2016/5/4,0:40,641
2016/5/4,0:45,628
2016/5/4,0:50,633
2016/5/4,0:55,621
2016/5/4,1:00,634
2016/5/4,1:05,654
2016/5/4,1:10,647
2016/5/4,1:15,653
2016/5/4,1:20,645
2016/5/4,1:25,652
2016/5/4,1:30,650
2016/5/4,1:35,657
2016/5/4,1:40,644
2016/5/4,1:45,654
2016/5/4,1:50,663
2016/5/4,1:55,673
2016/5/4,2:00,672
2016/5/4,2:05,686
2016/5/4,2:10,685
2016/5/4,2:15,688
2016/5/4,2:20,702
2016/5/4,2:25,697
2016/5/4,2:30,707
2016/5/4,2:35,701
2016/5/4,2:40,712
2016/5/4,2:45,716
2016/5/4,2:50,711
2016/5/4,2:55,720
2016/5/4,3:00,721
2016/5/4,3:05,740
2016/5/4,3:10,734
2016/5/4,3:15,742
2016/5/4,3:20,747
2016/5/4,3:25,752
2016/5/4,3:30,755
2016/5/4,3:35,753
2016/5/4,3:40,779
2016/5/4,3:45,766
2016/5/4,3:50,776
2016/5/4,3:55,784
2016/5/4,4:00,777
2016/5/4,4:05,780
2016/5/4,4:10,778
2016/5/4,4:15,790
2016/5/4,4:20,772
2016/5/4,4:25,781
2016/5/4,4:30,778
2016/5/4,4:35,786
2016/5/4,4:40,791
2016/5/4,4:45,791
2016/5/4,4:50,790
2016/5/4,4:55,793
2016/5/4,5:00,793
2016/5/4,5:05,785
2016/5/4,5:10,781
2016/5/4,5:15,778
2016/5/4,5:20,772
2016/5/4,5:25,770
2016/5/4,5:30,769
2016/5/4,5:35,763
2016/5/4,5:40,753
2016/5/4,5:45,755
2016/5/4,5:50,750
2016/5/4,5:55,744
2016/5/4,6:00,742
2016/5/4,6:05,732
2016/5/4,6:10,738
2016/5/4,6:15,733
2016/5/4,6:20,737
2016/5/4,6:25,719
2016/5/4,6:30,719
2016/5/4,6:35,719
2016/5/4,6:40,720
2016/5/4,6:45,709
2016/5/4,6:50,722
2016/5/4,6:55,713
2016/5/4,7:00,721
2016/5/4,7:05,715
2016/5/4,7:10,706
2016/5/4,7:15,699
2016/5/4,7:20,706
2016/5/4,7:25,706
2016/5/4,7:30,693
2016/5/4,7:35,698
2016/5/4,7:40,703
2016/5/4,7:45,688
2016/5/4,7:50,702
2016/5/4,7:55,697
2016/5/4,8:00,684
2016/5/4,8:05,691
2016/5/4,8:10,673
2016/5/4,8:15,680
2016/5/4,8:20,681
2016/5/4,8:25,683
2016/5/4,8:30,697
2016/5/4,8:35,690
2016/5/4,8:40,687
2016/5/4,8:45,691
2016/5/4,8:50,699
2016/5/4,8:55,695
2016/5/4,9:00,705
2016/5/4,9:05,695
2016/5/4,9:10,706
2016/5/4,9:15,708
2016/5/4,9:20,717
2016/5/4,9:25,711
2016/5/4,9:30,714
2016/5/4,9:35,716
2016/5/4,9:40,716
2016/5/4,9:45,716
2016/5/4,9:50,729
2016/5/4,9:55,726
2016/5/4,10:00,716
2016/5/4,10:05,730
2016/5/4,10:10,731
2016/5/4,10:15,730
2016/5/4,10:20,740
2016/5/4,10:25,741
2016/5/4,10:30,748
2016/5/4,10:35,759
2016/5/4,10:40,753
2016/5/4,10:45,764
2016/5/4,10:50,741
2016/5/4,10:55,746
2016/5/4,11:00,746
2016/5/4,11:05,772
2016/5/4,11:10,750
2016/5/4,11:15,741
2016/5/4,11:20,755
2016/5/4,11:25,771
2016/5/4,11:30,761
2016/5/4,11:35,763
2016/5/4,11:40,746
2016/5/4,11:45,752
2016/5/4,11:50,783
2016/5/4,11:55,750
2016/5/4,12:00,758
2016/5/4,12:05,786
2016/5/4,12:10,767
2016/5/4,12:15,792
2016/5/4,12:20,781
2016/5/4,12:25,776
2016/5/4,12:30,777
2016/5/4,12:35,770
2016/5/4,12:40,765
2016/5/4,12:45,749
2016/5/4,12:50,776
2016/5/4,12:55,763
2016/5/4,13:00,744
2016/5/4,13:05,754
2016/5/4,13:10,767
2016/5/4,13:15,751
2016/5/4,13:20,728
2016/5/4,13:25,740
2016/5/4,13:30,748
2016/5/4,13:35,756
2016/5/4,13:40,750
2016/5/4,13:45,748
2016/5/4,13:50,765
2016/5/4,13:55,731
2016/5/4,14:00,763
2016/5/4,14:05,772
2016/5/4,14:10,759
2016/5/4,14:15,748
2016/5/4,14:20,745
2016/5/4,14:25,725
2016/5/4,14:30,740
2016/5/4,14:35,755
2016/5/4,14:40,752
2016/5/4,14:45,745
2016/5/4,14:50,743
2016/5/4,14:55,753
2016/5/4,15:00,738
2016/5/4,15:05,734
2016/5/4,15:10,734
2016/5/4,15:15,733
2016/5/4,15:20,720
2016/5/4,15:25,731
2016/5/4,15:30,752
2016/5/4,15:35,749
2016/5/4,15:40,742
2016/5/4,15:45,741
2016/5/4,15:50,734
2016/5/4,15:55,742
2016/5/4,16:00,751
2016/5/4,16:05,747
2016/5/4,16:10,748
2016/5/4,16:15,739
2016/5/4,16:20,746
2016/5/4,16:25,745
2016/5/4,16:30,753
2016/5/4,16:35,752
2016/5/4,16:40,749
2016/5/4,16:45,753
2016/5/4,16:50,767
2016/5/4,16:55,762
2016/5/4,17:00,766
2016/5/4,17:05,760
2016/5/4,17:10,775
2016/5/4,17:15,778
2016/5/4,17:20,782
2016/5/4,17:25,786
2016/5/4,17:30,781
2016/5/4,17:35,787
2016/5/4,17:40,790
2016/5/4,17:45,793
2016/5/4,17:50,792
2016/5/4,17:55,801
2016/5/4,18:00,811
2016/5/4,18:05,798
2016/5/4,18:10,801
2016/5/4,18:15,809
2016/5/4,18:20,808
2016/5/4,18:25,812
2016/5/4,18:30,810
2016/5/4,18:35,809
2016/5/4,18:40,804
2016/5/4,18:45,819
2016/5/4,18:50,830
2016/5/4,18:55,834
2016/5/4,19:00,827
2016/5/4,19:05,849
2016/5/4,19:10,860
2016/5/4,19:15,851
2016/5/4,19:20,862
2016/5/4,19:25,847
2016/5/4,19:30,857
2016/5/4,19:35,852
2016/5/4,19:40,853
2016/5/4,19:45,856
2016/5/4,19:50,839
2016/5/4,19:55,841
2016/5/4,20:00,840
2016/5/4,20:05,841
2016/5/4,20:10,833
2016/5/4,20:15,826
2016/5/4,20:20,810
2016/5/4,20:25,814
2016/5/4,20:30,821
2016/5/4,20:35,821
2016/5/4,20:40,819
2016/5/4,20:45,814
2016/5/4,20:50,817
2016/5/4,20:55,814
2016/5/4,21:00,808
2016/5/4,21:05,801
2016/5/4,21:10,798
2016/5/4,21:15,798
2016/5/4,21:20,792
2016/5/4,21:25,788
2016/5/4,21:30,788
2016/5/4,21:35,787
2016/5/4,21:40,773
2016/5/4,21:45,765
2016/5/4,21:50,760
2016/5/4,21:55,768
2016/5/4,22:00,754
2016/5/4,22:05,756
2016/5/4,22:10,752
2016/5/4,22:15,759
2016/5/4,22:20,749
2016/5/4,22:25,751
2016/5/4,22:30,740
2016/5/4,22:35,739
2016/5/4,22:40,736
2016/5/4,22:45,738
2016/5/4,22:50,726
2016/5/4,22:55,714
2016/5/4,23:00,711
2016/5/4,23:05,709
2016/5/4,23:10,714
2016/5/4,23:15,708
2016/5/4,23:20,709
2016/5/4,23:25,695
2016/5/4,23:30,691
2016/5/4,23:35,685
2016/5/4,23:40,681
2016/5/4,23:45,682
2016/5/4,23:50,667
2016/5/4,23:55,661
