2016/7/13 17:03 UPDATE
ピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1207,19:00〜20:00,4/19,8:55,28,78
予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
946,19:00〜20:00,4/19,8:55
DATE,TIME,当日実績(万kW),予測値(万kW),使用率(%)
2016/4/19,0:00,719,723,60
2016/4/19,1:00,738,753,61
2016/4/19,2:00,790,806,65
2016/4/19,3:00,846,853,70
2016/4/19,4:00,874,875,72
2016/4/19,5:00,878,864,73
2016/4/19,6:00,870,859,72
2016/4/19,7:00,835,823,69
2016/4/19,8:00,825,806,68
2016/4/19,9:00,851,831,71
2016/4/19,10:00,864,833,72
2016/4/19,11:00,889,844,74
2016/4/19,12:00,855,805,71
2016/4/19,13:00,875,839,72
2016/4/19,14:00,867,833,72
2016/4/19,15:00,850,821,70
2016/4/19,16:00,866,844,72
2016/4/19,17:00,885,859,73
2016/4/19,18:00,910,898,75
2016/4/19,19:00,942,939,78
2016/4/19,20:00,904,918,75
2016/4/19,21:00,860,896,71
2016/4/19,22:00,824,875,68
2016/4/19,23:00,773,833,64
最大使用率(%),時間帯
78,19:00〜20:00
翌日のピーク時供給力(万kW),時間帯,供給力情報更新日,供給力情報更新時刻,ピーク時予備率(%),ピーク時使用率(%)
1243,19:00〜20:00,4/20,8:55,32,76
翌日の予想最大電力(万kW),時間帯,予想最大電力情報更新日,予想最大電力情報更新時刻
943,19:00〜20:00,4/20,8:55
DATE,TIME,当日実績(５分間隔値）(万kW)
2016/4/19,0:00,734
2016/4/19,0:05,724
2016/4/19,0:10,722
2016/4/19,0:15,729
2016/4/19,0:20,722
2016/4/19,0:25,714
2016/4/19,0:30,713
2016/4/19,0:35,716
2016/4/19,0:40,725
2016/4/19,0:45,713
2016/4/19,0:50,710
2016/4/19,0:55,710
2016/4/19,1:00,711
2016/4/19,1:05,729
2016/4/19,1:10,739
2016/4/19,1:15,735
2016/4/19,1:20,738
2016/4/19,1:25,727
2016/4/19,1:30,745
2016/4/19,1:35,743
2016/4/19,1:40,750
2016/4/19,1:45,748
2016/4/19,1:50,746
2016/4/19,1:55,746
2016/4/19,2:00,760
2016/4/19,2:05,766
2016/4/19,2:10,780
2016/4/19,2:15,787
2016/4/19,2:20,784
2016/4/19,2:25,787
2016/4/19,2:30,798
2016/4/19,2:35,803
2016/4/19,2:40,800
2016/4/19,2:45,796
2016/4/19,2:50,805
2016/4/19,2:55,819
2016/4/19,3:00,826
2016/4/19,3:05,830
2016/4/19,3:10,839
2016/4/19,3:15,843
2016/4/19,3:20,847
2016/4/19,3:25,850
2016/4/19,3:30,848
2016/4/19,3:35,854
2016/4/19,3:40,841
2016/4/19,3:45,854
2016/4/19,3:50,852
2016/4/19,3:55,856
2016/4/19,4:00,865
2016/4/19,4:05,868
2016/4/19,4:10,866
2016/4/19,4:15,872
2016/4/19,4:20,872
2016/4/19,4:25,876
2016/4/19,4:30,870
2016/4/19,4:35,869
2016/4/19,4:40,879
2016/4/19,4:45,879
2016/4/19,4:50,884
2016/4/19,4:55,884
2016/4/19,5:00,880
2016/4/19,5:05,889
2016/4/19,5:10,878
2016/4/19,5:15,884
2016/4/19,5:20,874
2016/4/19,5:25,868
2016/4/19,5:30,870
2016/4/19,5:35,888
2016/4/19,5:40,870
2016/4/19,5:45,883
2016/4/19,5:50,878
2016/4/19,5:55,876
2016/4/19,6:00,876
2016/4/19,6:05,881
2016/4/19,6:10,882
2016/4/19,6:15,867
2016/4/19,6:20,859
2016/4/19,6:25,866
2016/4/19,6:30,869
2016/4/19,6:35,867
2016/4/19,6:40,875
2016/4/19,6:45,873
2016/4/19,6:50,860
2016/4/19,6:55,867
2016/4/19,7:00,865
2016/4/19,7:05,844
2016/4/19,7:10,842
2016/4/19,7:15,833
2016/4/19,7:20,836
2016/4/19,7:25,840
2016/4/19,7:30,831
2016/4/19,7:35,826
2016/4/19,7:40,827
2016/4/19,7:45,829
2016/4/19,7:50,829
2016/4/19,7:55,820
2016/4/19,8:00,818
2016/4/19,8:05,811
2016/4/19,8:10,818
2016/4/19,8:15,817
2016/4/19,8:20,821
2016/4/19,8:25,817
2016/4/19,8:30,830
2016/4/19,8:35,835
2016/4/19,8:40,838
2016/4/19,8:45,827
2016/4/19,8:50,839
2016/4/19,8:55,843
2016/4/19,9:00,833
2016/4/19,9:05,855
2016/4/19,9:10,841
2016/4/19,9:15,831
2016/4/19,9:20,847
2016/4/19,9:25,845
2016/4/19,9:30,859
2016/4/19,9:35,869
2016/4/19,9:40,863
2016/4/19,9:45,859
2016/4/19,9:50,861
2016/4/19,9:55,854
2016/4/19,10:00,860
2016/4/19,10:05,859
2016/4/19,10:10,852
2016/4/19,10:15,854
2016/4/19,10:20,850
2016/4/19,10:25,861
2016/4/19,10:30,870
2016/4/19,10:35,885
2016/4/19,10:40,870
2016/4/19,10:45,848
2016/4/19,10:50,872
2016/4/19,10:55,885
2016/4/19,11:00,877
2016/4/19,11:05,859
2016/4/19,11:10,893
2016/4/19,11:15,907
2016/4/19,11:20,866
2016/4/19,11:25,883
2016/4/19,11:30,879
2016/4/19,11:35,893
2016/4/19,11:40,908
2016/4/19,11:45,900
2016/4/19,11:50,907
2016/4/19,11:55,908
2016/4/19,12:00,881
2016/4/19,12:05,863
2016/4/19,12:10,863
2016/4/19,12:15,842
2016/4/19,12:20,841
2016/4/19,12:25,855
2016/4/19,12:30,866
2016/4/19,12:35,851
2016/4/19,12:40,855
2016/4/19,12:45,849
2016/4/19,12:50,851
2016/4/19,12:55,845
2016/4/19,13:00,853
2016/4/19,13:05,867
2016/4/19,13:10,893
2016/4/19,13:15,886
2016/4/19,13:20,868
2016/4/19,13:25,874
2016/4/19,13:30,884
2016/4/19,13:35,863
2016/4/19,13:40,880
2016/4/19,13:45,867
2016/4/19,13:50,879
2016/4/19,13:55,877
2016/4/19,14:00,879
2016/4/19,14:05,880
2016/4/19,14:10,877
2016/4/19,14:15,864
2016/4/19,14:20,867
2016/4/19,14:25,874
2016/4/19,14:30,863
2016/4/19,14:35,864
2016/4/19,14:40,866
2016/4/19,14:45,858
2016/4/19,14:50,865
2016/4/19,14:55,856
2016/4/19,15:00,856
2016/4/19,15:05,851
2016/4/19,15:10,850
2016/4/19,15:15,833
2016/4/19,15:20,842
2016/4/19,15:25,852
2016/4/19,15:30,852
2016/4/19,15:35,849
2016/4/19,15:40,850
2016/4/19,15:45,851
2016/4/19,15:50,855
2016/4/19,15:55,854
2016/4/19,16:00,858
2016/4/19,16:05,852
2016/4/19,16:10,854
2016/4/19,16:15,854
2016/4/19,16:20,859
2016/4/19,16:25,864
2016/4/19,16:30,864
2016/4/19,16:35,877
2016/4/19,16:40,870
2016/4/19,16:45,876
2016/4/19,16:50,885
2016/4/19,16:55,875
2016/4/19,17:00,872
2016/4/19,17:05,868
2016/4/19,17:10,881
2016/4/19,17:15,866
2016/4/19,17:20,882
2016/4/19,17:25,883
2016/4/19,17:30,891
2016/4/19,17:35,890
2016/4/19,17:40,890
2016/4/19,17:45,905
2016/4/19,17:50,894
2016/4/19,17:55,901
2016/4/19,18:00,898
2016/4/19,18:05,893
2016/4/19,18:10,891
2016/4/19,18:15,896
2016/4/19,18:20,897
2016/4/19,18:25,904
2016/4/19,18:30,909
2016/4/19,18:35,907
2016/4/19,18:40,919
2016/4/19,18:45,923
2016/4/19,18:50,939
2016/4/19,18:55,942
2016/4/19,19:00,943
2016/4/19,19:05,947
2016/4/19,19:10,945
2016/4/19,19:15,950
2016/4/19,19:20,952
2016/4/19,19:25,951
2016/4/19,19:30,943
2016/4/19,19:35,937
2016/4/19,19:40,936
2016/4/19,19:45,935
2016/4/19,19:50,933
2016/4/19,19:55,928
2016/4/19,20:00,922
2016/4/19,20:05,925
2016/4/19,20:10,916
2016/4/19,20:15,914
2016/4/19,20:20,910
2016/4/19,20:25,907
2016/4/19,20:30,900
2016/4/19,20:35,896
2016/4/19,20:40,900
2016/4/19,20:45,895
2016/4/19,20:50,889
2016/4/19,20:55,885
2016/4/19,21:00,886
2016/4/19,21:05,883
2016/4/19,21:10,875
2016/4/19,21:15,870
2016/4/19,21:20,872
2016/4/19,21:25,866
2016/4/19,21:30,856
2016/4/19,21:35,860
2016/4/19,21:40,849
2016/4/19,21:45,849
2016/4/19,21:50,831
2016/4/19,21:55,826
2016/4/19,22:00,836
2016/4/19,22:05,836
2016/4/19,22:10,851
2016/4/19,22:15,841
